player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.62,0.04,0.448,2.313,1.642,1.567,1.045,0.0,2000000.0,0,0.0,0.0,0.0,0.62,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.37,0.0,2.234,1.319,1.136,1.465,1.319,0.073,2000000.0,0,0.0,0.0,0.0,0.37,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.37,0.0,0.448,2.313,1.642,1.567,1.045,0.0,2000000.0,0,0.0,0.0,0.0,0.37,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.62,0.04,2.234,1.319,1.136,1.465,1.319,0.073,2000000.0,0,0.0,0.0,0.0,0.62,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.62,0.04,0.448,2.313,1.642,1.567,1.045,0.0,2000000.0,0,0.0,0.0,0.0,0.62,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.37,0.0,2.234,1.319,1.136,1.465,1.319,0.073,2000000.0,0,0.0,0.0,0.0,0.37,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.37,0.0,0.448,2.313,1.642,1.567,1.045,0.0,2000000.0,0,0.0,0.0,0.0,0.37,0,0,0,,,38,1.1176470588235294,0.5918367346938775,47,1.3823529411764706,0.3225806451612903,6.76,74.42,39.86,27.42,36.36,56.25,61.33,52.02,54.84,0.8394160583941607,0.072992700729927,3.613138686131387,0.145985401459854,0.2554744525547445,1.3868613138686132,3.0291970802919708,1.6788321167883211,0.9854014598540146,3.2846715328467155,0.0364963503649635,0.2554744525547445,0.291970802919708,6.423357664233577,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2466.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,
Afonso Assis,Moreirense,MF,19.0,885,0.1,0.1,0.51,0.2,0.0,1.735,0.714,1.939,1.429,0.102,500000.0,0,0.1,0.1,0.3,0.51,0,1,1,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.63,86.99,62.5,0.0,37.5,57.14,59.38,44.29,49.02,0.6026785714285714,0.0,1.1049107142857142,0.1004464285714285,0.2008928571428571,1.6071428571428572,5.122767857142857,1.9084821428571428,0.8035714285714286,3.1138392857142856,0.2008928571428571,0.3013392857142857,0.3013392857142857,8.537946428571429,0.0,0.0,0.0,0.0,0.0,0.0,18.0,896.0,Portugal,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/1365020-1778859569.jpeg?lm=1,afonso assis,2030-06-30,1365020.0,2026-07-08T07:42:50,2025-07-01,
Alan,Moreirense,"MF,FW",25.0,2690,0.13,0.17,1.37,0.6,4.95,0.201,0.468,1.304,1.773,0.134,5000000.0,0,0.13,0.17,0.51,1.37,0,4,5,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.92,88.64,64.62,26.53,43.9,55.56,4.55,46.89,42.86,1.3984461709211986,0.2996670366259711,0.5327413984461709,0.3662597114317424,0.1331853496115427,0.1331853496115427,2.830188679245283,0.0332963374028856,0.4994450610432852,3.263041065482797,0.0332963374028856,0.4994450610432852,0.5993340732519422,11.354051054384016,0.0,6.0,0.0,0.0,0.0,0.0,33.0,2703.0,Brazil,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/428786-1705663806.png?lm=1,alan,,,,,
André Ferreira,Moreirense,GK,29.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0,0.0,0.0,0.0,0.0,0,0,0,66.4,18.2,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,7.14,65.93,31.05,0.0,0.0,0.0,80.0,81.82,80.95,0.0454545454545454,0.0454545454545454,1.2727272727272727,0.0,0.0,0.0454545454545454,8.136363636363637,0.3636363636363636,0.0,0.4090909090909091,0.2727272727272727,0.0,0.0,0.5909090909090909,3.363636363636364,4.0,0.5454545454545454,0.8181818181818182,0.3636363636363636,0.0,22.0,1980.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/290346-1548259586.jpg?lm=1,andre ferreira,2028-06-30,290346.0,2026-07-08T07:42:50,2025-07-21,
Bernardo Martins,Moreirense,MF,27.0,612,0.15,0.15,2.35,1.18,2.206,0.588,1.912,2.5,2.647,0.0,,0,0.15,0.15,0.4499999999999999,2.35,0,1,1,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.68,75.3,55.0,13.33,41.18,70.59,40.0,46.15,45.28,0.7269789983844911,0.1453957996768982,1.1631663974151858,0.2907915993537964,0.0,0.4361873990306946,6.542810985460419,0.8723747980613893,1.7447495961227786,6.106623586429725,0.0,0.8723747980613893,1.0177705977382876,8.432956381260096,0.0,1.0,0.0,0.0,0.0,0.0,14.0,619.0,,,,bernardo martins,,,,,
Caio Secco,Moreirense,GK,34.0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0,0.0,0.0,0.0,0.0,0,0,0,70.0,36.4,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.78,68.35,29.55,0.0,0.0,100.0,100.0,80.0,85.71,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.0,0.0,0.0,8.363636363636363,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,1.181818181818182,2.5454545454545454,4.0,1.0,0.6363636363636364,0.1818181818181818,0.0,11.0,990.0,Brazil,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/175188-1705663122.png?lm=1,caio secco,,,,,
Cédric Teguia,Moreirense,"MF,FW",23.0,855,0.0,0.0,1.05,0.21,3.158,1.158,0.737,1.263,1.053,0.0,800000.0,0,0.0,0.0,0.0,1.05,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.59,76.89,54.55,13.33,52.94,50.0,44.44,49.25,47.87,1.3463751438434983,0.1035673187571921,1.9677790563866515,0.4142692750287687,0.0,1.139240506329114,4.142692750287687,1.2428078250863062,0.7249712313003452,3.4177215189873418,0.0,0.4142692750287687,0.9321058688147296,8.181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,21.0,869.0,Spain,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/536831-1770771931.jpg?lm=1,cedric teguia,,,,,
Dinis Pinto,Moreirense,DF,24.0,2008,0.04,0.27,0.67,0.27,1.39,0.987,1.345,1.435,2.063,0.0,3000000.0,0,0.04,0.27,0.81,0.67,0,1,6,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.78,81.78,36.84,25.0,41.67,60.38,50.85,57.36,55.86,0.7600596125186289,0.2682563338301043,4.157973174366617,0.1341281669150521,0.6259314456035767,0.9388971684053652,2.682563338301043,1.3412816691505216,1.4307004470938898,5.052160953800298,0.044709388971684,0.0894187779433681,0.6706408345752608,6.482861400894188,0.0,5.0,0.0,0.0,0.0,0.0,23.0,2013.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/663254-1705663219.png?lm=1,dinis pinto,2027-06-30,663254.0,2026-07-08T07:42:50,2023-07-01,
Diogo Travassos,Moreirense,"MF,FW",21.0,2431,0.19,0.11,1.48,0.44,3.037,0.926,1.593,1.704,1.778,0.185,6000000.0,0,0.19,0.11,0.33,1.48,0,5,3,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.92,78.29,49.33,18.82,47.62,70.0,41.67,51.94,50.78,0.8863356585966352,0.2585145670906852,1.661879359868691,0.553959786622897,0.1846532622076323,1.0709889208042676,4.28395568321707,0.553959786622897,1.5510874025441117,5.428805908904391,0.1107919573245794,0.2954452195322117,1.4772260976610585,6.721378744357817,0.0,5.0,0.0,0.0,0.0,0.0,29.0,2437.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/478317-1743698526.jpg?lm=1,diogo travassos,,,,,
Fabiano Souza,Moreirense,DF,25.0,499,0.0,0.0,0.36,0.0,1.636,1.091,1.091,1.636,1.455,0.0,1500000.0,0,0.0,0.0,0.0,0.36,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.5,79.61,34.38,44.44,40.0,66.67,58.33,46.34,49.06,0.3585657370517928,0.1792828685258964,4.123505976095617,0.3585657370517928,0.0,1.0756972111553786,5.199203187250996,1.254980079681275,1.0756972111553786,3.406374501992032,0.1792828685258964,0.0,0.3585657370517928,5.916334661354582,0.0,1.0,0.0,0.0,0.0,0.0,7.0,502.0,Brazil,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/657387-1705663208.png?lm=1,fabiano souza,,,,,
Gilberto Batista,Moreirense,DF,21.0,1938,0.0,0.0,0.23,0.14,0.0,1.395,0.791,0.605,0.465,0.047,1500000.0,0,0.0,0.0,0.0,0.23,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.68,88.18,37.75,0.0,81.25,78.26,52.73,68.18,61.16,0.0924024640657084,0.0,6.1447638603696095,0.0462012320328542,1.0164271047227926,1.2474332648870636,3.834702258726899,1.339835728952772,0.8316221765913757,2.0790554414784395,0.231006160164271,0.0,0.6006160164271047,2.217659137577002,0.0,5.0,0.0,0.0,0.0,0.0,28.0,1948.0,Guinea-Bissau,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/816572-1705663008.png?lm=1,gilberto batista,2027-06-30,816572.0,2026-07-08T07:42:50,2023-07-01,
Guilherme Schettine,Moreirense,FW,29.0,984,0.82,0.09,2.56,1.55,0.367,0.183,0.183,2.018,1.743,0.459,1000000.0,0,0.82,0.09,0.27,2.56,0,9,1,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,7.02,70.64,64.29,25.0,47.06,33.33,48.15,34.07,39.31,0.6338028169014085,0.090543259557344,0.6338028169014085,0.3621730382293762,0.0,0.1810865191146881,2.263581488933601,2.3541247484909458,0.1810865191146881,2.806841046277666,0.0,0.4527162977867203,0.7243460764587525,3.6217303822937614,0.0,0.0,0.0,0.0,0.0,0.0,15.0,994.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/371245-1689583572.png?lm=1,guilherme schettine,,,,,
Jimi Gower,Moreirense,MF,20.0,165,0.0,0.0,0.55,0.0,0.0,1.111,0.556,1.111,2.778,1.111,100000.0,0,0.0,0.0,0.0,0.55,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.45,83.78,0.0,0.0,25.0,50.0,25.0,44.44,38.46,0.0,0.0,1.1180124223602483,0.0,0.0,1.1180124223602483,5.0310559006211175,1.1180124223602483,0.5590062111801242,4.472049689440993,0.5590062111801242,0.5590062111801242,0.5590062111801242,8.385093167701863,0.0,0.0,0.0,0.0,0.0,0.0,9.0,161.0,England,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/890718-1744146290.jpg?lm=1,jimi gower,2028-06-30,890718.0,2026-07-08T07:42:50,2025-08-06,
Joel Jorquera,Moreirense,MF,24.0,32,0.0,0.0,2.81,0.0,0.0,0.0,0.0,2.5,5.0,0.0,250000.0,0,0.0,0.0,0.0,2.81,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.38,90.0,0.0,0.0,0.0,0.0,0.0,33.33,27.27,0.0,0.0,2.1951219512195124,0.0,0.0,0.0,2.1951219512195124,0.0,0.0,6.585365853658537,0.0,0.0,0.0,6.585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,Spain,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,joel jorquera,2027-06-30,633114.0,2026-07-08T07:42:50,2025-01-27,
Kevyn Monteiro,Moreirense,DF,19.0,362,0.0,0.0,0.5,0.0,0.0,2.75,1.5,1.0,1.0,0.0,500000.0,0,0.0,0.0,0.0,0.5,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.96,89.72,39.29,0.0,0.0,87.5,77.27,70.59,74.36,0.481283422459893,0.0,6.497326203208556,0.2406417112299465,1.443850267379679,3.1283422459893044,3.850267379679144,4.090909090909091,1.6844919786096255,2.887700534759358,0.0,0.2406417112299465,0.0,5.5347593582887695,0.0,2.0,0.0,0.0,0.0,0.0,10.0,374.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1116537-1769434591.png?lm=1,kevyn monteiro,2030-06-30,1116537.0,2026-07-08T07:42:50,2026-07-01,NEW
Kiko,Moreirense,"DF,MF",23.0,1843,0.05,0.0,0.49,0.15,1.902,1.171,1.463,1.61,0.927,0.049,1500000.0,0,0.05,0.0,0.0,0.49,0,1,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.66,79.39,28.32,26.32,41.94,62.5,43.18,50.31,48.77,0.7733619763694951,0.0,3.7701396348012888,0.1450053705692803,0.3866809881847475,1.2567132116004296,2.9001074113856067,0.9183673469387754,1.4500537056928031,3.866809881847475,0.1450053705692803,0.1450053705692803,0.6283566058002148,5.46186895810956,0.0,3.0,0.0,0.0,0.0,0.0,27.0,1862.0,Portugal,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/934031-1704295000.jpg?lm=1,kiko,2029-06-30,934031.0,2026-07-08T07:42:50,2025-07-02,
Kiko Bondoso,Moreirense,"MF,FW",29.0,1999,0.0,0.18,0.36,0.09,1.802,0.36,0.631,0.541,1.667,0.225,800000.0,0,0.0,0.18,0.54,0.36,0,0,4,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.74,81.58,68.42,20.0,24.24,53.85,30.3,48.97,45.51,1.2469074715487385,0.2226620484908461,0.5789213260762,0.1335972290945076,0.0,0.3562592775853538,3.829787234042553,0.4453240969816922,0.6234537357743691,3.161801088570015,0.0,0.5343889163780307,0.3562592775853538,10.064324591786244,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2021.0,Portugal,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/590302-1737125586.jpg?lm=1,kiko bondoso,2027-06-30,590302.0,2026-07-08T07:42:50,2025-07-01,
Landerson,Moreirense,"MF,FW",18.0,1297,0.0,0.14,0.97,0.07,1.111,0.625,0.833,1.181,2.917,0.208,1000000.0,0,0.0,0.14,0.42,0.97,0,0,2,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.54,85.6,44.44,14.29,24.64,60.0,25.0,41.36,40.1,0.9767441860465116,0.2093023255813953,0.4883720930232558,0.5581395348837209,0.0697674418604651,0.6976744186046512,5.162790697674418,0.2790697674418604,0.8372093023255813,5.511627906976744,0.1395348837209302,0.627906976744186,1.1860465116279069,8.023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1290.0,Brazil,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1219689-1770771756.jpg?lm=1,landerson,2030-06-30,1219689.0,2026-07-08T07:42:50,2025-08-14,
Lawrence Ofori,Moreirense,MF,27.0,207,0.0,0.43,0.43,0.0,0.435,0.0,0.87,0.87,2.174,0.0,1500000.0,0,0.0,0.43,1.29,0.43,0,0,1,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghana,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/536081-1705663776.png?lm=1,lawrence ofori,,,,,
Leandro Santos,Moreirense,DF,19.0,265,0.0,0.0,0.0,0.0,3.448,1.379,1.724,1.034,1.034,0.0,1000000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.89,82.61,36.36,10.0,71.43,75.0,33.33,60.0,56.1,0.3422053231939164,0.0,3.0798479087452475,0.0,2.3954372623574147,1.0266159695817492,4.106463878326997,0.6844106463878328,2.0532319391634983,7.186311787072244,0.3422053231939164,0.3422053231939164,3.422053231939164,7.186311787072244,0.0,0.0,0.0,0.0,0.0,0.0,9.0,263.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/1173926-1750853222.jpg?lm=1,leandro santos,2030-06-30,1173926.0,2026-07-08T07:42:50,2026-01-23,
Luis Semedo,Moreirense,FW,21.0,999,0.27,0.0,1.89,0.54,0.09,0.18,0.36,1.261,1.892,0.36,600000.0,0,0.27,0.0,0.0,1.89,0,3,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.62,74.87,50.0,0.0,53.33,100.0,41.43,44.59,43.06,0.7280080889787665,0.0910010111223458,0.910010111223458,0.3640040444893832,0.1820020222446916,0.1820020222446916,2.0930232558139537,2.639029322548028,0.3640040444893832,3.0030333670374114,0.1820020222446916,0.7280080889787665,0.7280080889787665,4.186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,21.0,989.0,Portugal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/840687-1724772174.jpg?lm=1,luis semedo,,,,,
Maracás,Moreirense,DF,31.0,2590,0.14,0.0,0.21,0.14,0.035,0.903,0.972,1.042,0.521,0.104,700000.0,0,0.14,0.0,0.0,0.21,0,4,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.86,89.83,43.85,0.0,66.67,72.5,61.54,56.0,58.99,0.069390902081727,0.0,6.522744795682343,0.0,0.6939090208172706,0.8673862760215882,3.7818041634541246,2.498072474942174,1.0061680801850423,1.9429452582883573,0.1040863531225906,0.0,0.069390902081727,1.2837316885119503,0.0,6.0,0.0,0.0,0.0,0.0,29.0,2594.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/373187-1705662823.png?lm=1,maracas,2026-06-30,373187.0,2026-07-08T07:42:50,2023-07-01,
Marcelo Ferreira,Moreirense,DF,36.0,960,0.09,0.0,0.66,0.19,0.0,1.215,0.654,1.495,1.402,0.0,50000.0,0,0.09,0.0,0.0,0.66,0,1,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.8,84.18,33.33,0.0,0.0,54.55,67.39,54.17,60.64,0.0,0.0,9.572471324296142,0.2815432742440041,1.2200208550573517,1.3138686131386863,2.064650677789364,2.9092805005213767,0.5630865484880083,2.440041710114703,0.2815432742440041,0.0,0.0,1.5015641293013555,0.0,3.0,0.0,0.0,0.0,0.0,12.0,959.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/190185-1705662897.png?lm=1,marcelo ferreira,,,,,
Mateja Stjepanović,Moreirense,MF,21.0,2410,0.04,0.0,0.71,0.15,0.261,0.858,0.672,0.896,0.336,0.0,3000000.0,0,0.04,0.0,0.0,0.71,0,1,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.63,83.43,51.43,16.67,40.0,59.26,26.98,45.12,37.24,0.2611940298507462,0.0746268656716417,2.201492537313433,0.1865671641791044,0.2238805970149253,0.708955223880597,3.432835820895522,0.6343283582089552,0.5970149253731343,1.380597014925373,0.1119402985074626,0.0746268656716417,0.0746268656716417,5.037313432835821,0.0,7.0,0.0,0.0,0.0,0.0,32.0,2412.0,Serbia,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/698539-1673942102.jpg?lm=1,mateja stjepanovic,2029-06-30,698539.0,2026-07-08T07:42:50,2025-07-08,
Michel,Moreirense,DF,22.0,300,0.0,0.0,0.0,0.0,0.0,1.818,0.606,0.606,0.909,0.0,600000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.58,93.75,40.0,0.0,0.0,50.0,66.67,45.45,55.0,0.0,0.0,5.980066445182724,0.0,0.8970099667774086,1.196013289036545,2.990033222591362,1.7940199335548173,0.2990033222591362,1.495016611295681,0.0,0.0,0.0,2.691029900332226,0.0,0.0,0.0,0.0,0.0,0.0,4.0,301.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/887834-1670965201.jpeg?lm=1,michel,,,,,
Miguel Silva,Moreirense,MF,17.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Portugal,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,miguel silva,2027-06-30,1510255.0,2026-07-08T07:42:50,2027-06-30,NEW
Mika,Moreirense,GK,34.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0,0.0,0.0,0.0,0.0,0,0,0,,100.0,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.9,83.87,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,90.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/138285-1548346230.jpg?lm=1,mika,,,,,
Nile John,Moreirense,MF,22.0,677,0.0,0.13,1.99,0.8,1.867,0.933,1.2,1.867,1.467,0.133,500000.0,0,0.0,0.13,0.39,1.99,0,0,1,,,49,1.4411764705882353,0.3673469387755102,37,1.088235294117647,0.1612903225806451,6.49,85.48,54.55,14.29,18.18,54.55,0.0,42.11,34.29,0.6706408345752608,0.2682563338301043,1.3412816691505216,0.6706408345752608,0.0,0.9388971684053652,3.0849478390462,0.0,0.8047690014903129,3.219076005961252,0.0,0.2682563338301043,0.2682563338301043,5.365126676602086,0.0,1.0,0.0,0.0,0.0,0.0,14.0,671.0,England,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/581683-1629964630.jpg?lm=1,nile john,2029-06-30,581683.0,2026-07-08T07:42:50,2026-01-29,
