player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Aleksandar Pavlovic,Bayern Munich,MF,21,1462,0.18,0.06,0.62,0.31,0.926,0.802,0.926,1.173,0.617,0.0,,aleksandar pavlovic,2029-06-30,792380,2026-07-03T17:44:24,2023-11-01,,https://img.a.transfermarkt.technology/portrait/medium/792380-1727098078.jpg?lm=1
Alphonso Davies,Bayern Munich,DF,24,525,0.17,0.51,0.69,0.17,1.034,0.517,1.034,0.345,0.862,0.0,,alphonso davies,2030-06-30,424204,2026-07-03T17:44:24,2019-01-01,,https://img.a.transfermarkt.technology/portrait/medium/424204-1711745534.jpg?lm=1
Bara Sapoko Ndiaye,Bayern Munich,MF,17,143,0.0,0.0,0.0,0.0,0.625,1.25,3.125,0.625,1.875,0.0,,bara sapoko ndiaye,,,,,,
Cassiano Kiala,Bayern Munich,DF,16,1,0.0,0.0,0.0,0.0,,,,,,,,cassiano kiala,,,,,,
David Daiber,Bayern Munich,FW,18,29,0.0,0.0,3.1,0.0,0.0,0.0,0.0,6.667,0.0,0.0,,david daiber,,,,,,
Dayot Upamecano,Bayern Munich,DF,26,1794,0.05,0.05,0.4,0.1,0.352,1.055,1.307,0.754,0.251,0.0,,dayot upamecano,2030-06-30,344695,2026-07-03T17:44:24,2021-07-05,,https://img.a.transfermarkt.technology/portrait/medium/344695-1701245272.jpg?lm=1
Deniz Ofli,Bayern Munich,DF,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,deniz ofli,,,,,,
Erblin Osmani,Bayern Munich,MF,16,4,0.0,0.0,0.0,0.0,,,,,,,,erblin osmani,,,,,,
Felipe Chávez,Bayern Munich,MF,18,14,0.0,0.0,6.43,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,felipe chavez,,,,,,
Harry Kane,Bayern Munich,"FW,MF",32,2377,0.98,0.19,4.51,2.54,0.455,0.303,0.492,0.947,1.212,0.758,,harry kane,2027-06-30,132098,2026-07-03T17:44:24,2023-08-12,,https://img.a.transfermarkt.technology/portrait/medium/132098-1700211169.jpg?lm=1
Hiroki Ito,Bayern Munich,DF,26,920,0.1,0.2,0.98,0.29,0.686,1.275,0.294,0.98,0.294,0.0,,hiroki ito,2028-06-30,353892,2026-07-03T17:44:24,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/353892-1778846469.jpg?lm=1
Jamal Musiala,Bayern Munich,"MF,FW",22,683,0.26,0.53,3.95,1.19,0.526,0.395,0.658,0.658,2.368,0.0,,jamal musiala,2030-06-30,580195,2026-07-03T17:44:24,2020-07-01,,https://img.a.transfermarkt.technology/portrait/medium/580195-1781163507.jpg?lm=1
Jonah Kusi-Asare,Bayern Munich,FW,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,jonah kusi-asare,,,,,,
Jonas Urbig,Bayern Munich,GK,21,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jonas urbig,2029-06-30,607720,2026-07-03T17:44:24,2025-01-27,,https://img.a.transfermarkt.technology/portrait/medium/607720-1737037032.jpg?lm=1
Jonathan Tah,Bayern Munich,DF,29,2018,0.09,0.04,0.36,0.22,0.045,1.116,0.804,1.161,0.268,0.0,,jonathan tah,2029-06-30,196357,2026-07-03T17:44:24,2025-06-09,,https://img.a.transfermarkt.technology/portrait/medium/196357-1695367765.jpg?lm=1
Joshua Kimmich,Bayern Munich,MF,30,2280,0.08,0.32,1.11,0.39,4.98,0.949,1.028,0.316,0.83,0.0,,joshua kimmich,2029-06-30,161056,2026-07-03T17:44:24,2015-07-02,,https://img.a.transfermarkt.technology/portrait/medium/161056-1700039639.jpg?lm=1
Josip Stanišić,Bayern Munich,DF,25,1857,0.1,0.15,0.34,0.19,1.748,0.874,1.019,0.388,0.534,0.194,,josip stanisic,2029-06-30,483046,2026-07-03T17:44:24,2021-08-01,,https://img.a.transfermarkt.technology/portrait/medium/483046-1716966862.jpg?lm=1
Kim Min-jae,Bayern Munich,DF,28,1602,0.06,0.06,0.28,0.17,0.056,2.135,1.067,0.506,0.169,0.0,,kim min-jae,,,,,,
Konrad Laimer,Bayern Munich,DF,28,1994,0.14,0.41,0.77,0.36,1.712,0.766,1.126,1.306,0.405,0.18,,konrad laimer,2027-06-30,223967,2026-07-03T17:44:24,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/223967-1700659266.jpg?lm=1
Lennart Karl,Bayern Munich,MF,17,1281,0.35,0.35,2.95,1.48,2.042,0.775,1.056,0.352,0.775,0.282,,lennart karl,2029-06-30,1075147,2026-07-03T17:44:24,2025-06-01,,https://img.a.transfermarkt.technology/portrait/medium/1075147-1759417800.jpg?lm=1
Leon Goretzka,Bayern Munich,MF,30,1947,0.23,0.14,1.62,0.51,0.324,1.204,0.88,0.694,0.741,0.093,,leon goretzka,,,,,,
Luis Díaz,Bayern Munich,MF,28,2447,0.55,0.51,3.24,1.36,1.654,0.625,0.478,1.287,1.397,0.956,,luis diaz,2029-06-30,480692,2026-07-03T17:44:24,2025-07-30,,https://img.a.transfermarkt.technology/portrait/medium/480692-1757938077.jpg?lm=1
Manuel Neuer,Bayern Munich,GK,39,1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,manuel neuer,2027-06-30,17259,2026-07-03T17:44:24,2011-07-01,,https://img.a.transfermarkt.technology/portrait/medium/17259-1762943283.jpg?lm=1
Maycon Cardozo,Bayern Munich,MF,16,34,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,,maycon cardozo,,,,,,
Michael Olise,Bayern Munich,MF,23,2316,0.58,0.74,3.96,1.94,5.681,0.545,0.428,1.245,2.257,0.272,,michael olise,2029-06-30,566723,2026-07-03T17:44:24,2024-07-07,,https://img.a.transfermarkt.technology/portrait/medium/566723-1762944477.jpg?lm=1
Nicolas Jackson,Bayern Munich,FW,24,1007,0.71,0.09,3.4,1.88,0.625,0.357,0.357,1.339,0.893,0.714,,nicolas jackson,,,,,,
Raphaël Guerreiro,Bayern Munich,MF,31,784,0.57,0.23,1.38,0.57,0.575,0.115,0.805,0.345,0.23,0.115,,raphael guerreiro,,,,,,
Sacha Boey,Bayern Munich,DF,24,463,0.0,0.0,1.17,0.0,1.176,1.373,0.784,1.961,1.569,0.0,,sacha boey,2028-06-30,475413,2026-07-03T17:44:24,2024-01-28,,https://img.a.transfermarkt.technology/portrait/medium/475413-1706907003.jpg?lm=1
Serge Gnabry,Bayern Munich,MF,30,1219,0.59,0.44,3.69,1.26,1.556,0.296,0.741,0.667,0.444,0.444,,serge gnabry,2028-06-30,159471,2026-07-03T17:44:24,2017-07-01,,https://img.a.transfermarkt.technology/portrait/medium/159471-1759909173.jpg?lm=1
Sven Ulreich,Bayern Munich,GK,36,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sven ulreich,2027-06-30,40680,2026-07-03T17:44:24,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/40680-1700659982.jpg?lm=1
Tom Bischof,Bayern Munich,"DF,MF",20,1302,0.21,0.21,2.07,0.62,1.793,1.034,1.241,1.034,0.621,0.069,,tom bischof,2029-06-30,822959,2026-07-03T17:44:24,2025-06-09,,https://img.a.transfermarkt.technology/portrait/medium/822959-1758269709.jpg?lm=1
Wisdom Mike,Bayern Munich,FW,16,30,0.0,0.0,6.0,3.0,3.333,3.333,0.0,0.0,0.0,0.0,,wisdom mike,,,,,,
Aaron Anselmino,Dortmund,DF,20,368,0.24,0.0,0.24,0.24,0.488,1.707,1.951,1.463,0.732,0.0,,aaron anselmino,,,,,,
Almugera Kabar,Dortmund,DF,19,16,0.0,0.0,5.63,0.0,10.0,0.0,5.0,0.0,0.0,0.0,,almugera kabar,2028-06-30,884820,2026-07-03T17:44:27,2024-08-07,,https://img.a.transfermarkt.technology/portrait/medium/884820-1713462323.jpg?lm=1
Carney Chukwuemeka,Dortmund,"MF,FW",21,919,0.2,0.0,1.76,0.2,0.098,0.588,1.471,1.078,1.471,0.0,,carney chukwuemeka,2030-06-30,659459,2026-07-03T17:44:27,2025-08-26,,https://img.a.transfermarkt.technology/portrait/medium/659459-1770806329.jpg?lm=1
Cole Campbell,Dortmund,FW,19,17,0.0,0.0,5.29,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,cole campbell,2028-06-30,866579,2026-07-03T17:44:27,2024-07-09,,https://img.a.transfermarkt.technology/portrait/medium/866579-1713463452.jpg?lm=1
Daniel Svensson,Dortmund,MF,23,2454,0.07,0.07,0.44,0.15,4.725,0.733,0.952,1.026,0.806,0.073,,daniel svensson,2029-06-30,579287,2026-07-03T17:44:27,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/579287-1739179044.jpg?lm=1
Emre Can,Dortmund,DF,31,621,0.0,0.0,0.72,0.58,0.29,1.884,1.159,1.449,1.449,0.0,,emre can,2027-06-30,119296,2026-07-03T17:44:27,2020-07-01,,https://img.a.transfermarkt.technology/portrait/medium/119296-1709561046.jpg?lm=1
Felix Nmecha,Dortmund,MF,24,2176,0.08,0.12,1.36,0.29,0.289,1.033,0.95,1.157,0.909,0.083,,felix nmecha,2030-06-30,406640,2026-07-03T17:44:27,2023-07-03,,https://img.a.transfermarkt.technology/portrait/medium/406640-1709560961.jpg?lm=1
Filippo Mane,Dortmund,DF,20,131,0.0,0.0,0.0,0.0,0.667,1.333,0.0,0.667,1.333,0.0,,filippo mane,2028-06-30,883007,2026-07-03T17:44:27,2025-01-06,,https://img.a.transfermarkt.technology/portrait/medium/883007-1713461702.jpg?lm=1
Fábio Silva,Dortmund,"FW,MF",23,817,0.22,0.66,2.53,0.88,1.319,0.22,0.22,2.088,1.099,0.33,,fabio silva,2030-06-30,505653,2026-07-03T17:44:27,2025-08-29,,https://img.a.transfermarkt.technology/portrait/medium/505653-1766483527.jpg?lm=1
Gregor Kobel,Dortmund,GK,27,3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,gregor kobel,2028-06-30,257814,2026-07-03T17:44:27,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/257814-1709559904.jpg?lm=1
Jobe Bellingham,Dortmund,MF,19,1786,0.0,0.05,0.96,0.3,0.253,2.071,1.162,0.758,1.01,0.0,,jobe bellingham,2030-06-30,796297,2026-07-03T17:44:27,2025-06-10,,https://img.a.transfermarkt.technology/portrait/medium/796297-1766483351.jpg?lm=1
Julian Brandt,Dortmund,"MF,FW",29,1606,0.39,0.22,2.13,1.01,1.404,0.281,0.449,0.449,0.281,0.393,,julian brandt,,,,,,
Julian Ryerson,Dortmund,MF,27,2266,0.0,0.6,0.48,0.04,9.921,0.476,0.833,1.032,0.833,0.159,,julian ryerson,2028-06-30,370789,2026-07-03T17:44:27,2023-01-17,,https://img.a.transfermarkt.technology/portrait/medium/370789-1709561216.jpg?lm=1
Karim Adeyemi,Dortmund,"MF,FW",23,1195,0.53,0.3,2.33,1.05,0.827,0.602,0.301,1.579,1.88,0.376,,karim adeyemi,2027-06-30,496094,2026-07-03T17:44:27,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/496094-1712859708.jpg?lm=1
Luca Reggiani,Dortmund,DF,17,511,0.18,0.0,0.53,0.18,0.175,0.351,1.754,0.702,0.351,0.0,,luca reggiani,2026-03-20,1074990,2026-07-03T17:44:27,2026-03-20,,https://img.a.transfermarkt.technology/portrait/medium/1074990-1771366237.jpg?lm=1
Marcel Sabitzer,Dortmund,MF,31,1817,0.05,0.1,0.99,0.2,1.832,0.99,0.941,0.99,0.842,0.149,,marcel sabitzer,2027-06-30,106987,2026-07-03T17:44:27,2023-07-24,,https://img.a.transfermarkt.technology/portrait/medium/106987-1711745992.jpg?lm=1
Mathis Albert,Dortmund,FW,16,2,0.0,0.0,0.0,0.0,,,,,,,,mathis albert,2027-06-30,1193849,2026-07-03T17:44:27,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1193849-1758034447.jpg?lm=1
Maximilian Beier,Dortmund,"MF,FW",22,2026,0.4,0.27,2.22,0.89,1.244,0.489,0.711,1.378,1.067,0.133,,maximilian beier,2029-06-30,578392,2026-07-03T17:44:27,2024-08-12,,https://img.a.transfermarkt.technology/portrait/medium/578392-1733829348.jpg?lm=1
Nico Schlotterbeck,Dortmund,DF,25,2520,0.18,0.04,1.14,0.32,1.107,0.857,1.357,1.071,0.964,0.036,,nico schlotterbeck,2031-06-30,388198,2026-07-03T17:44:27,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/388198-1709560457.jpg?lm=1
Niklas Süle,Dortmund,DF,29,486,0.0,0.19,0.37,0.19,1.111,1.111,0.926,1.481,0.185,0.0,,niklas sule,,,,,,
Pascal Groß,Dortmund,MF,34,613,0.0,0.15,1.17,0.15,3.382,0.735,0.882,1.471,0.588,0.0,,pascal gross,,,,,,
Ramy Bensebaini,Dortmund,DF,30,1530,0.18,0.12,1.0,0.41,0.647,1.059,0.824,1.824,0.941,0.059,,ramy bensebaini,2027-06-30,284732,2026-07-03T17:44:27,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/284732-1730103772.jpg?lm=1
Salih Özcan,Dortmund,MF,27,81,0.0,0.0,1.11,0.0,2.222,0.0,2.222,1.111,1.111,0.0,,salih ozcan,,,,,,
Samuele Inácio,Dortmund,MF,17,384,0.23,0.0,2.11,1.17,2.558,0.465,0.465,1.628,2.326,0.0,,samuele inacio,2029-06-30,1058359,2026-07-03T17:44:27,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1058359-1763477288.jpg?lm=1
Serhou Guirassy,Dortmund,FW,29,2337,0.62,0.04,3.23,1.54,0.154,0.0,0.038,1.423,1.385,0.269,,serhou guirassy,2028-06-30,270541,2026-07-03T17:44:27,2024-07-18,,https://img.a.transfermarkt.technology/portrait/medium/270541-1755989642.jpg?lm=1
Waldemar Anton,Dortmund,DF,29,2880,0.06,0.0,0.5,0.19,0.375,1.031,1.312,0.812,0.5,0.0,,waldemar anton,2028-06-30,193004,2026-07-03T17:44:27,2024-07-08,,https://img.a.transfermarkt.technology/portrait/medium/193004-1723922551.jpg?lm=1
Yan Couto,Dortmund,MF,23,997,0.18,0.18,0.81,0.36,4.865,0.811,1.351,1.532,1.171,0.18,,yan couto,2030-06-30,627228,2026-07-03T17:44:27,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/627228-1723922216.jpg?lm=1
Ansgar Knauff,Frankfurt,"MF,FW",23,1326,0.27,0.07,2.31,0.95,2.653,0.612,0.68,1.769,0.816,0.476,,ansgar knauff,2028-06-30,429874,2026-07-03T17:44:30,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/429874-1663065826.jpg?lm=1
Arnaud Kalimuendo,Frankfurt,"FW,MF",23,1417,0.38,0.06,1.91,1.02,0.955,0.191,0.255,0.573,1.146,0.382,,arnaud kalimuendo,,,,,,
Arthur Theate,Frankfurt,DF,25,2141,0.04,0.0,0.63,0.29,0.546,1.429,0.882,0.63,0.546,0.042,,arthur theate,2029-06-30,368891,2026-07-03T17:44:30,2025-02-02,,https://img.a.transfermarkt.technology/portrait/medium/368891-1757597860.jpg?lm=1
Aurèle Amenda,Frankfurt,DF,22,1678,0.0,0.0,0.54,0.11,0.323,1.559,0.645,1.183,0.699,0.0,,aurele amenda,2029-06-30,635645,2026-07-03T17:44:30,2024-01-24,,https://img.a.transfermarkt.technology/portrait/medium/635645-1724772426.jpg?lm=1
Aurélio Buta,Frankfurt,DF,28,144,0.0,0.0,0.62,0.0,1.25,0.0,3.125,1.875,1.25,0.0,,aurelio buta,,,,,,
Ayoube Amaimouni,Frankfurt,"MF,FW",20,586,0.31,0.46,1.84,1.08,4.615,0.308,0.769,1.231,1.538,0.923,,ayoube amaimouni,,,,,,
Can Uzun,Frankfurt,MF,19,1156,0.54,0.31,3.19,1.48,1.875,0.234,0.703,1.172,2.031,0.0,,can uzun,2029-06-30,816585,2026-07-03T17:44:30,2024-07-02,,https://img.a.transfermarkt.technology/portrait/medium/816585-1724772468.jpg?lm=1
Elias Baum,Frankfurt,DF,19,75,0.0,0.0,0.0,0.0,5.0,1.25,0.0,3.75,0.0,0.0,,elias baum,2028-06-30,744857,2026-07-03T17:44:30,2023-10-26,,https://img.a.transfermarkt.technology/portrait/medium/744857-1722953003.jpg?lm=1
Ellyes Skhiri,Frankfurt,"MF,DF",30,1444,0.0,0.0,0.5,0.0,0.188,1.562,0.5,0.688,0.812,0.0,,ellyes skhiri,2027-06-30,290587,2026-07-03T17:44:30,2023-07-05,,https://img.a.transfermarkt.technology/portrait/medium/290587-1696509403.jpg?lm=1
Elye Wahi,Frankfurt,FW,22,324,0.0,0.28,1.94,0.83,1.389,0.0,0.278,0.556,1.111,1.111,,elye wahi,2030-06-30,659542,2026-07-03T17:44:30,2025-01-24,,https://img.a.transfermarkt.technology/portrait/medium/659542-1753984614.jpg?lm=1
Fares Chaïbi,Frankfurt,MF,22,1792,0.1,0.45,1.76,0.45,4.573,0.653,1.055,0.704,1.055,0.251,,fares chaibi,2028-06-30,855015,2026-07-03T17:44:30,2023-08-30,,https://img.a.transfermarkt.technology/portrait/medium/855015-1693383538.jpg?lm=1
Hugo Larsson,Frankfurt,MF,21,1812,0.1,0.1,0.65,0.3,0.448,1.343,0.448,0.348,0.1,0.0,,hugo larsson,2029-06-30,931838,2026-07-03T17:44:30,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/931838-1696509259.jpg?lm=1
Jean Mattéo Bahoya,Frankfurt,"MF,FW",20,1331,0.2,0.27,1.96,0.61,2.23,0.811,0.946,0.878,1.486,0.203,,jean matteo bahoya,,,,,,
Jessic Ngankam,Frankfurt,FW,25,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714,2.857,0.0,,jessic ngankam,2028-06-30,448177,2026-07-03T17:44:30,2023-07-14,,https://img.a.transfermarkt.technology/portrait/medium/448177-1770980028.png?lm=1
Jonathan Burkardt,Frankfurt,FW,25,1336,0.61,0.07,2.76,1.41,0.338,0.068,0.27,0.811,1.014,0.135,,jonathan burkardt,2030-06-30,333647,2026-07-03T17:44:30,2025-07-04,,https://img.a.transfermarkt.technology/portrait/medium/333647-1753985077.jpg?lm=1
Kauã Santos,Frankfurt,GK,22,1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kaua santos,2030-06-30,997861,2026-07-03T17:44:30,2023-08-29,,https://img.a.transfermarkt.technology/portrait/medium/997861-1696509170.jpg?lm=1
Love Arrhov,Frankfurt,MF,17,65,0.0,0.0,0.0,0.0,0.0,0.0,2.857,2.857,1.429,0.0,,love arrhov,2028-06-30,1184986,2026-07-03T17:44:30,2026-01-01,,https://img.a.transfermarkt.technology/portrait/medium/1184986-1743334043.jpg?lm=1
Mahmoud Dahoud,Frankfurt,"MF,FW",29,716,0.25,0.38,2.14,0.25,1.0,1.25,1.0,2.0,0.25,0.0,,mahmoud dahoud,,,,,,
Mario Götze,Frankfurt,MF,33,886,0.0,0.0,0.51,0.0,2.245,0.408,0.816,0.918,1.224,0.102,,mario gotze,2028-06-30,74842,2026-07-03T17:44:30,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/74842-1663065102.jpg?lm=1
Michael Zetterer,Frankfurt,GK,30,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,michael zetterer,2029-06-30,196813,2026-07-03T17:44:30,2025-08-20,,https://img.a.transfermarkt.technology/portrait/medium/196813-1757598019.jpg?lm=1
Michy Batshuayi,Frankfurt,FW,31,139,0.0,0.0,3.24,0.65,0.0,0.0,0.667,1.333,0.667,0.667,,michy batshuayi,2027-06-30,179184,2026-07-03T17:44:30,2025-02-03,,https://img.a.transfermarkt.technology/portrait/medium/179184-1753985153.jpg?lm=1
Nathaniel Brown,Frankfurt,"MF,DF",22,2656,0.14,0.14,0.61,0.3,1.525,0.847,1.932,0.915,1.119,0.034,,nathaniel brown,2030-06-30,691892,2026-07-03T17:44:30,2024-01-03,,https://img.a.transfermarkt.technology/portrait/medium/691892-1724772335.jpg?lm=1
Nnamdi Collins,Frankfurt,DF,21,1500,0.06,0.12,0.24,0.06,0.24,1.437,2.275,1.317,1.138,0.0,,nnamdi collins,2030-06-30,684315,2026-07-03T17:44:30,2023-08-09,,https://img.a.transfermarkt.technology/portrait/medium/684315-1724772257.jpg?lm=1
Oscar Højlund,Frankfurt,MF,20,1089,0.08,0.08,0.58,0.25,0.165,0.579,1.405,2.231,0.413,0.083,,oscar hojlund,2029-06-30,846310,2026-07-03T17:44:30,2024-07-10,,https://img.a.transfermarkt.technology/portrait/medium/846310-1724771793.jpg?lm=1
Rasmus Kristensen,Frankfurt,"DF,MF",28,1538,0.12,0.0,0.88,0.35,1.93,1.111,1.93,1.404,0.585,0.175,,rasmus kristensen,,,,,,
Ritsu Doan,Frankfurt,MF,27,2364,0.19,0.19,1.56,0.57,4.221,0.646,0.875,0.989,1.331,0.114,,ritsu doan,2030-06-30,358504,2026-07-03T17:44:30,2025-08-07,,https://img.a.transfermarkt.technology/portrait/medium/358504-1757597784.jpg?lm=1
Robin Koch,Frankfurt,DF,29,2833,0.1,0.03,0.48,0.16,0.063,1.492,0.857,0.984,0.413,0.0,,robin koch,2030-06-30,328784,2026-07-03T17:44:30,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/328784-1753984898.jpg?lm=1
Timothy Chandler,Frankfurt,"DF,MF",35,11,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,timothy chandler,2027-06-30,49723,2026-07-03T17:44:30,2014-07-01,,https://img.a.transfermarkt.technology/portrait/medium/49723-1663064872.jpg?lm=1
Younes Ebnoutalib,Frankfurt,FW,21,133,0.68,0.0,3.38,1.35,0.0,0.667,0.0,1.333,1.333,0.0,,younes ebnoutalib,2031-06-30,692368,2026-07-03T17:44:30,2026-01-01,,https://img.a.transfermarkt.technology/portrait/medium/692368-1753442833.jpg?lm=1
Anthony Jung,Freiburg,DF,33,526,0.0,0.0,0.17,0.0,0.0,1.724,0.172,0.69,0.517,0.0,,anthony jung,2027-06-30,58995,2026-07-03T17:44:34,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/58995-1753984159.jpg?lm=1
Christian Günter,Freiburg,DF,32,1547,0.0,0.17,0.52,0.0,4.244,0.581,0.698,0.581,0.349,0.291,,christian gunter,2012-07-01,93707,2026-07-03T17:44:34,2012-07-01,,https://img.a.transfermarkt.technology/portrait/medium/93707-1753984492.jpg?lm=1
Cyriaque Irié,Freiburg,MF,20,347,0.0,0.0,1.82,0.52,0.769,0.769,1.538,2.821,2.051,1.282,,cyriaque irie,2025-07-01,1145064,2026-07-03T17:44:34,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1145064-1753954975.jpg?lm=1
Derry Scherhant,Freiburg,MF,22,1301,0.35,0.07,2.49,0.9,4.966,0.483,0.621,1.31,2.483,0.276,,derry scherhant,2025-07-01,820957,2026-07-03T17:44:34,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/820957-1753954863.jpg?lm=1
Eren Dinkçi,Freiburg,MF,23,248,0.0,0.0,1.45,0.0,3.571,1.429,1.429,0.714,0.357,0.0,,eren dinkci,2024-07-01,645774,2026-07-03T17:44:34,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/645774-1753984116.jpg?lm=1
Ifechukwu Ogbus,Freiburg,DF,19,1177,0.0,0.0,0.38,0.15,0.229,0.992,1.221,0.382,0.84,0.0,,ifechukwu ogbus,,,,,,
Igor Matanović,Freiburg,FW,22,1571,0.57,0.11,2.92,1.09,0.0,0.514,0.629,2.4,1.257,0.343,,igor matanovic,2025-07-09,605268,2026-07-03T17:44:34,2025-07-09,,https://img.a.transfermarkt.technology/portrait/medium/605268-1753984387.jpg?lm=1
Jan-Niklas Beste,Freiburg,MF,26,1704,0.11,0.11,1.27,0.74,5.608,0.899,1.27,0.899,1.905,0.265,,jan-niklas beste,,,,,,
Johan Manzambi,Freiburg,MF,19,2077,0.22,0.17,2.21,0.56,1.515,1.169,0.606,0.952,3.377,0.087,,johan manzambi,2030-06-30,927353,2026-07-03T17:44:34,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/927353-1753954939.jpg?lm=1
Jordy Makengo,Freiburg,DF,23,1178,0.0,0.08,0.0,0.0,2.443,1.069,0.763,0.763,0.687,0.153,,jordy makengo,2028-06-30,815078,2026-07-03T17:44:34,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/815078-1753955122.jpg?lm=1
Junior Adamu,Freiburg,FW,24,446,0.2,0.2,1.61,0.61,0.4,1.0,1.2,2.0,1.8,1.2,,junior adamu,,,,,,
Lucas Höler,Freiburg,"FW,MF",31,2037,0.13,0.04,1.46,0.66,0.354,0.487,0.531,1.327,1.327,0.531,,lucas holer,2018-01-01,248999,2026-07-03T17:44:34,2018-01-01,,https://img.a.transfermarkt.technology/portrait/medium/248999-1753984328.jpg?lm=1
Lukas Kübler,Freiburg,DF,32,1587,0.11,0.11,1.08,0.28,1.705,1.761,1.42,1.136,0.625,0.341,,lukas kubler,2015-07-01,93604,2026-07-03T17:44:34,2015-07-01,,https://img.a.transfermarkt.technology/portrait/medium/93604-1658412582.jpg?lm=1
Matthias Ginter,Freiburg,DF,31,2833,0.1,0.1,0.6,0.22,0.476,0.698,0.444,0.508,0.603,0.063,,matthias ginter,2027-06-30,124502,2026-07-03T17:44:34,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/124502-1753984264.jpg?lm=1
Max Rosenfelder,Freiburg,DF,22,492,0.0,0.0,0.18,0.0,0.0,0.909,0.909,0.364,0.909,0.182,,max rosenfelder,2023-07-01,599419,2026-07-03T17:44:34,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/599419-1753955074.jpg?lm=1
Maximilian Eggestein,Freiburg,MF,28,3060,0.09,0.03,1.29,0.38,0.412,0.912,1.0,0.529,0.588,0.029,,maximilian eggestein,2021-08-18,190284,2026-07-03T17:44:34,2021-08-18,,https://img.a.transfermarkt.technology/portrait/medium/190284-1723189965.jpg?lm=1
Maximilian Philipp,Freiburg,"FW,MF",31,29,0.0,0.0,0.0,0.0,0.0,0.0,3.333,6.667,0.0,0.0,,maximilian philipp,,,,,,
Merlin Röhl,Freiburg,MF,23,66,0.0,0.0,0.0,0.0,1.429,0.0,1.429,2.857,0.0,0.0,,merlin rohl,,,,,,
Nicolas Höfler,Freiburg,MF,35,291,0.0,0.0,1.24,0.62,0.0,0.625,1.875,1.875,0.938,0.0,,nicolas hofler,,,,,,
Noah Atubolu,Freiburg,GK,23,3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,noah atubolu,2027-06-30,526845,2026-07-03T17:44:34,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/526845-1753984204.jpg?lm=1
Patrick Osterhage,Freiburg,MF,25,1189,0.08,0.0,0.53,0.15,0.682,1.136,0.53,0.985,0.985,0.152,,patrick osterhage,2024-07-01,443331,2026-07-03T17:44:34,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/443331-1723190030.jpg?lm=1
Philipp Lienhart,Freiburg,DF,29,1302,0.07,0.0,0.55,0.14,0.897,0.897,0.897,0.483,0.552,0.138,,philipp lienhart,2018-07-01,225657,2026-07-03T17:44:34,2018-07-01,,https://img.a.transfermarkt.technology/portrait/medium/225657-1658411602.jpg?lm=1
