squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Rennes,2026,summer,in,Jonathan Do Marcolino,jonathan do marcolino,Centre-Back,20,Gabon,Bourg-en-Bresse,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1119839-1772790185.jpg?lm=1
Rennes,2026,summer,out,Jérémy Jacquet,jeremy jacquet,Centre-Back,20,France,Liverpool,63600000.0,€63.60m,https://img.a.transfermarkt.technology/portrait/medium/1004301-1714503850.jpg?lm=1
Rennes,2026,summer,out,Albert Grønbæk,albert gronbaek,Attacking Midfield,25,Denmark,Hamburg,4700000.0,€4.70m,https://img.a.transfermarkt.technology/portrait/medium/503866-1780667405.jpg?lm=1
Rennes,2026,summer,out,Mathys Silistrie,mathys silistrie,Goalkeeper,20,France,QRM,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/979761-1770737381.jpg?lm=1
Rennes,2026,summer,out,Hans Hateboer,hans hateboer,Right-Back,32,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/275303-1661509184.jpg?lm=1
Rennes,2026,summer,out,Arnaud Nordin,arnaud nordin,Right Winger,28,France,Mainz,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/324811-1752587724.jpg?lm=1
Strasbourg,2026,summer,in,Diogo Sousa,diogo sousa,Defensive Midfield,20,Portugal,Vit. Guimarães,10000000.0,€10.00m,https://img.a.transfermarkt.technology/portrait/medium/937729-1772447527.jpg?lm=1
Strasbourg,2026,summer,in,Mateo Del Blanco,mateo del blanco,Left-Back,22,Argentina,Unión Santa Fe,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/984529-1721144163.png?lm=1
Strasbourg,2026,summer,in,Benjamin Brantlind,benjamin brantlind,Attacking Midfield,17,Sweden,IFK Göteborg,1000000.0,€1.00m,https://img.a.transfermarkt.technology/portrait/medium/1172441-1723796543.png?lm=1
Strasbourg,2026,summer,in,Miłosz Piekutowski,milosz piekutowski,Goalkeeper,20,Poland,Jagiellonia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/965043-1760514023.JPG?lm=1
Strasbourg,2026,summer,in,Pape Demba Diop,pape demba diop,Central Midfield,22,Senegal,Toulouse,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/949113-1758195720.jpg?lm=1
Strasbourg,2026,summer,in,Soumaïla Coulibaly,soumaila coulibaly,Centre-Back,22,France,Stade Brestois,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/659513-1657285323.jpg?lm=1
Strasbourg,2026,summer,in,Sékou Mara,sekou mara,Centre-Forward,23,France,AJ Auxerre,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/557612-1731603567.png?lm=1
Strasbourg,2026,summer,in,Milos Lukovic,milos lukovic,Centre-Forward,20,Serbia,Preston,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/845872-1732575357.png?lm=1
Strasbourg,2026,summer,in,Rayane Messi,rayane messi,Left Winger,19,France,NEOM SC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1075590-1731715676.png?lm=1
Strasbourg,2026,summer,in,Abakar Sylla,abakar sylla,Centre-Back,23,Cote d'Ivoire,FC Nantes,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/962555-1732575720.png?lm=1
Strasbourg,2026,summer,in,Saïdou Sow,saidou sow,Centre-Back,23,Guinea,Clermont Foot,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/807128-1732575624.png?lm=1
Strasbourg,2026,summer,in,Pape Diong,pape diong,Defensive Midfield,20,Senegal,USL Dunkerque,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1183575-1778861876.jpg?lm=1
Strasbourg,2026,summer,in,Rabby Nzingoula,rabby nzingoula,Defensive Midfield,20,France,1.FC Nuremberg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1068110-1771530826.jpg?lm=1
Strasbourg,2026,summer,in,Óscar Perea,oscar perea,Left Winger,20,Colombia,Avs FS,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1015624-1732575943.png?lm=1
Strasbourg,2026,summer,in,Yoni Gomis,yoni gomis,Centre-Back,20,France,SK Beveren,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/988272-1732575669.png?lm=1
Strasbourg,2026,summer,out,Stefan Bajic,stefan bajic,Goalkeeper,24,France,Alem. Aachen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/465836-1740581087.jpg?lm=1
Strasbourg,2026,summer,out,Emmanuel Emegha,emmanuel emegha,Centre-Forward,23,Netherlands,Chelsea,,?,https://img.a.transfermarkt.technology/portrait/medium/559328-1732575392.png?lm=1
Strasbourg,2026,summer,out,Karl-Johan Johnsson,karl-johan johnsson,Goalkeeper,36,Sweden,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/112822-1732486706.png?lm=1
Strasbourg,2026,summer,out,Mike Penders,mike penders,Goalkeeper,20,Belgium,Chelsea,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/834397-1782074650.jpg?lm=1
Strasbourg,2026,summer,out,Aarón Anselmino,aaron anselmino,Centre-Back,21,Argentina,Chelsea,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1145504-1766483410.jpg?lm=1
Strasbourg,2026,summer,out,Rafael Luís,rafael luis,Defensive Midfield,21,Portugal,Benfica B,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/637803-1750853311.jpg?lm=1
Strasbourg,2026,summer,out,David Datro Fofana,david datro fofana,Centre-Forward,23,Cote d'Ivoire,Chelsea,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/787232-1691614259.jpg?lm=1
Strasbourg,2026,winter,in,Angelo Candido,angelo candido,Right-Back,18,Brazil,São Paulo U20,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/1328020-1759448740.jpeg?lm=1
Toulouse,2026,summer,in,Ismaïl Diallo,ismail diallo,Right-Back,22,France,Dijon,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1177290-1779284127.JPG?lm=1
Toulouse,2026,summer,in,Mathys Niflore,mathys niflore,Goalkeeper,19,France,USL Dunkerque,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1075580-1778863179.jpg?lm=1
Toulouse,2026,summer,in,Niklas Schmidt,niklas schmidt,Central Midfield,28,Germany,Darmstadt 98,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/275249-1660208599.jpg?lm=1
Toulouse,2026,summer,in,Ibrahim Cissoko,ibrahim cissoko,Left Winger,23,Guinea,Bolton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/575693-1664799338.jpg?lm=1
Toulouse,2026,summer,in,Mathis Saka,mathis saka,Attacking Midfield,19,France,Rodez AF,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/986310-1772558213.png?lm=1
Toulouse,2026,summer,in,Ylies Aradj,ylies aradj,Left-Back,21,France,Stade Lavallois,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/923758-1708555761.jpg?lm=1
Toulouse,2026,summer,in,Edhy Zuliani,edhy zuliani,Attacking Midfield,21,Algeria,Pau FC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Toulouse,2026,summer,out,Emersonn,emersonn,Centre-Forward,21,Brazil,Ipswich,28000000.0,€28.00m,https://img.a.transfermarkt.technology/portrait/medium/743599-1744294419.jpg?lm=1
Toulouse,2026,summer,out,Kjetil Haug,kjetil haug,Goalkeeper,28,Norway,Go Ahead Eagles,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/328770-1663671597.jpg?lm=1
Toulouse,2026,summer,out,Álex Domínguez,alex dominguez,Goalkeeper,27,Spain,Ponferradina,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/524937-1708555939.jpg?lm=1
Toulouse,2026,summer,out,Edhy Zuliani,edhy zuliani,Attacking Midfield,21,Algeria,VVV-Venlo,,?,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Toulouse,2026,summer,out,Frank Magri,frank magri,Centre-Forward,26,Cameroon,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/807689-1653399470.jpg?lm=1
Toulouse,2026,summer,out,Warren Kamanzi,warren kamanzi,Right-Back,25,Norway,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/794758-1671210731.jpg?lm=1
Toulouse,2026,summer,out,Djibril Sidibé,djibril sidibe,Right-Back,33,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/161869-1604261378.jpg?lm=1
Toulouse,2026,summer,out,Pape Demba Diop,pape demba diop,Central Midfield,22,Senegal,R. Strasbourg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/949113-1758195720.jpg?lm=1
