sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
1506777,Steven Baseya,Alverca,steven baseya,6.82,12,5,520,0,0.26,0,0.04,0,1,3,0,0.0,279,314,88.85,24,42,57.14,0,20,10,15,3,3,100.0,2,0,0.0,379,41,0,16,0,12,75.0,10,5,66.67,22,70.97,4,4,100.0,2,28,1,4.0,0,0,1,3,5,1,0,0,0,0,0,7,0,0,6,1,0,0,0,0,0,0,0
138890,Gonçalo Paciência,Santa Clara,goncalo paciencia,6.73,12,6,507,3,1.71,0,0.11,0,2,17,6,17.65,74,102,72.55,6,16,37.5,2,26,7,12,7,11,63.64,5,1,20.0,210,77,2,14,19,22,41.51,9,13,40.91,31,41.33,6,3,50.0,0,3,4,2.0,0,0,1,7,9,3,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0
1130513,Fabiano Souza,Moreirense,fabiano souza,6.5,7,6,502,0,0.08,0,0.12,1,0,2,0,0.0,164,206,79.61,11,32,34.38,2,33,10,20,2,5,40.0,9,4,44.44,333,69,0,29,5,19,46.34,7,5,58.33,26,49.06,9,6,66.67,6,23,2,0.0,0,1,5,9,8,3,0,0,0,0,1,9,0,0,9,0,0,0,0,0,0,0,0
963990,Kaique Rocha,Casa Pia,kaique rocha,6.47,6,6,497,1,0.28,0,0.02,0,0,7,1,14.29,199,233,85.41,16,33,48.48,0,14,15,21,1,1,100.0,0,0,0.0,305,39,0,17,0,9,60.0,11,4,73.33,20,66.67,5,3,60.0,7,29,2,5.0,0,1,1,6,3,0,0,0,0,0,0,15,0,0,13,2,0,0,0,0,0,0,0
1403144,Tiago Parente,Estoril,tiago parente,6.64,14,4,488,1,0.71,0,0.42,1,0,4,1,25.0,119,148,80.41,4,13,30.77,2,36,2,6,5,9,55.56,11,0,0.0,286,60,2,16,0,20,45.45,6,9,40.0,26,44.07,11,9,81.82,5,15,1,1.0,0,0,8,13,4,3,0,0,0,0,0,10,0,0,9,1,0,0,0,0,0,0,0
850976,Alexander Bah,Benfica,alexander bah,6.88,9,6,484,2,1.76,0,0.87,4,2,8,3,25.0,183,232,78.88,6,15,40.0,8,58,10,18,3,11,27.27,8,0,0.0,387,94,3,20,5,28,52.83,6,5,54.55,34,53.13,16,6,37.5,7,6,2,1.0,0,0,4,9,9,2,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0
980407,Kelian Nsona,Casa Pia,kelian nsona,6.56,10,6,484,1,0.29,1,0.21,1,0,5,2,20.0,73,92,79.35,4,4,100.0,2,20,1,2,9,18,50.0,18,2,11.11,201,73,3,16,9,21,43.75,6,8,42.86,27,43.55,8,4,50.0,1,4,0,1.0,0,0,4,6,4,0,0,0,0,0,0,15,0,0,12,3,0,0,0,0,0,0,0
1142613,Demir Ege Tıknaz,Braga,demir ege tiknaz,6.91,10,5,475,0,0.13,1,0.59,1,0,3,2,0.0,307,344,89.24,9,14,64.29,4,69,6,14,5,8,62.5,2,0,0.0,413,47,0,18,2,25,62.5,11,4,73.33,36,65.45,17,10,58.82,4,12,1,2.0,0,0,3,7,3,2,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0
844409,Orest Lebedenko,Vit. Guimarães,orest lebedenko,6.58,14,3,466,0,0.5,0,0.56,0,1,6,1,0.0,144,183,78.69,6,18,33.33,4,42,6,12,0,6,0.0,13,5,38.46,299,65,1,24,1,10,35.71,9,7,56.25,19,43.18,9,8,88.89,3,14,1,0.0,0,0,2,9,1,1,0,0,0,0,1,5,0,0,4,1,0,0,0,0,0,0,0
903679,Fotis Ioannidis,Sporting CP,fotis ioannidis,6.78,13,3,464,3,1.95,0,0.41,2,4,10,6,30.0,78,91,85.71,1,1,100.0,10,43,0,0,9,15,60.0,2,1,50.0,184,44,1,7,8,28,59.57,9,9,50.0,37,56.92,9,4,44.44,0,5,0,1.0,0,0,1,5,10,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
1010846,Yassin Oukili,Casa Pia,yassin oukili,6.6,8,6,462,0,0.35,0,0.39,0,0,7,1,0.0,88,104,84.62,1,4,25.0,1,24,7,8,1,2,50.0,0,0,0.0,178,30,1,15,6,20,46.51,8,7,53.33,28,48.28,10,8,80.0,4,11,3,0.0,0,0,3,15,9,2,0,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0
1006995,Vasco Sousa,Moreirense,vasco sousa,6.59,9,6,462,1,1.33,0,0.33,0,0,8,3,12.5,170,190,89.47,5,7,71.43,6,39,2,7,3,8,37.5,2,1,50.0,274,46,5,42,3,26,50.98,2,4,33.33,28,49.12,7,4,57.14,7,5,2,3.0,0,1,3,15,16,2,1,0,0,0,0,9,0,0,8,1,0,0,0,0,0,0,0
1807776,Yarlen,Tondela,yarlen,6.49,11,5,460,0,0.81,0,0.37,2,1,7,3,0.0,43,77,55.84,1,5,20.0,5,23,2,4,11,25,44.0,20,1,5.0,194,83,0,16,2,25,49.02,1,3,25.0,26,47.27,7,6,85.71,7,4,2,0.0,0,0,6,4,7,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0
2194737,Umar Abubakar,Famalicão,umar abubakar,6.5,22,3,453,3,3.71,0,0.26,0,4,18,9,16.67,34,61,55.74,1,2,50.0,4,16,2,2,1,6,16.67,4,0,0.0,170,79,3,8,8,8,22.22,19,20,48.72,27,36.0,1,0,0.0,0,16,1,0.0,0,1,2,15,6,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
959592,Adrian Leon Barišić,Braga,adrian leon barisic,6.9,6,6,452,0,0.1,0,0.19,0,1,1,1,0.0,256,290,88.28,9,25,36.0,1,24,6,18,1,2,50.0,0,0,0.0,339,37,0,12,0,10,55.56,13,4,76.47,23,65.71,8,6,75.0,5,17,0,3.0,0,0,3,4,1,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0
1063375,Vasco Moreira,Alverca,vasco moreira,6.78,16,3,451,0,0.07,0,0.92,1,0,3,1,0.0,158,185,85.41,9,18,50.0,8,54,7,12,5,9,55.56,6,2,33.33,267,46,4,32,1,26,63.41,5,9,35.71,31,56.36,14,7,50.0,6,12,1,0.0,0,0,4,7,7,1,0,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0
1196014,Antonis Papakanellos,Rio Ave,antonis papakanellos,6.5,21,2,441,0,0.19,0,0.76,1,0,5,0,0.0,130,170,76.47,3,6,50.0,2,43,1,7,14,32,43.75,10,2,20.0,306,98,2,22,15,32,40.51,2,9,18.18,34,37.78,12,7,58.33,2,6,4,1.0,0,0,5,10,6,1,0,0,0,0,0,11,0,0,9,2,0,0,0,0,0,0,0
1105850,Ryan Guilherme,Rio Ave,ryan guilherme,6.69,12,3,432,0,0.39,0,0.26,0,1,4,1,0.0,192,218,88.07,3,5,60.0,9,56,1,3,10,15,66.67,2,0,0.0,306,48,0,22,5,29,48.33,9,2,81.82,38,53.52,13,8,61.54,7,8,1,2.0,0,1,12,9,6,2,1,0,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0
891792,Duplexe Tchamba,Casa Pia,duplexe tchamba,6.66,5,5,416,1,0.42,0,0.25,0,1,5,1,20.0,177,241,73.44,17,58,29.31,1,19,17,45,2,2,100.0,2,0,0.0,328,70,0,18,2,12,63.16,10,7,58.82,22,61.11,5,4,80.0,11,31,1,9.0,1,2,3,2,5,2,0,0,0,0,1,9,0,0,8,1,0,0,0,0,0,0,0
1478262,Yefrei Rodriguez,Tondela,yefrei rodriguez,6.45,14,1,413,1,0.96,0,0.18,0,4,8,5,12.5,37,43,86.05,1,2,50.0,3,16,1,2,2,9,22.22,5,1,20.0,130,50,4,11,11,17,36.96,6,25,19.35,23,29.87,8,4,50.0,0,2,0,0.0,0,0,2,11,7,1,0,0,0,0,0,10,0,0,8,2,0,0,0,0,0,0,0
1393991,Joel Silva,Nacional,joel silva,6.53,18,4,412,0,0.08,0,0.22,0,0,3,1,0.0,104,126,82.54,3,7,42.86,6,28,4,5,2,5,40.0,7,3,42.86,204,40,4,23,3,20,42.55,6,4,60.0,26,45.61,17,9,52.94,5,8,1,1.0,0,1,11,10,1,1,0,0,0,0,0,9,0,0,7,2,0,0,0,0,0,0,0
949449,Sergio Bermejo,Gil Vicente FC,sergio bermejo,6.51,16,4,408,0,0.5,0,0.21,0,1,9,2,0.0,79,107,73.83,3,7,42.86,2,29,1,2,5,13,38.46,25,5,20.0,205,72,2,18,3,17,37.78,3,4,42.86,20,38.46,3,3,100.0,1,3,3,1.0,0,0,5,14,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
1015291,Patrick de Paula,Estoril,patrick de paula,6.63,9,3,407,1,0.22,0,0.16,0,0,9,2,11.11,148,189,78.31,11,27,40.74,2,25,5,13,3,5,60.0,6,1,16.67,269,61,3,18,3,25,54.35,5,4,55.56,30,54.55,11,6,54.55,4,4,4,2.0,0,0,6,11,11,4,0,0,0,0,0,10,0,0,9,1,0,0,0,0,0,0,0
1130363,Fabio Blanco,Vit. Guimarães,fabio blanco,6.49,15,3,401,0,0.38,0,0.91,1,0,10,3,0.0,82,107,76.64,4,6,66.67,6,52,5,9,12,21,57.14,16,1,6.25,216,73,2,14,5,26,44.07,0,5,0.0,26,40.63,5,5,100.0,0,4,3,0.0,0,0,9,11,9,3,1,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0
44685,Nenê,AVS Futebol,nene,6.69,21,1,397,4,4.44,1,0.13,3,3,22,10,18.18,58,91,63.74,5,9,55.56,8,21,8,14,3,4,75.0,2,0,0.0,172,55,2,9,6,12,35.29,18,17,51.43,30,43.48,4,2,50.0,4,0,3,0.0,0,0,4,14,5,2,0,0,0,0,0,8,0,0,7,1,0,0,0,0,0,0,0
1493216,Marcos Peña,Famalicão,marcos pena,6.73,16,3,377,0,0.04,0,0.09,0,0,2,0,0.0,160,181,88.4,12,14,85.71,1,32,8,10,1,2,50.0,2,0,0.0,248,34,0,14,2,25,69.44,9,4,69.23,34,69.39,13,10,76.92,7,9,0,1.0,0,1,3,5,11,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
1819304,Kevyn Monteiro,Moreirense,kevyn monteiro,6.96,10,3,374,0,0.07,0,0.17,0,0,2,0,0.0,227,253,89.72,11,28,39.29,2,23,3,8,0,0,0.0,0,0,0.0,324,28,1,16,0,12,70.59,17,5,77.27,29,74.36,8,7,87.5,13,27,1,6.0,0,0,1,4,4,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0
