squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Werder Bremen,2026,summer,out,Leonardo Bittencourt,leonardo bittencourt,Central Midfield,32,Germany,Energie Cottbus,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/93844-1756027773.jpg?lm=1
Werder Bremen,2026,summer,out,Leon Opitz,leon opitz,Attacking Midfield,21,Germany,VfL Osnabrück,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/825073-1693834663.jpg?lm=1
Werder Bremen,2026,summer,out,Wesley Adeh,wesley adeh,Defensive Midfield,19,Germany,Pr. Münster,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1074523-1756028326.jpg?lm=1
Werder Bremen,2026,summer,out,Cameron Puertas,cameron puertas,Central Midfield,27,Spain,Al-Qadsiah,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/449592-1758702596.jpg?lm=1
Werder Bremen,2026,summer,out,Jovan Milosevic,jovan milosevic,Centre-Forward,20,Serbia,Stuttgart,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/943795-1772440245.jpg?lm=1
Werder Bremen,2026,summer,out,Yukinari Sugawara,yukinari sugawara,Right-Back,26,Japan,Southampton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/405385-1758702447.jpg?lm=1
Werder Bremen,2026,summer,out,Victor Boniface,victor boniface,Centre-Forward,25,Nigeria,Leverkusen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/656681-1758702484.jpg?lm=1
Werder Bremen,2026,summer,out,Maximilian Wöber,maximilian wober,Centre-Back,28,Austria,Leeds,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/263361-1756027913.jpg?lm=1
Werder Bremen,2026,summer,out,Karl Hein,karl hein,Goalkeeper,24,Estonia,Arsenal,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/493513-1758702558.jpg?lm=1
Werder Bremen,2026,summer,out,Isaac Schmidt,isaac schmidt,Left-Back,26,Switzerland,Leeds,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/449597-1758702525.jpg?lm=1
Wolfsburg,2026,summer,in,Fabian Reese,fabian reese,Left Winger,28,Germany,Hertha BSC,8000000.0,€8.00m,https://img.a.transfermarkt.technology/portrait/medium/227102-1688647145.jpg?lm=1
Wolfsburg,2026,summer,in,Fraser Hornby,fraser hornby,Centre-Forward,26,Scotland,Darmstadt 98,4000000.0,€4.00m,https://img.a.transfermarkt.technology/portrait/medium/388160-1752057356.jpg?lm=1
Wolfsburg,2026,summer,in,Hauke Wahl,hauke wahl,Centre-Back,32,Germany,St. Pauli,1800000.0,€1.80m,https://img.a.transfermarkt.technology/portrait/medium/154147-1755032459.jpg?lm=1
Wolfsburg,2026,summer,in,Robert Glatzel,robert glatzel,Centre-Forward,32,Germany,Hamburg,1700000.0,€1.70m,https://img.a.transfermarkt.technology/portrait/medium/196139-1758189940.jpg?lm=1
Wolfsburg,2026,summer,in,Alessio Besio,alessio besio,Centre-Forward,22,Switzerland,SC Freiburg II,700000.0,€700k,https://img.a.transfermarkt.technology/portrait/medium/659278-1752745402.jpg?lm=1
Wolfsburg,2026,summer,in,Elvis Rexhbecaj,elvis rexhbecaj,Central Midfield,28,Kosovo,Augsburg,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/280575-1755201620.jpg?lm=1
Wolfsburg,2026,summer,in,Trevor Benedict,trevor benedict,Left Winger,19,Germany,Wolfsburg U19,,-,https://img.a.transfermarkt.technology/portrait/medium/1029413-1766901120.jpg?lm=1
Wolfsburg,2026,summer,in,Elia Dittrich,elia dittrich,Defensive Midfield,19,Germany,Wolfsburg U19,,-,https://img.a.transfermarkt.technology/portrait/medium/1060154-1766868960.jpg?lm=1
Wolfsburg,2026,summer,in,Till Neininger,till neininger,Centre-Back,19,Germany,Wolfsburg U19,,-,https://img.a.transfermarkt.technology/portrait/medium/1070022-1766900731.jpg?lm=1
Wolfsburg,2026,summer,in,Bruno Katz,bruno katz,Left Winger,18,Finland,Wolfsburg U19,,-,https://img.a.transfermarkt.technology/portrait/medium/1139729-1766868499.jpg?lm=1
Wolfsburg,2026,summer,in,Jakub Kaminski,jakub kaminski,Left Winger,24,Poland,1.FC Köln,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/407098-1752743041.jpg?lm=1
Wolfsburg,2026,summer,in,Andreas Skov Olsen,andreas skov olsen,Right Winger,26,Denmark,Rangers,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/432982-1752736201.jpg?lm=1
Wolfsburg,2026,summer,in,Aster Vranckx,aster vranckx,Central Midfield,23,Belgium,Sassuolo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/503881-1657202999.jpg?lm=1
Wolfsburg,2026,summer,in,Nicolas Cozza,nicolas cozza,Centre-Back,27,France,FC Nantes,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/485965-1689865641.jpg?lm=1
Wolfsburg,2026,summer,in,Bartol Franjic,bartol franjic,Left-Back,26,Croatia,Venezia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/370998-1723486731.png?lm=1
Wolfsburg,2026,summer,in,Mathys Angély,mathys angely,Centre-Back,19,France,RSC Anderlecht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1075579-1752736349.jpg?lm=1
Wolfsburg,2026,summer,in,Eryk Grzywacz,eryk grzywacz,Defensive Midfield,20,Poland,1.FC Nuremberg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/959294-1739822765.jpg?lm=1
Wolfsburg,2026,summer,out,Patrick Wimmer,patrick wimmer,Right Winger,25,Austria,Hoffenheim,10000000.0,€10.00m,https://img.a.transfermarkt.technology/portrait/medium/533295-1752736631.jpg?lm=1
Wolfsburg,2026,summer,out,Jakub Kaminski,jakub kaminski,Left Winger,24,Poland,1.FC Köln,5500000.0,€5.50m,https://img.a.transfermarkt.technology/portrait/medium/407098-1752743041.jpg?lm=1
Wolfsburg,2026,summer,out,Bartol Franjic,bartol franjic,Left-Back,26,Croatia,Venezia,1250000.0,€1.25m,https://img.a.transfermarkt.technology/portrait/medium/370998-1723486731.png?lm=1
Wolfsburg,2026,summer,out,Jonas Wind,jonas wind,Centre-Forward,27,Denmark,Braga,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/391004-1752736403.jpg?lm=1
Wolfsburg,2026,summer,out,Kevin Paredes,kevin paredes,Left Midfield,23,United States,Utrecht,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/711517-1752736742.jpg?lm=1
Wolfsburg,2026,summer,out,Elia Dittrich,elia dittrich,Defensive Midfield,19,Germany,Eintracht Trier,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1060154-1766868960.jpg?lm=1
Wolfsburg,2026,summer,out,Nicolas Cozza,nicolas cozza,Centre-Back,27,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/485965-1689865641.jpg?lm=1
Wolfsburg,2026,summer,out,Jeanuël Belocian,jeanuel belocian,Centre-Back,21,France,Leverkusen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/919515-1727378177.jpg?lm=1
Wolfsburg,2026,summer,out,Adam Daghim,adam daghim,Right Winger,20,Denmark,Salzburg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/881297-1754993454.png?lm=1
Wolfsburg,2026,summer,out,Jenson Seelt,jenson seelt,Centre-Back,23,Netherlands,Sunderland,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/617755-1756751142.jpg?lm=1
Wolfsburg,2026,summer,out,Jesper Lindstrøm,jesper lindstrom,Right Winger,26,Denmark,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/513245-1663065433.jpg?lm=1
