sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
2077075,Seny Koumbassa,Toulouse,seny koumbassa,6.6125,9,4,441,1,0.2496,0,0.01879133,0,0,3,1,33.333333333333,137,161,85.093167701863,1,16,6.25,0,5,2,8,0,0,0.0,0,0,0.0,225,29,0,18,0,9,75.0,3,2,60.0,12,70.588235294118,9,4,44.444444444444,3,31,0,2,0,0,2,1,0,0,0,0,0,0,1,12,0,0,10,2,0,0,0,0,0,0,0
1154630,Guillaume Restes,Toulouse,guillaume restes,6.7848484848485,33,33,2940,0,,0,0.07986862,0,0,0,0,0.0,544,824,66.019417475728,161,431,37.354988399072,1,42,48,86,0,0,0.0,0,0,0.0,1112,288,0,191,0,6,75.0,6,0,100.0,12,85.714285714286,0,0,0.0,1,41,0,0,0,4,2,0,8,3,0,84,0,20,9,45,56,27,39,6,17,18,18,24,0,5,0
45923,Ciro Immobile,Paris FC,ciro immobile,6.625,12,9,711,2,1.9223,2,1.42618857,5,2,15,5,13.333333333333,108,156,69.230769230769,3,8,37.5,9,40,8,12,3,5,60.0,3,0,0.0,250,89,4,21,7,9,33.333333333333,9,18,33.333333333333,18,33.333333333333,0,0,0.0,1,6,3,2,0,0,2,8,6,2,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
330051,Moses Simon,Paris FC,moses simon,6.7724137931034,29,25,2024,3,2.7337,3,3.81934034,7,2,34,11,8.8235294117647,410,485,84.536082474227,12,26,46.153846153846,32,144,16,30,29,65,44.615384615385,141,39,27.659574468085,951,322,12,68,45,61,37.654320987654,8,28,22.222222222222,69,34.848484848485,14,10,71.428571428571,9,15,9,1,0,0,5,15,19,0,0,0,0,0,2,30,0,0,28,2,0,0,0,0,0,0,0
940328,Jean-Philippe Krasso,Paris FC,jean-philippe krasso,6.588,25,12,1099,2,3.4315,2,2.3970958,4,6,27,10,7.4074074074074,183,256,71.484375,8,13,61.538461538462,24,65,4,12,18,48,37.5,4,1,25.0,499,176,6,23,13,46,38.983050847458,32,53,37.647058823529,78,38.423645320197,13,8,61.538461538462,1,7,3,1,0,0,9,20,19,0,0,0,0,0,0,17,0,0,14,3,0,0,0,0,0,0,0
802142,Jonathan Ikoné,Paris FC,jonathan ikone,6.8086956521739,23,13,1102,3,3.0904,1,1.24624844,6,4,25,6,12.0,332,396,83.838383838384,8,12,66.666666666667,14,112,7,10,18,34,52.941176470588,6,1,16.666666666667,585,128,8,52,17,53,49.074074074074,5,12,29.411764705882,58,46.4,17,13,76.470588235294,4,7,10,1,0,0,13,13,18,2,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0
877979,Willem Geubbels,Paris FC,willem geubbels,6.5608695652174,24,12,1019,5,5.6794,0,0.66802911,0,9,30,9,16.666666666667,146,209,69.856459330144,2,2,100.0,7,50,3,4,1,7,14.285714285714,9,0,0.0,354,120,8,26,13,7,15.555555555556,31,40,43.661971830986,38,32.758620689655,3,2,66.666666666667,6,13,4,3,0,0,4,19,3,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0
842399,Alimami Gory,Paris FC,alimami gory,6.6583333333333,24,9,988,5,3.6161,1,0.65432506,1,2,19,6,26.315789473684,182,221,82.352941176471,6,13,46.153846153846,6,57,6,9,4,13,30.769230769231,10,2,20.0,414,98,4,39,11,39,50.649350649351,8,12,40.0,47,48.453608247423,19,12,63.157894736842,8,14,5,1,1,0,9,11,16,3,0,0,0,0,1,20,0,0,19,1,0,0,0,0,0,0,0
1049442,Ilan Kebbal,Paris FC,ilan kebbal,7.3862068965517,29,26,2229,9,6.551,4,6.0155617,7,4,50,20,18.0,1231,1430,86.083916083916,79,109,72.477064220183,61,409,56,91,32,71,45.070422535211,110,21,19.090909090909,1948,427,24,132,46,124,51.239669421488,2,14,12.5,126,48.837209302326,32,17,53.125,8,7,9,0,0,0,19,15,61,7,0,0,0,0,2,38,0,0,35,3,0,0,0,0,0,0,0
352802,Maxime López,Paris FC,maxime lopez,6.8384615384615,26,22,1960,0,1.3509,3,4.4755223,12,1,13,6,0.0,1524,1706,89.331770222743,72,128,56.25,43,370,95,161,9,25,36.0,82,19,23.170731707317,1980,306,12,99,14,40,37.383177570093,2,5,28.571428571429,42,36.842105263158,23,17,73.913043478261,11,10,5,3,1,1,15,26,8,11,0,0,0,0,4,36,0,0,33,3,0,0,0,0,0,0,0
