season_id,season,squad,player,norm_key,pos,age,photo,status
2025,25/26,West Ham United,Tomáš Souček,tomas soucek,Defensive Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/283628-1704184173.jpg?lm=1,carried
2025,25/26,West Ham United,Valentín Castellanos,valentin castellanos,Centre-Forward,26,https://img.a.transfermarkt.technology/portrait/medium/522784-1723926679.jpg?lm=1,carried
2025,25/26,West Ham United,Adama Traoré,adama traore,Right Winger,30,https://img.a.transfermarkt.technology/portrait/medium/204103-1736153427.jpg?lm=1,new
2025,25/26,West Ham United,Axel Disasi,axel disasi,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/386047-1727785671.jpg?lm=1,new
2025,25/26,West Ham United,Callum Marshall,callum marshall,Centre-Forward,20,https://img.a.transfermarkt.technology/portrait/medium/953135-1708346291.jpg?lm=1,new
2025,25/26,West Ham United,Callum Wilson,callum wilson,Centre-Forward,33,https://img.a.transfermarkt.technology/portrait/medium/123682-1668090039.jpg?lm=1,new
2025,25/26,West Ham United,El Hadji Malick Diouf,el hadji malick diouf,Left-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1111589-1768815059.jpg?lm=1,new
2025,25/26,West Ham United,Freddie Potts,freddie potts,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/698164-1766482338.jpg?lm=1,new
2025,25/26,West Ham United,Igor Julio,igor julio,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/380350-1700737326.jpg?lm=1,new
2025,25/26,West Ham United,Jean-Clair Todibo,jean-clair todibo,Centre-Back,25,https://img.a.transfermarkt.technology/portrait/medium/605184-1699439806.jpg?lm=1,new
2025,25/26,West Ham United,Keiber Lamadrid,keiber lamadrid,Left Winger,22,https://img.a.transfermarkt.technology/portrait/medium/1004203-1739806262.jpg?lm=1,new
2025,25/26,West Ham United,Kyle Walker-Peters,kyle walker-peters,Right-Back,28,https://img.a.transfermarkt.technology/portrait/medium/341051-1766483117.jpg?lm=1,new
2025,25/26,West Ham United,Lukasz Fabianski,lukasz fabianski,Goalkeeper,40,https://img.a.transfermarkt.technology/portrait/medium/29692-1685709486.jpg?lm=1,new
2025,25/26,West Ham United,Mads Hermansen,mads hermansen,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/400536-1707386039.jpg?lm=1,new
2025,25/26,West Ham United,Mateus Fernandes,mateus fernandes,Central Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/880245-1727786403.jpg?lm=1,new
2025,25/26,West Ham United,Mohamadou Kanté,mohamadou kante,Defensive Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/1081995-1741902531.jpg?lm=1,new
2025,25/26,West Ham United,Pablo,pablo,Centre-Forward,22,https://img.a.transfermarkt.technology/portrait/medium/817665-1767624687.jpg?lm=1,new
2025,25/26,West Ham United,Soungoutou Magassa,soungoutou magassa,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/745181-1766482964.jpg?lm=1,new
2025,25/26,West Ham United,Taty Castellanos,taty castellanos,Centre-Forward,27,https://img.a.transfermarkt.technology/portrait/medium/522784-1723926679.jpg?lm=1,new
2025,25/26,West Ham United,Kaelan Casey,kaelan casey,Centre-Back,21,https://img.a.transfermarkt.technology/portrait/medium/845321-1709883861.jpg?lm=1,returning
2025,25/26,West Ham United,Kurt Zouma,kurt zouma,Centre-Back,30,https://img.a.transfermarkt.technology/portrait/medium/157509-1759999479.png?lm=1,returning
2025,25/26,West Ham United,Maxwel Cornet,maxwel cornet,Left Winger,28,https://img.a.transfermarkt.technology/portrait/medium/234781-1739281982.jpg?lm=1,returning
2025,25/26,West Ham United,Nayef Aguerd,nayef aguerd,Centre-Back,29,https://img.a.transfermarkt.technology/portrait/medium/361914-1659355782.jpg?lm=1,returning
2025,25/26,Wolves,André,andre,Defensive Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/800176-1699348390.jpg?lm=1,carried
2025,25/26,Wolves,Daniel Bentley,daniel bentley,Goalkeeper,32,https://img.a.transfermarkt.technology/portrait/medium/136401-1700737411.jpg?lm=1,carried
2025,25/26,Wolves,Hwang Hee-chan,hwang hee-chan,Centre-Forward,29,https://img.a.transfermarkt.technology/portrait/medium/292246-1708341416.jpg?lm=1,carried
2025,25/26,Wolves,Jean-Ricner Bellegarde,jean-ricner bellegarde,Central Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/450050-1769112628.jpg?lm=1,carried
2025,25/26,Wolves,Jerome Abbey,jerome abbey,,15,,carried
2025,25/26,Wolves,José Sá,jose sa,Goalkeeper,32,https://img.a.transfermarkt.technology/portrait/medium/249994-1696600015.jpg?lm=1,carried
2025,25/26,Wolves,João Gomes,joao gomes,Central Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/735570-1675092223.jpg?lm=1,carried
2025,25/26,Wolves,Matt Doherty,matt doherty,Right-Back,33,https://img.a.transfermarkt.technology/portrait/medium/171679-1682598455.jpg?lm=1,carried
2025,25/26,Wolves,Rodrigo Gomes,rodrigo gomes,Left Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/667121-1749738496.jpg?lm=1,carried
2025,25/26,Wolves,Sam Johnstone,sam johnstone,Goalkeeper,32,https://img.a.transfermarkt.technology/portrait/medium/110864-1672915792.jpg?lm=1,carried
2025,25/26,Wolves,Santiago Bueno,santiago bueno,Centre-Back,26,https://img.a.transfermarkt.technology/portrait/medium/438001-1738823992.jpg?lm=1,carried
2025,25/26,Wolves,Tom Edozie,tom edozie,,19,,carried
2025,25/26,Wolves,Toti Gomes,toti gomes,Centre-Back,26,https://img.a.transfermarkt.technology/portrait/medium/606718-1743575342.jpg?lm=1,carried
2025,25/26,Wolves,Yerson Mosquera,yerson mosquera,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/716276-1682874906.jpg?lm=1,carried
2025,25/26,Wolves,Adam Armstrong,adam armstrong,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/250426-1708002412.jpg?lm=1,new
2025,25/26,Wolves,Angel Gomes,angel gomes,Attacking Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/392770-1666690396.jpg?lm=1,new
2025,25/26,Wolves,David Møller Wolfe,david moller wolfe,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/661427-1753350331.jpg?lm=1,new
2025,25/26,Wolves,Fer López,fer lopez,Attacking Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/1064471-1744632582.jpg?lm=1,new
2025,25/26,Wolves,Jackson Tchatchoua,jackson tchatchoua,Right-Back,23,https://img.a.transfermarkt.technology/portrait/medium/848509-1725529771.jpg?lm=1,new
2025,25/26,Wolves,Jhon Arias,jhon arias,Right Winger,27,https://img.a.transfermarkt.technology/portrait/medium/588989-1719245400.jpg?lm=1,new
2025,25/26,Wolves,Jørgen Strand Larsen,jorgen strand larsen,Centre-Forward,25,https://img.a.transfermarkt.technology/portrait/medium/429983-1743541067.jpg?lm=1,new
2025,25/26,Wolves,Ladislav Krejčí,ladislav krejci,Centre-Back,26,https://img.a.transfermarkt.technology/portrait/medium/345911-1716965804.jpg?lm=1,new
2025,25/26,Wolves,Mateus Mane,mateus mane,Attacking Midfield,17,https://img.a.transfermarkt.technology/portrait/medium/1230661-1771869256.jpg?lm=1,new
2025,25/26,Wolves,Tolu Arokodare,tolu arokodare,Centre-Forward,24,https://img.a.transfermarkt.technology/portrait/medium/683571-1714038632.png?lm=1,new
2025,25/26,Wolves,Chiquinho,chiquinho,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/695454-1641552728.png?lm=1,returning
2025,25/26,Wolves,Fábio Silva,fabio silva,Centre-Forward,22,https://img.a.transfermarkt.technology/portrait/medium/505653-1766483527.jpg?lm=1,returning
2025,25/26,Wolves,Hugo Bueno,hugo bueno,Left-Back,22,https://img.a.transfermarkt.technology/portrait/medium/698678-1669020197.jpg?lm=1,returning
2025,25/26,Wolves,Ki-Jana Hoever,ki-jana hoever,Right-Back,24,https://img.a.transfermarkt.technology/portrait/medium/485583-1724259461.jpg?lm=1,returning
2025,25/26,Wolves,Nasser Djiga,nasser djiga,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/862297-1743575220.jpg?lm=1,returning
2025,25/26,Wolves,Pedro Lima,pedro lima,Right-Back,19,https://img.a.transfermarkt.technology/portrait/medium/1193867-1710156658.jpg?lm=1,returning
2025,25/26,Wolves,Tawanda Chirewa,tawanda chirewa,Attacking Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/724783-1706825693.jpg?lm=1,returning
2025,25/26,Wolves,Tommy Doyle,tommy doyle,Central Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/433183-1682690588.jpg?lm=1,returning
2026,26/27,Arsenal,Ben White,ben white,Right-Back,27,https://img.a.transfermarkt.technology/portrait/medium/335721-1683275943.jpg?lm=1,carried
2026,26/27,Arsenal,Bukayo Saka,bukayo saka,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/433177-1684155052.jpg?lm=1,carried
2026,26/27,Arsenal,Christian Nørgaard,christian norgaard,Defensive Midfield,31,https://img.a.transfermarkt.technology/portrait/medium/148367-1699799827.jpg?lm=1,carried
2026,26/27,Arsenal,Cristhian Mosquera,cristhian mosquera,Centre-Back,21,https://img.a.transfermarkt.technology/portrait/medium/646750-1749739359.jpg?lm=1,carried
2026,26/27,Arsenal,David Raya,david raya,Goalkeeper,29,https://img.a.transfermarkt.technology/portrait/medium/262749-1780663789.jpg?lm=1,carried
2026,26/27,Arsenal,Declan Rice,declan rice,Central Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/357662-1687962936.jpg?lm=1,carried
2026,26/27,Arsenal,Eberechi Eze,eberechi eze,Attacking Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/479999-1761083931.jpg?lm=1,carried
2026,26/27,Arsenal,Gabriel Jesus,gabriel jesus,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/363205-1669711141.jpg?lm=1,carried
2026,26/27,Arsenal,Gabriel Magalhães,gabriel magalhaes,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/435338-1684162833.jpg?lm=1,carried
2026,26/27,Arsenal,Gabriel Martinelli,gabriel martinelli,Left Winger,24,https://img.a.transfermarkt.technology/portrait/medium/655488-1682689091.jpg?lm=1,carried
2026,26/27,Arsenal,Jurriën Timber,jurrien timber,Right-Back,24,https://img.a.transfermarkt.technology/portrait/medium/420243-1702413077.jpg?lm=1,carried
2026,26/27,Arsenal,Kai Havertz,kai havertz,Centre-Forward,26,https://img.a.transfermarkt.technology/portrait/medium/309400-1683903902.jpg?lm=1,carried
2026,26/27,Arsenal,Kepa Arrizabalaga,kepa arrizabalaga,Goalkeeper,30,https://img.a.transfermarkt.technology/portrait/medium/192279-1661855851.jpg?lm=1,carried
2026,26/27,Arsenal,Leandro Trossard,leandro trossard,Left Winger,30,https://img.a.transfermarkt.technology/portrait/medium/144028-1702412939.jpg?lm=1,carried
2026,26/27,Arsenal,Martin Ødegaard,martin odegaard,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/316264-1678877651.jpg?lm=1,carried
2026,26/27,Arsenal,Martín Zubimendi,martin zubimendi,Defensive Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1,carried
2026,26/27,Arsenal,Max Dowman,max dowman,Right Winger,15,https://img.a.transfermarkt.technology/portrait/medium/1187629-1773914587.jpg?lm=1,carried
2026,26/27,Arsenal,Mikel Merino,mikel merino,Central Midfield,29,https://img.a.transfermarkt.technology/portrait/medium/338424-1716803831.jpg?lm=1,carried
2026,26/27,Arsenal,Myles Lewis-Skelly,myles lewis-skelly,Central Midfield,18,https://img.a.transfermarkt.technology/portrait/medium/890721-1758053582.jpg?lm=1,carried
2026,26/27,Arsenal,Noni Madueke,noni madueke,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/503987-1683102348.jpg?lm=1,carried
2026,26/27,Arsenal,Riccardo Calafiori,riccardo calafiori,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/502821-1727382174.jpg?lm=1,carried
2026,26/27,Arsenal,Viktor Gyökeres,viktor gyokeres,Centre-Forward,27,https://img.a.transfermarkt.technology/portrait/medium/325443-1737581896.jpg?lm=1,carried
2026,26/27,Arsenal,William Saliba,william saliba,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/495666-1718697201.jpg?lm=1,carried
2026,26/27,Arsenal,Piero Hincapié,piero hincapie,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/659813-1727377918.jpg?lm=1,loan_to_buy
2026,26/27,Arsenal,Ethan Nwaneri,ethan nwaneri,Attacking Midfield,19,https://img.a.transfermarkt.technology/portrait/medium/890719-1730794927.jpg?lm=1,returning
2026,26/27,Arsenal,Fábio Vieira,fabio vieira,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/537598-1758188654.jpg?lm=1,returning
2026,26/27,Arsenal,Jakub Kiwior,jakub kiwior,Centre-Back,26,https://img.a.transfermarkt.technology/portrait/medium/425918-1683101307.jpg?lm=1,returning
2026,26/27,Arsenal,Karl Hein,karl hein,Goalkeeper,24,https://img.a.transfermarkt.technology/portrait/medium/493513-1758702558.jpg?lm=1,returning
2026,26/27,Arsenal,Reiss Nelson,reiss nelson,Left Winger,26,https://img.a.transfermarkt.technology/portrait/medium/340325-1667418642.jpg?lm=1,returning
2026,26/27,Aston Villa,Alysson Edward,alysson edward,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/1005583-1756473897.png?lm=1,carried
2026,26/27,Aston Villa,Amadou Onana,amadou onana,Defensive Midfield,23,https://img.a.transfermarkt.technology/portrait/medium/485706-1718697649.jpg?lm=1,carried
2026,26/27,Aston Villa,Andrés García,andres garcia,Right-Back,22,https://img.a.transfermarkt.technology/portrait/medium/1063329-1698880585.jpg?lm=1,carried
2026,26/27,Aston Villa,Boubacar Kamara,boubacar kamara,Defensive Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/394327-1736160460.jpg?lm=1,carried
2026,26/27,Aston Villa,Bradley Burrowes,bradley burrowes,,17,,carried
2026,26/27,Aston Villa,Emi Buendía,emi buendia,Left Winger,28,https://img.a.transfermarkt.technology/portrait/medium/321247-1696604099.jpg?lm=1,carried
2026,26/27,Aston Villa,Emiliano Martínez,emiliano martinez,Goalkeeper,32,https://img.a.transfermarkt.technology/portrait/medium/111873-1668180824.jpg?lm=1,carried
2026,26/27,Aston Villa,Ezri Konsa,ezri konsa,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/413403-1700651779.jpg?lm=1,carried
2026,26/27,Aston Villa,George Hemmings,george hemmings,,18,,carried
2026,26/27,Aston Villa,Ian Maatsen,ian maatsen,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/485585-1704795222.jpg?lm=1,carried
2026,26/27,Aston Villa,Jamaldeen Jimoh,jamaldeen jimoh,,18,,carried
2026,26/27,Aston Villa,John McGinn,john mcginn,Central Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/193116-1689172405.jpg?lm=1,carried
2026,26/27,Aston Villa,Lamare Bogarde,lamare bogarde,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/645686-1724484880.jpg?lm=1,carried
2026,26/27,Aston Villa,Lucas Digne,lucas digne,Left-Back,32,https://img.a.transfermarkt.technology/portrait/medium/126664-1736160616.jpg?lm=1,carried
2026,26/27,Aston Villa,Marco Bizot,marco bizot,Goalkeeper,34,https://img.a.transfermarkt.technology/portrait/medium/124884-1707302509.jpg?lm=1,carried
2026,26/27,Aston Villa,Matty Cash,matty cash,Right-Back,27,https://img.a.transfermarkt.technology/portrait/medium/425334-1668091733.jpg?lm=1,carried
2026,26/27,Aston Villa,Morgan Rogers,morgan rogers,Attacking Midfield,23,https://img.a.transfermarkt.technology/portrait/medium/503743-1706786450.jpg?lm=1,carried
2026,26/27,Aston Villa,Ollie Watkins,ollie watkins,Centre-Forward,29,https://img.a.transfermarkt.technology/portrait/medium/324358-1708341279.jpg?lm=1,carried
2026,26/27,Aston Villa,Pau Torres,pau torres,Centre-Back,28,https://img.a.transfermarkt.technology/portrait/medium/399776-1765899002.jpg?lm=1,carried
2026,26/27,Aston Villa,Ross Barkley,ross barkley,Central Midfield,31,https://img.a.transfermarkt.technology/portrait/medium/131978-1662368517.jpg?lm=1,carried
2026,26/27,Aston Villa,Tammy Abraham,tammy abraham,Centre-Forward,27,https://img.a.transfermarkt.technology/portrait/medium/331726-1761563884.jpg?lm=1,carried
2026,26/27,Aston Villa,Tyrone Mings,tyrone mings,Centre-Back,32,https://img.a.transfermarkt.technology/portrait/medium/253677-1746644991.jpg?lm=1,carried
2026,26/27,Aston Villa,Victor Lindelöf,victor lindelof,Centre-Back,31,https://img.a.transfermarkt.technology/portrait/medium/184573-1695244778.jpg?lm=1,carried
2026,26/27,Aston Villa,Youri Tielemans,youri tielemans,Central Midfield,28,https://img.a.transfermarkt.technology/portrait/medium/249565-1716886438.jpg?lm=1,carried
2026,26/27,Aston Villa,Modou Kéba Cissé,modou keba cisse,Centre-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1282860-1754322716.png?lm=1,new
2026,26/27,Aston Villa,Donyell Malen,donyell malen,Centre-Forward,27,https://img.a.transfermarkt.technology/portrait/medium/326029-1711746104.jpg?lm=1,returning
2026,26/27,Aston Villa,Enzo Barrenechea,enzo barrenechea,Defensive Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/671915-1758058491.jpg?lm=1,returning
2026,26/27,Aston Villa,Evann Guessand,evann guessand,Right Winger,24,https://img.a.transfermarkt.technology/portrait/medium/500689-1765812945.jpg?lm=1,returning
2026,26/27,Aston Villa,Joe Gauci,joe gauci,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/591844-1703230842.jpg?lm=1,returning
2026,26/27,Aston Villa,Kosta Nedeljkovic,kosta nedeljkovic,Right-Back,20,https://img.a.transfermarkt.technology/portrait/medium/848682-1744279498.jpg?lm=1,returning
2026,26/27,Aston Villa,Lewis Dobbin,lewis dobbin,Left Winger,23,https://img.a.transfermarkt.technology/portrait/medium/627248-1648482055.jpg?lm=1,returning
2026,26/27,Aston Villa,Oliwier Zych,oliwier zych,Goalkeeper,22,https://img.a.transfermarkt.technology/portrait/medium/555074-1757087011.png?lm=1,returning
2026,26/27,Aston Villa,Samuel Iling-Junior,samuel iling-junior,Left Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/581672-1730183382.jpg?lm=1,returning
2026,26/27,Aston Villa,Yasin Özcan,yasin ozcan,Centre-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1043003-1727694653.jpg?lm=1,returning
2026,26/27,Bournemouth,Adam Smith,adam smith,Right-Back,34,https://img.a.transfermarkt.technology/portrait/medium/61841-1737920848.jpg?lm=1,carried
2026,26/27,Bournemouth,Adrien Truffert,adrien truffert,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/654539-1754901329.jpg?lm=1,carried
2026,26/27,Bournemouth,Alex Scott,alex scott,Central Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/855256-1656922605.jpg?lm=1,carried
2026,26/27,Bournemouth,Alex Tóth,alex toth,Central Midfield,19,https://img.a.transfermarkt.technology/portrait/medium/998101-1763730106.jpg?lm=1,carried
2026,26/27,Bournemouth,Amine Adli,amine adli,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/532776-1689710574.jpg?lm=1,carried
2026,26/27,Bournemouth,Bafodé Diakité,bafode diakite,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/463605-1666691072.jpg?lm=1,carried
2026,26/27,Bournemouth,Ben Gannon-Doak,ben gannon-doak,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/719673-1780071350.jpg?lm=1,carried
2026,26/27,Bournemouth,David Brooks,david brooks,Right Winger,28,https://img.a.transfermarkt.technology/portrait/medium/277033-1700650102.jpg?lm=1,carried
2026,26/27,Bournemouth,Eli Junior Kroupi,eli junior kroupi,Centre-Forward,19,https://img.a.transfermarkt.technology/portrait/medium/955357-1727784350.jpg?lm=1,carried
2026,26/27,Bournemouth,Enes Ünal,enes unal,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/251106-1669365680.jpg?lm=1,carried
2026,26/27,Bournemouth,Evanilson,evanilson,Centre-Forward,25,https://img.a.transfermarkt.technology/portrait/medium/711337-1737452098.jpg?lm=1,carried
2026,26/27,Bournemouth,Hamed Junior Traorè,hamed junior traore,,25,,carried
2026,26/27,Bournemouth,James Hill,james hill,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/611793-1774469525.jpg?lm=1,carried
2026,26/27,Bournemouth,Julio Soler,julio soler,Left-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1009658-1721934099.png?lm=1,carried
2026,26/27,Bournemouth,Justin Kluivert,justin kluivert,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/330659-1779893085.jpg?lm=1,carried
2026,26/27,Bournemouth,Lewis Cook,lewis cook,Central Midfield,28,https://img.a.transfermarkt.technology/portrait/medium/249089-1700671190.jpg?lm=1,carried
2026,26/27,Bournemouth,Marcus Tavernier,marcus tavernier,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/399434-1700650360.jpg?lm=1,carried
2026,26/27,Bournemouth,Rayan,rayan,Right Winger,18,https://img.a.transfermarkt.technology/portrait/medium/1012564-1780390891.jpg?lm=1,carried
2026,26/27,Bournemouth,Ryan Christie,ryan christie,Central Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/188077-1697450633.jpg?lm=1,carried
2026,26/27,Bournemouth,Tyler Adams,tyler adams,Defensive Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/332705-1754244571.jpg?lm=1,carried
2026,26/27,Bournemouth,Veljko Milosavljević,veljko milosavljevic,Centre-Back,18,https://img.a.transfermarkt.technology/portrait/medium/989112-1756755375.jpg?lm=1,carried
2026,26/27,Bournemouth,Đorđe Petrović,dorde petrovic,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/465555-1775574265.jpg?lm=1,carried
2026,26/27,Bournemouth,Álex Jiménez,alex jimenez,Right-Back,21,https://img.a.transfermarkt.technology/portrait/medium/741257-1751532035.jpg?lm=1,new
2026,26/27,Bournemouth,Alex Paulsen,alex paulsen,Goalkeeper,23,https://img.a.transfermarkt.technology/portrait/medium/617009-1765112812.png?lm=1,returning
2026,26/27,Bournemouth,Ben Winterburn,ben winterburn,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/854721-1746642717.jpg?lm=1,returning
2026,26/27,Bournemouth,Daniel Jebbison,daniel jebbison,Centre-Forward,22,https://img.a.transfermarkt.technology/portrait/medium/746740-1743015657.jpg?lm=1,returning
2026,26/27,Bournemouth,Hamed Traoré,hamed traore,Left Winger,26,https://img.a.transfermarkt.technology/portrait/medium/391065-1754900884.jpg?lm=1,returning
2026,26/27,Bournemouth,Julián Araujo,julian araujo,Right-Back,24,https://img.a.transfermarkt.technology/portrait/medium/513970-1771532648.jpg?lm=1,returning
2026,26/27,Bournemouth,Luis Sinisterra,luis sinisterra,Left Winger,27,https://img.a.transfermarkt.technology/portrait/medium/512385-1674557520.jpg?lm=1,returning
2026,26/27,Bournemouth,Max Aarons,max aarons,Right-Back,26,https://img.a.transfermarkt.technology/portrait/medium/471690-1736520346.jpg?lm=1,returning
2026,26/27,Bournemouth,Romain Faivre,romain faivre,Attacking Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/555076-1672831296.jpg?lm=1,returning
2026,26/27,Bournemouth,Will Dennis,will dennis,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/582078-1651653108.jpg?lm=1,returning
2026,26/27,Brentford,Aaron Hickey,aaron hickey,Right-Back,23,https://img.a.transfermarkt.technology/portrait/medium/591949-1780070754.jpg?lm=1,carried
2026,26/27,Brentford,Antoni Milambo,antoni milambo,Attacking Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/683620-1691146656.jpg?lm=1,carried
2026,26/27,Brentford,Caoimhín Kelleher,caoimhin kelleher,Goalkeeper,26,https://img.a.transfermarkt.technology/portrait/medium/340918-1708933663.jpg?lm=1,carried
2026,26/27,Brentford,Dango Ouattara,dango ouattara,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/823231-1737452292.jpg?lm=1,carried
2026,26/27,Brentford,Ethan Pinnock,ethan pinnock,Centre-Back,32,https://img.a.transfermarkt.technology/portrait/medium/442248-1719836196.jpg?lm=1,carried
2026,26/27,Brentford,Fabio Carvalho,fabio carvalho,Attacking Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/559263-1687517452.jpg?lm=1,carried
2026,26/27,Brentford,Hákon Valdimarsson,hakon valdimarsson,Goalkeeper,23,https://img.a.transfermarkt.technology/portrait/medium/488935-1689319830.jpg?lm=1,carried
2026,26/27,Brentford,Igor Thiago,igor thiago,Centre-Forward,24,https://img.a.transfermarkt.technology/portrait/medium/739443-1770372295.jpg?lm=1,carried
2026,26/27,Brentford,Jordan Henderson,jordan henderson,Defensive Midfield,35,https://img.a.transfermarkt.technology/portrait/medium/61651-1662621084.jpg?lm=1,carried
2026,26/27,Brentford,Kaye Furo,kaye furo,Centre-Forward,18,https://img.a.transfermarkt.technology/portrait/medium/1011936-1754510728.jpg?lm=1,carried
2026,26/27,Brentford,Keane Lewis-Potter,keane lewis-potter,Left Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/644401-1767003558.jpg?lm=1,carried
2026,26/27,Brentford,Kevin Schade,kevin schade,Left Winger,23,https://img.a.transfermarkt.technology/portrait/medium/473050-1700560328.jpg?lm=1,carried
2026,26/27,Brentford,Kristoffer Ajer,kristoffer ajer,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/328658-1700649482.jpg?lm=1,carried
2026,26/27,Brentford,Mathias Jensen,mathias jensen,Central Midfield,29,https://img.a.transfermarkt.technology/portrait/medium/319859-1684771732.jpg?lm=1,carried
2026,26/27,Brentford,Mikkel Damsgaard,mikkel damsgaard,Attacking Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/540941-1668183899.jpg?lm=1,carried
2026,26/27,Brentford,Nathan Collins,nathan collins,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/469050-1688381729.jpg?lm=1,carried
2026,26/27,Brentford,Rico Henry,rico henry,Left-Back,28,https://img.a.transfermarkt.technology/portrait/medium/339556-1684771012.jpg?lm=1,carried
2026,26/27,Brentford,Romelle Donovan,romelle donovan,Right Winger,18,https://img.a.transfermarkt.technology/portrait/medium/1091562-1754902556.jpg?lm=1,carried
2026,26/27,Brentford,Sepp van den Berg,sepp van den berg,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/541231-1692000386.jpg?lm=1,carried
2026,26/27,Brentford,Vitaly Janelt,vitaly janelt,Defensive Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/270171-1649932358.jpg?lm=1,carried
2026,26/27,Brentford,Yehor Yarmoliuk,yehor yarmoliuk,CM,21,https://img.a.transfermarkt.technology/portrait/medium/717411.png,carried
2026,26/27,Brentford,Jannik Schuster,jannik schuster,Centre-Back,20,https://img.a.transfermarkt.technology/portrait/medium/915418-1754993245.png?lm=1,new
2026,26/27,Brentford,Benjamin Arthur,benjamin arthur,Centre-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1144158-1746643399.jpg?lm=1,returning
2026,26/27,Brentford,Gustavo Nunes,gustavo nunes,Left Winger,20,https://img.a.transfermarkt.technology/portrait/medium/1086375-1717523011.jpg?lm=1,returning
2026,26/27,Brentford,Ji-soo Kim,ji-soo kim,Centre-Back,21,https://img.a.transfermarkt.technology/portrait/medium/709767-1754511861.jpg?lm=1,returning
