squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Go Ahead Eagles,Aske Adelgaard,656132,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Evert Linthorst,361112,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Finn Stokkers,241486,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Giovanni van Zwam,805149,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Jari De Busser,426849,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Joris Kramer,326329,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Julius Dirksen,566930,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Kenzo Goudmijn,412943,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Mats Deijl,369554,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Melle Meulensteen,426280,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Milan Smit,703772,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Ofosu Boakye,1184614,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Oscar Pettersson,577816,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Oskar Siira Sivertsen,715510,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Richonell Margaret,465326,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Stefán Ingi Sigurðarson,464454,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Thibo Baeten,486043,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Victor Edvardsen,265324,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Yassir Salah Rahmouni,1088311,25/26,0,0,0,,[],2026-08-24
Groningen,Oskar Zawada,232015,25/26,0,0,0,,[],2026-08-24
Groningen,Stije Resink,793099,25/26,0,0,0,,[],2026-08-24
Groningen,Noam Emeran,557611,25/26,0,0,0,,[],2026-08-24
Groningen,Tika de Jonge,653725,25/26,0,0,0,,[],2026-08-24
Groningen,Brynjólfur Willumsson,464444,25/26,0,0,0,,[],2026-08-24
Groningen,David van der Werff,671737,25/26,0,0,0,,[],2026-08-24
Groningen,Dies Janse,765743,25/26,0,0,0,,[],2026-08-24
Groningen,Etienne Vaessen,387197,25/26,0,0,0,,[],2026-08-24
Groningen,Hidde Jurjus,215551,25/26,0,0,0,,[],2026-08-24
Groningen,Jorg Schreuders,671735,25/26,0,0,0,,[],2026-08-24
Groningen,Marco Rente,237244,25/26,0,0,0,,[],2026-08-24
Groningen,Marvin Peersman,125769,25/26,0,0,0,,[],2026-08-24
Groningen,Mats Seuntjens,187809,25/26,0,0,0,,[],2026-08-24
Groningen,Nils Eggens,847498,25/26,0,0,0,,[],2026-08-24
Groningen,Rui Mendes,387996,25/26,0,0,0,,[],2026-08-24
Groningen,Thijmen Blokzijl,719209,25/26,0,0,0,,[],2026-08-24
Groningen,Thom van Bergen,671738,25/26,0,0,0,,[],2026-08-24
Groningen,Tygo Land,816974,25/26,0,0,0,,[],2026-08-24
Groningen,Tyrique Mercera,913289,25/26,0,0,0,,[],2026-08-24
Groningen,Wouter Prins,671734,25/26,0,0,0,,[],2026-08-24
Groningen,Younes Taha El Idrissi,866328,25/26,0,0,0,,[],2026-08-24
Heerenveen,Levi Smans,918365,25/26,0,0,0,,[],2026-08-24
Heerenveen,Amourrichio van Axel Dongen,704773,25/26,0,0,0,,[],2026-08-24
Heerenveen,Václav Sejk,629777,25/26,0,0,0,,[],2026-08-24
Heerenveen,Dylan Vente,369319,25/26,0,0,0,,[],2026-08-24
Heerenveen,Nikolai Hopland,894050,25/26,0,0,0,,[],2026-08-24
Heerenveen,Eser Gürbüz,1130803,25/26,0,0,0,,[],2026-08-24
Heerenveen,Sam Kersten,430797,25/26,0,0,0,,[],2026-08-24
Heerenveen,Bernt Klaverboer,725816,25/26,0,0,0,,[],2026-08-24
Heerenveen,Andries Noppert,276853,25/26,0,0,0,,[],2026-08-24
Heerenveen,Espen van Ee,607144,25/26,0,0,0,,[],2026-08-24
Heerenveen,Hristiyan Petrov,628042,25/26,0,0,0,,[],2026-08-24
Heerenveen,Isaiah Ahmed,886252,25/26,0,0,0,,[],2026-08-24
Heerenveen,Jacob Trenskow,542684,25/26,0,0,0,,[],2026-08-24
Heerenveen,Jermaine Rijssel,891852,25/26,0,0,0,,[],2026-08-24
Heerenveen,Joris van Overeem,182582,25/26,0,0,0,,[],2026-08-24
Heerenveen,Lasse Nordås,781270,25/26,0,0,0,,[],2026-08-24
Heerenveen,Luca Oyen,551085,25/26,0,0,0,,[],2026-08-24
Heerenveen,Luuk Brouwers,369552,25/26,0,0,0,,[],2026-08-24
Heerenveen,Maas Willemsen,805451,25/26,0,0,0,,[],2026-08-24
Heerenveen,Marcus Linday,899163,25/26,0,0,0,,[],2026-08-24
Heerenveen,Mats Egbring,1030525,25/26,0,0,0,,[],2026-08-24
Heerenveen,Maxence Rivera,735700,25/26,0,0,0,,[],2026-08-24
Heerenveen,Nolhan Courtens,952414,25/26,0,0,0,,[],2026-08-24
