squad,comp,comp_code,date,home_away,opponent,gf,ga,score,result,status,event_id
Famalicão,리그,por.1,2026-01-25,H,Tondela,3,0,3-0,W,completed,750415
Famalicão,리그,por.1,2026-02-01,A,Gil Vicente FC,0,5,0-5,L,completed,750419
Famalicão,리그,por.1,2026-02-09,H,AVS Futebol,3,1,3-1,W,completed,750433
Famalicão,리그,por.1,2026-02-15,A,Sporting CP,0,1,0-1,L,completed,750439
Famalicão,리그,por.1,2026-02-23,H,Casa Pia,2,0,2-0,W,completed,750446
Famalicão,리그,por.1,2026-03-01,A,Rio Ave,0,0,0-0,D,completed,750458
Famalicão,리그,por.1,2026-03-06,H,Arouca,1,0,1-0,W,completed,750466
Famalicão,리그,por.1,2026-03-14,A,Vit. Guimarães,2,1,2-1,W,completed,750479
Famalicão,리그,por.1,2026-03-21,H,Nacional,1,0,1-0,W,completed,750484
Famalicão,리그,por.1,2026-04-04,A,Porto,2,2,2-2,D,completed,750492
Famalicão,리그,por.1,2026-04-10,H,Moreirense,1,1,1-1,D,completed,750506
Famalicão,리그,por.1,2026-04-19,A,Braga,2,2,2-2,D,completed,750513
Famalicão,리그,por.1,2026-04-26,A,Estoril,1,0,1-0,W,completed,750524
Famalicão,리그,por.1,2026-05-02,H,Benfica,2,2,2-2,D,completed,750533
Famalicão,리그,por.1,2026-05-11,A,Estrela,0,0,0-0,D,completed,750540
Famalicão,리그,por.1,2026-05-16,H,Alverca,1,0,1-0,W,completed,750545
Gil Vicente FC,리그,por.1,2025-08-09,A,Nacional,2,0,2-0,W,completed,750249
Gil Vicente FC,리그,por.1,2025-08-18,H,Porto,0,2,0-2,L,completed,750263
Gil Vicente FC,리그,por.1,2025-08-24,A,Famalicão,0,0,0-0,D,completed,750266
Gil Vicente FC,리그,por.1,2025-08-29,H,Moreirense,2,0,2-0,W,completed,750273
Gil Vicente FC,리그,por.1,2025-09-14,A,Braga,1,0,1-0,W,completed,750284
Gil Vicente FC,리그,por.1,2025-09-21,H,Estoril,2,0,2-0,W,completed,750294
Gil Vicente FC,리그,por.1,2025-09-26,A,Benfica,1,2,1-2,L,completed,750302
Gil Vicente FC,리그,por.1,2025-10-04,H,Estrela,2,0,2-0,W,completed,750314
Gil Vicente FC,리그,por.1,2025-10-24,A,Alverca,4,0,4-0,W,completed,750318
Gil Vicente FC,리그,por.1,2025-11-03,H,Santa Clara,1,0,1-0,W,completed,750335
Gil Vicente FC,리그,por.1,2025-11-09,A,AVS Futebol,1,1,1-1,D,completed,750341
Gil Vicente FC,리그,por.1,2025-11-29,H,Tondela,0,1,0-1,L,completed,750345
Gil Vicente FC,리그,por.1,2025-12-08,A,Vit. Guimarães,0,0,0-0,D,completed,750362
Gil Vicente FC,리그,por.1,2025-12-13,A,Casa Pia,1,1,1-1,D,completed,750370
Gil Vicente FC,리그,por.1,2025-12-20,H,Rio Ave,2,2,2-2,D,completed,750380
Gil Vicente FC,리그,por.1,2025-12-28,A,Arouca,2,2,2-2,D,completed,750381
Gil Vicente FC,리그,por.1,2026-01-02,H,Sporting CP,1,1,1-1,D,completed,750393
Gil Vicente FC,리그,por.1,2026-01-17,H,Nacional,2,1,2-1,W,completed,750402
Gil Vicente FC,리그,por.1,2026-01-26,A,Porto,0,3,0-3,L,completed,750416
Gil Vicente FC,리그,por.1,2026-02-01,H,Famalicão,5,0,5-0,W,completed,750419
Gil Vicente FC,리그,por.1,2026-02-07,A,Moreirense,2,1,2-1,W,completed,750426
Gil Vicente FC,리그,por.1,2026-02-14,H,Braga,2,1,2-1,W,completed,750442
Gil Vicente FC,리그,por.1,2026-02-22,A,Estoril,1,3,1-3,L,completed,750449
Gil Vicente FC,리그,por.1,2026-03-02,H,Benfica,1,2,1-2,L,completed,750461
Gil Vicente FC,리그,por.1,2026-03-08,A,Estrela,2,2,2-2,D,completed,750465
Gil Vicente FC,리그,por.1,2026-03-14,H,Alverca,2,2,2-2,D,completed,750476
Gil Vicente FC,리그,por.1,2026-03-21,A,Santa Clara,0,1,0-1,L,completed,750486
Gil Vicente FC,리그,por.1,2026-04-03,H,AVS Futebol,3,0,3-0,W,completed,750494
Gil Vicente FC,리그,por.1,2026-04-13,A,Tondela,2,2,2-2,D,completed,750501
Gil Vicente FC,리그,por.1,2026-04-18,H,Vit. Guimarães,0,1,0-1,L,completed,750507
Gil Vicente FC,리그,por.1,2026-04-27,H,Casa Pia,2,1,2-1,W,completed,750518
Gil Vicente FC,리그,por.1,2026-05-03,A,Rio Ave,0,0,0-0,D,completed,750532
Gil Vicente FC,리그,por.1,2026-05-11,H,Arouca,1,3,1-3,L,completed,750541
Gil Vicente FC,리그,por.1,2026-05-16,A,Sporting CP,0,3,0-3,L,completed,750550
Moreirense,리그,por.1,2025-08-10,H,Alverca,2,1,2-1,W,completed,750254
Moreirense,리그,por.1,2025-08-17,A,Santa Clara,1,0,1-0,W,completed,750256
Moreirense,리그,por.1,2025-08-23,H,Vit. Guimarães,2,0,2-0,W,completed,750269
Moreirense,리그,por.1,2025-08-29,A,Gil Vicente FC,0,2,0-2,L,completed,750273
Moreirense,리그,por.1,2025-09-13,H,Rio Ave,3,1,3-1,W,completed,750283
Moreirense,리그,por.1,2025-09-22,A,Sporting CP,0,3,0-3,L,completed,750298
Moreirense,리그,por.1,2025-09-27,H,Casa Pia,2,1,2-1,W,completed,750305
Moreirense,리그,por.1,2025-10-04,A,Nacional,2,3,2-3,L,completed,750311
Moreirense,리그,por.1,2025-10-27,H,Porto,1,2,1-2,L,completed,750323
Moreirense,리그,por.1,2025-11-02,A,Arouca,2,0,2-0,W,completed,750332
Moreirense,리그,por.1,2025-11-09,A,Braga,1,2,1-2,L,completed,750344
Moreirense,리그,por.1,2025-11-29,H,Famalicão,2,2,2-2,D,completed,750347
Moreirense,리그,por.1,2025-12-07,A,Estoril,3,3,3-3,D,completed,750354
Moreirense,리그,por.1,2025-12-14,H,Benfica,0,4,0-4,L,completed,750363
Moreirense,리그,por.1,2025-12-20,A,Estrela,0,0,0-0,D,completed,750379
Moreirense,리그,por.1,2026-01-03,A,AVS Futebol,2,0,2-0,W,completed,750397
Moreirense,리그,por.1,2026-01-11,H,Tondela,1,0,1-0,W,completed,750387
Moreirense,리그,por.1,2026-01-17,A,Alverca,1,2,1-2,L,completed,750400
Moreirense,리그,por.1,2026-01-24,H,Santa Clara,1,0,1-0,W,completed,750414
Moreirense,리그,por.1,2026-01-30,A,Vit. Guimarães,0,1,0-1,L,completed,750423
Moreirense,리그,por.1,2026-02-07,H,Gil Vicente FC,1,2,1-2,L,completed,750426
Moreirense,리그,por.1,2026-02-16,A,Rio Ave,2,1,2-1,W,completed,750441
Moreirense,리그,por.1,2026-02-21,H,Sporting CP,0,3,0-3,L,completed,750445
Moreirense,리그,por.1,2026-03-01,A,Casa Pia,1,1,1-1,D,completed,750455
Moreirense,리그,por.1,2026-03-07,H,Nacional,1,1,1-1,D,completed,750467
Moreirense,리그,por.1,2026-03-15,A,Porto,0,3,0-3,L,completed,750475
Moreirense,리그,por.1,2026-03-21,H,Arouca,0,1,0-1,L,completed,750485
Moreirense,리그,por.1,2026-04-04,H,Braga,0,1,0-1,L,completed,750493
Moreirense,리그,por.1,2026-04-10,A,Famalicão,1,1,1-1,D,completed,750506
Moreirense,리그,por.1,2026-04-20,H,Estoril,1,0,1-0,W,completed,750511
Moreirense,리그,por.1,2026-04-25,A,Benfica,1,4,1-4,L,completed,750521
Moreirense,리그,por.1,2026-05-02,H,Estrela,3,2,3-2,W,completed,750529
Moreirense,리그,por.1,2026-05-11,A,Tondela,0,2,0-2,L,completed,750534
Moreirense,리그,por.1,2026-05-16,H,AVS Futebol,0,0,0-0,D,completed,750546
Nacional,리그,por.1,2025-08-09,H,Gil Vicente FC,0,2,0-2,L,completed,750249
Nacional,리그,por.1,2025-08-17,A,Rio Ave,1,1,1-1,D,completed,750255
Nacional,리그,por.1,2025-08-23,H,Sporting CP,1,4,1-4,L,completed,750267
Nacional,리그,por.1,2025-08-30,A,Casa Pia,2,0,2-0,W,completed,750274
Nacional,리그,por.1,2025-09-13,A,Porto,0,1,0-1,L,completed,750285
Nacional,리그,por.1,2025-09-20,H,Arouca,1,2,1-2,L,completed,750292
Nacional,리그,por.1,2025-09-28,A,Braga,1,0,1-0,W,completed,750304
Nacional,리그,por.1,2025-10-04,H,Moreirense,3,2,3-2,W,completed,750311
Nacional,리그,por.1,2025-10-26,A,Estoril,1,1,1-1,D,completed,750320
Nacional,리그,por.1,2025-11-01,H,Famalicão,0,1,0-1,L,completed,750333
Nacional,리그,por.1,2025-11-09,A,Estrela,1,1,1-1,D,completed,750342
Nacional,리그,por.1,2025-11-29,H,Benfica,1,2,1-2,L,completed,750352
Nacional,리그,por.1,2025-12-07,A,Alverca,0,1,0-1,L,completed,750356
Nacional,리그,por.1,2025-12-15,H,Tondela,3,1,3-1,W,completed,750369
Nacional,리그,por.1,2025-12-21,A,AVS Futebol,2,2,2-2,D,completed,750376
Nacional,리그,por.1,2026-01-02,A,Vit. Guimarães,1,2,1-2,L,completed,750390
Nacional,리그,por.1,2026-01-11,H,Santa Clara,3,3,3-3,D,completed,750382
Nacional,리그,por.1,2026-01-17,A,Gil Vicente FC,1,2,1-2,L,completed,750402
Nacional,리그,por.1,2026-01-25,H,Rio Ave,4,0,4-0,W,completed,750411
Nacional,리그,por.1,2026-02-01,A,Sporting CP,1,2,1-2,L,completed,750418
Nacional,리그,por.1,2026-02-08,H,Casa Pia,0,0,0-0,D,completed,750428
Nacional,리그,por.1,2026-02-15,H,Porto,0,1,0-1,L,completed,750436
Nacional,리그,por.1,2026-02-21,A,Arouca,0,3,0-3,L,completed,750451
Nacional,리그,por.1,2026-02-28,H,Braga,1,2,1-2,L,completed,750454
Nacional,리그,por.1,2026-03-07,A,Moreirense,1,1,1-1,D,completed,750467
Nacional,리그,por.1,2026-03-15,H,Estoril,0,1,0-1,L,completed,750473
Nacional,리그,por.1,2026-03-21,A,Famalicão,0,1,0-1,L,completed,750484
Nacional,리그,por.1,2026-04-04,H,Estrela,2,0,2-0,W,completed,750490
Nacional,리그,por.1,2026-04-12,A,Benfica,0,2,0-2,L,completed,750500
Nacional,리그,por.1,2026-04-18,H,Alverca,1,0,1-0,W,completed,750509
Nacional,리그,por.1,2026-04-25,A,Tondela,2,0,2-0,W,completed,750516
Nacional,리그,por.1,2026-05-02,H,AVS Futebol,1,2,1-2,L,completed,750526
Nacional,리그,por.1,2026-05-11,A,Santa Clara,0,2,0-2,L,completed,750538
Nacional,리그,por.1,2026-05-16,H,Vit. Guimarães,2,0,2-0,W,completed,750551
Porto,리그,por.1,2025-08-11,H,Vit. Guimarães,3,0,3-0,W,completed,750252
Porto,리그,por.1,2025-08-18,A,Gil Vicente FC,2,0,2-0,W,completed,750263
Porto,리그,por.1,2025-08-24,H,Casa Pia,4,0,4-0,W,completed,750264
Porto,리그,por.1,2025-08-30,A,Sporting CP,2,1,2-1,W,completed,750279
Porto,리그,por.1,2025-09-13,H,Nacional,1,0,1-0,W,completed,750285
Porto,리그,por.1,2025-09-19,A,Rio Ave,3,0,3-0,W,completed,750299
Porto,유로파리그,uefa.europa,2025-09-25,A,RB Salzburg,1,0,1-0,W,completed,757811
Porto,리그,por.1,2025-09-29,A,Arouca,4,0,4-0,W,completed,750301
Porto,유로파리그,uefa.europa,2025-10-02,H,Red Star Belgrade,2,1,2-1,W,completed,757828
Porto,리그,por.1,2025-10-05,H,Benfica,0,0,0-0,D,completed,750313
Porto,유로파리그,uefa.europa,2025-10-23,A,Nottingham Forest,0,2,0-2,L,completed,757846
Porto,리그,por.1,2025-10-27,A,Moreirense,2,1,2-1,W,completed,750323
Porto,리그,por.1,2025-11-02,H,Braga,2,1,2-1,W,completed,750329
Porto,유로파리그,uefa.europa,2025-11-06,A,FC Utrecht,1,1,1-1,D,completed,757851
Porto,리그,por.1,2025-11-09,A,Famalicão,1,0,1-0,W,completed,750338
Porto,유로파리그,uefa.europa,2025-11-27,H,Nice,3,0,3-0,W,completed,757870
Porto,리그,por.1,2025-11-30,H,Estoril,1,0,1-0,W,completed,750350
Porto,리그,por.1,2025-12-07,A,Tondela,2,0,2-0,W,completed,750361
Porto,유로파리그,uefa.europa,2025-12-11,H,Malmö FF,2,1,2-1,W,completed,757903
Porto,리그,por.1,2025-12-15,H,Estrela,3,1,3-1,W,completed,750371
Porto,리그,por.1,2025-12-22,A,Alverca,3,0,3-0,W,completed,750375
Porto,리그,por.1,2025-12-29,H,AVS Futebol,2,0,2-0,W,completed,750389
Porto,리그,por.1,2026-01-04,A,Santa Clara,1,0,1-0,W,completed,750395
Porto,리그,por.1,2026-01-18,A,Vit. Guimarães,1,0,1-0,W,completed,750399
Porto,유로파리그,uefa.europa,2026-01-22,A,Viktoria Plzen,1,1,1-1,D,completed,757909
Porto,리그,por.1,2026-01-26,H,Gil Vicente FC,3,0,3-0,W,completed,750416
Porto,유로파리그,uefa.europa,2026-01-29,H,Rangers,3,1,3-1,W,completed,757934
Porto,리그,por.1,2026-02-02,A,Casa Pia,1,2,1-2,L,completed,750422
Porto,리그,por.1,2026-02-09,H,Sporting CP,1,1,1-1,D,completed,750432
Porto,리그,por.1,2026-02-15,A,Nacional,1,0,1-0,W,completed,750436
Porto,리그,por.1,2026-02-22,H,Rio Ave,1,0,1-0,W,completed,750447
Porto,리그,por.1,2026-02-27,H,Arouca,3,1,3-1,W,completed,750457
Porto,리그,por.1,2026-03-08,A,Benfica,2,2,2-2,D,completed,750463
Porto,유로파리그,uefa.europa,2026-03-12,A,VfB Stuttgart,2,1,2-1,W,completed,401862752
Porto,리그,por.1,2026-03-15,H,Moreirense,3,0,3-0,W,completed,750475
Porto,유로파리그,uefa.europa,2026-03-19,H,VfB Stuttgart,2,0,2-0,W,completed,401862756
Porto,리그,por.1,2026-03-22,A,Braga,2,1,2-1,W,completed,750487
Porto,리그,por.1,2026-04-04,H,Famalicão,2,2,2-2,D,completed,750492
Porto,유로파리그,uefa.europa,2026-04-09,H,Nottingham Forest,1,1,1-1,D,completed,401862901
Porto,리그,por.1,2026-04-12,A,Estoril,3,1,3-1,W,completed,750499
Porto,유로파리그,uefa.europa,2026-04-16,A,Nottingham Forest,0,1,0-1,L,completed,401862905
Porto,리그,por.1,2026-04-19,H,Tondela,2,0,2-0,W,completed,750510
Porto,리그,por.1,2026-04-26,A,Estrela,2,1,2-1,W,completed,750519
Porto,리그,por.1,2026-05-02,H,Alverca,1,0,1-0,W,completed,750528
Porto,리그,por.1,2026-05-10,A,AVS Futebol,1,3,1-3,L,completed,750537
Porto,리그,por.1,2026-05-16,H,Santa Clara,1,0,1-0,W,completed,750544
Rio Ave,리그,por.1,2025-08-17,H,Nacional,1,1,1-1,D,completed,750255
Rio Ave,리그,por.1,2025-08-23,A,Arouca,3,3,3-3,D,completed,750272
Rio Ave,리그,por.1,2025-08-31,H,Braga,2,2,2-2,D,completed,750276
Rio Ave,리그,por.1,2025-09-13,A,Moreirense,1,3,1-3,L,completed,750283
Rio Ave,리그,por.1,2025-09-19,H,Porto,0,3,0-3,L,completed,750299
Rio Ave,리그,por.1,2025-09-23,A,Benfica,1,1,1-1,D,completed,750248
Rio Ave,리그,por.1,2025-09-28,A,Famalicão,0,0,0-0,D,completed,750306
Rio Ave,리그,por.1,2025-10-05,H,Tondela,3,0,3-0,W,completed,750315
Rio Ave,리그,por.1,2025-10-25,A,Estrela,2,1,2-1,W,completed,750321
Rio Ave,리그,por.1,2025-11-01,H,Estoril,0,4,0-4,L,completed,750328
Rio Ave,리그,por.1,2025-11-08,A,Alverca,1,1,1-1,D,completed,750340
Rio Ave,리그,por.1,2025-11-30,H,Santa Clara,1,1,1-1,D,completed,750348
Rio Ave,리그,por.1,2025-12-06,A,AVS Futebol,2,1,2-1,W,completed,750357
Rio Ave,리그,por.1,2025-12-13,H,Vit. Guimarães,0,1,0-1,L,completed,750364
Rio Ave,리그,por.1,2025-12-20,A,Gil Vicente FC,2,2,2-2,D,completed,750380
Rio Ave,리그,por.1,2025-12-28,A,Sporting CP,0,4,0-4,L,completed,750385
Rio Ave,리그,por.1,2026-01-04,H,Casa Pia,3,1,3-1,W,completed,750394
Rio Ave,리그,por.1,2026-01-17,H,Benfica,0,2,0-2,L,completed,750407
Rio Ave,리그,por.1,2026-01-25,A,Nacional,0,4,0-4,L,completed,750411
Rio Ave,리그,por.1,2026-01-31,H,Arouca,0,3,0-3,L,completed,750424
Rio Ave,리그,por.1,2026-02-08,A,Braga,0,3,0-3,L,completed,750430
Rio Ave,리그,por.1,2026-02-16,H,Moreirense,1,2,1-2,L,completed,750441
Rio Ave,리그,por.1,2026-02-22,A,Porto,0,1,0-1,L,completed,750447
Rio Ave,리그,por.1,2026-03-01,H,Famalicão,0,0,0-0,D,completed,750458
Rio Ave,리그,por.1,2026-03-09,A,Tondela,1,0,1-0,W,completed,750470
Rio Ave,리그,por.1,2026-03-15,H,Estrela,2,1,2-1,W,completed,750477
Rio Ave,리그,por.1,2026-03-22,A,Estoril,2,1,2-1,W,completed,750482
Rio Ave,리그,por.1,2026-04-04,H,Alverca,1,2,1-2,L,completed,750496
Rio Ave,리그,por.1,2026-04-11,A,Santa Clara,2,0,2-0,W,completed,750505
Rio Ave,리그,por.1,2026-04-17,H,AVS Futebol,2,2,2-2,D,completed,750514
Rio Ave,리그,por.1,2026-04-25,A,Vit. Guimarães,0,2,0-2,L,completed,750523
Rio Ave,리그,por.1,2026-05-03,H,Gil Vicente FC,0,0,0-0,D,completed,750532
Rio Ave,리그,por.1,2026-05-11,H,Sporting CP,1,4,1-4,L,completed,750542
Rio Ave,리그,por.1,2026-05-16,A,Casa Pia,1,1,1-1,D,completed,750548
Santa Clara,리그,por.1,2025-08-10,A,Famalicão,0,3,0-3,L,completed,750253
Santa Clara,리그,por.1,2025-08-17,H,Moreirense,0,1,0-1,L,completed,750256
Santa Clara,리그,por.1,2025-08-31,H,Estrela,0,0,0-0,D,completed,750278
Santa Clara,리그,por.1,2025-09-06,A,Estoril,1,0,1-0,W,completed,750268
Santa Clara,리그,por.1,2025-09-12,A,Benfica,1,1,1-1,D,completed,750289
Santa Clara,리그,por.1,2025-09-20,H,Alverca,2,1,2-1,W,completed,750295
Santa Clara,리그,por.1,2025-09-27,H,Tondela,1,2,1-2,L,completed,750308
Santa Clara,리그,por.1,2025-10-04,A,Vit. Guimarães,1,2,1-2,L,completed,750317
Santa Clara,리그,por.1,2025-10-25,H,AVS Futebol,2,0,2-0,W,completed,750324
Santa Clara,리그,por.1,2025-11-03,A,Gil Vicente FC,0,1,0-1,L,completed,750335
Santa Clara,리그,por.1,2025-11-08,H,Sporting CP,1,2,1-2,L,completed,750336
Santa Clara,리그,por.1,2025-11-30,A,Rio Ave,1,1,1-1,D,completed,750348
Santa Clara,리그,por.1,2025-12-06,H,Casa Pia,1,0,1-0,W,completed,750360
Santa Clara,리그,por.1,2025-12-15,A,Braga,0,1,0-1,L,completed,750365
Santa Clara,리그,por.1,2025-12-21,H,Arouca,0,0,0-0,D,completed,750373
Santa Clara,리그,por.1,2026-01-04,H,Porto,0,1,0-1,L,completed,750395
Santa Clara,리그,por.1,2026-01-11,A,Nacional,3,3,3-3,D,completed,750382
Santa Clara,리그,por.1,2026-01-18,H,Famalicão,0,1,0-1,L,completed,750406
Santa Clara,리그,por.1,2026-01-24,A,Moreirense,0,1,0-1,L,completed,750414
Santa Clara,리그,por.1,2026-01-31,H,Estoril,2,4,2-4,L,completed,750425
Santa Clara,리그,por.1,2026-02-07,A,Estrela,0,1,0-1,L,completed,750431
Santa Clara,리그,por.1,2026-02-13,H,Benfica,1,2,1-2,L,completed,750440
Santa Clara,리그,por.1,2026-02-21,A,Alverca,1,1,1-1,D,completed,750444
Santa Clara,리그,por.1,2026-03-01,A,Tondela,2,2,2-2,D,completed,750460
Santa Clara,리그,por.1,2026-03-08,H,Vit. Guimarães,2,0,2-0,W,completed,750468
Santa Clara,리그,por.1,2026-03-15,A,AVS Futebol,1,0,1-0,W,completed,750471
Santa Clara,리그,por.1,2026-03-21,H,Gil Vicente FC,1,0,1-0,W,completed,750486
Santa Clara,리그,por.1,2026-04-03,A,Sporting CP,2,4,2-4,L,completed,750495
Santa Clara,리그,por.1,2026-04-11,H,Rio Ave,0,2,0-2,L,completed,750505
Santa Clara,리그,por.1,2026-04-18,A,Casa Pia,0,0,0-0,D,completed,750515
Santa Clara,리그,por.1,2026-04-26,H,Braga,2,1,2-1,W,completed,750517
Santa Clara,리그,por.1,2026-05-02,A,Arouca,2,2,2-2,D,completed,750525
Santa Clara,리그,por.1,2026-05-11,H,Nacional,2,0,2-0,W,completed,750538
Santa Clara,리그,por.1,2026-05-16,A,Porto,0,1,0-1,L,completed,750544
Sporting CP,리그,por.1,2025-08-08,A,Casa Pia,2,0,2-0,W,completed,750246
Sporting CP,리그,por.1,2025-08-17,H,Arouca,6,0,6-0,W,completed,750257
Sporting CP,리그,por.1,2025-08-23,A,Nacional,4,1,4-1,W,completed,750267
Sporting CP,리그,por.1,2025-08-30,H,Porto,1,2,1-2,L,completed,750279
Sporting CP,리그,por.1,2025-09-13,A,Famalicão,2,1,2-1,W,completed,750286
Sporting CP,챔피언스리그,uefa.champions,2025-09-18,H,Kairat Almaty,4,1,4-1,W,completed,757670
Sporting CP,리그,por.1,2025-09-22,H,Moreirense,3,0,3-0,W,completed,750298
Sporting CP,리그,por.1,2025-09-27,A,Estoril,1,0,1-0,W,completed,750303
Sporting CP,챔피언스리그,uefa.champions,2025-10-01,A,Napoli,1,2,1-2,L,completed,757685
Sporting CP,리그,por.1,2025-10-05,H,Braga,1,1,1-1,D,completed,750316
Sporting CP,챔피언스리그,uefa.champions,2025-10-22,H,Marseille,2,1,2-1,W,completed,757706
Sporting CP,리그,por.1,2025-10-26,A,Tondela,3,0,3-0,W,completed,750326
Sporting CP,리그,por.1,2025-10-31,H,Alverca,2,0,2-0,W,completed,750327
Sporting CP,챔피언스리그,uefa.champions,2025-11-04,A,Juventus,1,1,1-1,D,completed,757710
Sporting CP,리그,por.1,2025-11-08,A,Santa Clara,2,1,2-1,W,completed,750336
Sporting CP,챔피언스리그,uefa.champions,2025-11-26,H,Club Brugge,3,0,3-0,W,completed,757741
Sporting CP,리그,por.1,2025-11-30,H,Estrela,4,0,4-0,W,completed,750346
Sporting CP,리그,por.1,2025-12-05,A,Benfica,1,1,1-1,D,completed,750355
Sporting CP,챔피언스리그,uefa.champions,2025-12-09,A,Bayern Munich,1,3,1-3,L,completed,757744
Sporting CP,리그,por.1,2025-12-13,H,AVS Futebol,6,0,6-0,W,completed,750366
Sporting CP,리그,por.1,2025-12-23,A,Vit. Guimarães,4,1,4-1,W,completed,750372
Sporting CP,리그,por.1,2025-12-28,H,Rio Ave,4,0,4-0,W,completed,750385
Sporting CP,리그,por.1,2026-01-02,A,Gil Vicente FC,1,1,1-1,D,completed,750393
Sporting CP,리그,por.1,2026-01-16,H,Casa Pia,3,0,3-0,W,completed,750405
Sporting CP,챔피언스리그,uefa.champions,2026-01-20,H,Paris Saint-Germain,2,1,2-1,W,completed,757768
Sporting CP,리그,por.1,2026-01-24,A,Arouca,2,1,2-1,W,completed,750409
Sporting CP,챔피언스리그,uefa.champions,2026-01-28,A,Athletic Club,3,2,3-2,W,completed,757781
Sporting CP,리그,por.1,2026-02-01,H,Nacional,2,1,2-1,W,completed,750418
Sporting CP,리그,por.1,2026-02-09,A,Porto,1,1,1-1,D,completed,750432
Sporting CP,리그,por.1,2026-02-15,H,Famalicão,1,0,1-0,W,completed,750439
Sporting CP,리그,por.1,2026-02-21,A,Moreirense,3,0,3-0,W,completed,750445
Sporting CP,리그,por.1,2026-02-27,H,Estoril,3,0,3-0,W,completed,750459
Sporting CP,리그,por.1,2026-03-07,A,Braga,2,2,2-2,D,completed,750469
Sporting CP,챔피언스리그,uefa.champions,2026-03-11,A,Bodo/Glimt,0,3,0-3,L,completed,401862583
Sporting CP,챔피언스리그,uefa.champions,2026-03-17,H,Bodo/Glimt,5,0,5-0,W,completed,401862584
Sporting CP,리그,por.1,2026-03-22,A,Alverca,4,1,4-1,W,completed,750480
Sporting CP,리그,por.1,2026-04-03,H,Santa Clara,4,2,4-2,W,completed,750495
Sporting CP,챔피언스리그,uefa.champions,2026-04-07,H,Arsenal,0,1,0-1,L,completed,401862888
Sporting CP,리그,por.1,2026-04-11,A,Estrela,1,0,1-0,W,completed,750498
Sporting CP,챔피언스리그,uefa.champions,2026-04-15,A,Arsenal,0,0,0-0,D,completed,401862890
Sporting CP,리그,por.1,2026-04-19,H,Benfica,1,2,1-2,L,completed,750512
Sporting CP,리그,por.1,2026-04-26,A,AVS Futebol,1,1,1-1,D,completed,750522
Sporting CP,리그,por.1,2026-04-29,H,Tondela,2,2,2-2,D,completed,750478
Sporting CP,리그,por.1,2026-05-04,H,Vit. Guimarães,5,1,5-1,W,completed,750530
Sporting CP,리그,por.1,2026-05-11,A,Rio Ave,4,1,4-1,W,completed,750542
Sporting CP,리그,por.1,2026-05-16,H,Gil Vicente FC,3,0,3-0,W,completed,750550
Tondela,리그,por.1,2025-08-10,A,Braga,0,3,0-3,L,completed,750247
Tondela,리그,por.1,2025-08-16,H,Famalicão,0,1,0-1,L,completed,750258
Tondela,리그,por.1,2025-08-23,A,Benfica,0,3,0-3,L,completed,750271
Tondela,리그,por.1,2025-08-31,H,Estoril,2,2,2-2,D,completed,750280
Tondela,리그,por.1,2025-09-12,A,Alverca,0,1,0-1,L,completed,750287
Tondela,리그,por.1,2025-09-21,H,Estrela,0,0,0-0,D,completed,750297
Tondela,리그,por.1,2025-09-27,A,Santa Clara,2,1,2-1,W,completed,750308
Tondela,리그,por.1,2025-10-05,A,Rio Ave,0,3,0-3,L,completed,750315
Tondela,리그,por.1,2025-10-26,H,Sporting CP,0,3,0-3,L,completed,750326
Tondela,리그,por.1,2025-11-02,A,AVS Futebol,2,2,2-2,D,completed,750331
Tondela,리그,por.1,2025-11-08,H,Vit. Guimarães,0,1,0-1,L,completed,750343
Tondela,리그,por.1,2025-11-29,A,Gil Vicente FC,1,0,1-0,W,completed,750345
Tondela,리그,por.1,2025-12-07,H,Porto,0,2,0-2,L,completed,750361
Tondela,리그,por.1,2025-12-15,A,Nacional,1,3,1-3,L,completed,750369
Tondela,리그,por.1,2025-12-21,H,Casa Pia,1,2,1-2,L,completed,750378
Tondela,리그,por.1,2026-01-03,H,Arouca,3,1,3-1,W,completed,750392
Tondela,리그,por.1,2026-01-11,A,Moreirense,0,1,0-1,L,completed,750387
Tondela,리그,por.1,2026-01-18,H,Braga,0,1,0-1,L,completed,750404
Tondela,리그,por.1,2026-01-25,A,Famalicão,0,3,0-3,L,completed,750415
Tondela,리그,por.1,2026-02-01,H,Benfica,0,0,0-0,D,completed,750417
Tondela,리그,por.1,2026-02-07,A,Estoril,2,2,2-2,D,completed,750427
Tondela,리그,por.1,2026-02-13,H,Alverca,1,1,1-1,D,completed,750438
Tondela,리그,por.1,2026-02-20,A,Estrela,2,0,2-0,W,completed,750448
Tondela,리그,por.1,2026-03-01,H,Santa Clara,2,2,2-2,D,completed,750460
Tondela,리그,por.1,2026-03-09,H,Rio Ave,0,1,0-1,L,completed,750470
Tondela,리그,por.1,2026-03-21,H,AVS Futebol,0,0,0-0,D,completed,750488
Tondela,리그,por.1,2026-04-03,A,Vit. Guimarães,0,5,0-5,L,completed,750497
Tondela,리그,por.1,2026-04-13,H,Gil Vicente FC,2,2,2-2,D,completed,750501
Tondela,리그,por.1,2026-04-19,A,Porto,0,2,0-2,L,completed,750510
Tondela,리그,por.1,2026-04-25,H,Nacional,0,2,0-2,L,completed,750516
Tondela,리그,por.1,2026-04-29,A,Sporting CP,2,2,2-2,D,completed,750478
