sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
973418,Toti Gomes,Wolves,toti gomes,6.52,19,17,1427,0,0.53,0,0.31,0,1,5,2,0.0,701,816,85.91,40,97,41.24,6,67,20,52,10,12,83.33,11,3,27.27,1057,144,0,53,5,44,66.67,24,20,54.55,68,61.82,23,13,56.52,14,95,1,12,1,1,4,11,11,2,1,0,0,0,1,33,0,0,28,5,0,0,0,0,0,0,0
826204,Boubacar Kamara,Aston Villa,boubacar kamara,7.12,18,17,1418,1,0.49,3,0.86,0,2,7,4,14.29,722,818,88.26,31,46,67.39,15,198,37,61,14,31,45.16,2,0,0.0,1048,145,5,65,15,80,54.05,36,20,64.29,116,56.86,37,17,45.95,18,20,3,8,0,3,19,17,30,5,0,0,0,0,2,15,0,0,14,1,0,0,0,0,0,0,0
1128532,Habib Diarra,Sunderland,habib diarra,6.68,20,15,1407,2,3.41,2,0.83,1,2,26,8,7.69,357,436,81.88,4,15,26.67,7,126,4,15,6,22,27.27,32,4,12.5,647,152,10,48,14,47,45.19,11,13,45.83,58,45.31,14,7,50.0,4,13,4,0,0,1,7,20,27,6,0,0,0,0,4,19,0,0,18,1,0,0,0,0,0,0,0
1136896,Lucas Pires,Burnley,lucas pires,6.55,20,15,1406,0,0.58,0,1.48,1,1,16,4,0.0,470,560,83.93,14,41,34.15,20,140,11,29,18,28,64.29,56,9,16.07,959,210,6,86,12,51,46.79,3,9,25.0,54,44.63,29,22,75.86,20,39,6,6,0,0,21,15,4,1,1,0,0,0,1,29,0,0,24,5,0,0,0,0,0,0,0
1002711,Pape Matar Sarr,Tottenham Hotspur,pape matar sarr,6.79,26,13,1399,2,1.72,4,1.1,3,1,17,6,11.76,538,633,84.99,20,35,57.14,11,154,13,24,13,22,59.09,8,2,25.0,908,151,5,77,18,59,47.97,27,38,41.54,86,45.74,33,21,63.64,18,47,7,10,0,2,11,29,13,3,0,0,0,0,3,23,0,0,21,2,0,0,0,0,0,0,0
823085,Kyle Walker-Peters,West Ham United,kyle walker-peters,6.67,23,15,1396,1,1.13,0,0.38,1,0,5,3,20.0,510,596,85.57,15,40,37.5,7,152,12,25,16,24,66.67,20,1,5.0,968,160,7,59,17,85,65.38,12,19,38.71,97,60.25,44,30,68.18,9,34,0,4,1,0,11,12,25,2,0,0,0,0,4,25,0,0,24,1,0,0,0,0,0,0,0
877013,Valentín Castellanos,West Ham United,valentin castellanos,6.73,18,17,1395,6,5.8,0,0.81,1,9,50,22,12.0,161,250,64.4,2,9,22.22,12,73,3,12,2,12,16.67,9,2,22.22,453,148,8,31,11,29,32.58,27,36,42.86,56,36.84,11,8,72.73,6,21,8,2,0,0,8,32,16,6,0,0,0,0,1,16,0,0,15,1,0,0,0,0,0,0,0
964994,Joško Gvardiol,Manchester City,josko gvardiol,6.99,18,16,1374,2,2.4,2,0.71,1,2,17,6,11.76,936,1047,89.4,38,78,48.72,6,203,45,66,2,6,33.33,2,1,50.0,1249,135,0,50,4,27,52.94,29,24,54.72,56,53.85,18,13,72.22,15,61,4,10,0,2,1,16,7,2,0,0,0,0,5,13,0,0,10,3,0,0,0,0,0,0,0
901907,Lyle Foster,Burnley,lyle foster,6.48,26,15,1372,3,3.25,2,0.49,2,3,20,6,15.0,196,280,70.0,7,14,50.0,10,79,2,5,10,22,45.45,6,1,16.67,523,190,9,42,32,38,34.55,28,70,28.57,66,31.73,16,12,75.0,4,20,7,3,0,0,8,22,13,4,0,0,0,0,0,30,0,0,29,1,0,0,0,0,0,0,0
547410,Martin Ødegaard,Arsenal,martin odegaard,6.99,24,16,1370,1,1.23,6,3.67,6,0,22,8,4.55,701,828,84.66,38,74,51.35,40,305,30,77,9,27,33.33,22,6,27.27,999,201,19,70,13,37,41.57,3,5,37.5,40,41.24,19,8,42.11,7,6,5,0,0,1,12,9,9,0,0,0,0,0,3,13,0,0,10,3,0,0,0,0,0,0,0
985086,Morato,Nottingham Forest,morato,6.95,21,14,1366,1,1.32,0,0.16,0,2,5,2,20.0,646,757,85.34,48,104,46.15,2,57,31,66,5,5,100.0,2,0,0.0,980,124,1,53,0,42,64.62,23,14,62.16,65,63.73,30,17,56.67,11,87,0,15,1,3,7,16,7,5,0,0,0,0,2,23,0,0,20,3,0,0,0,0,0,0,0
