player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Dante Vanzeir,Gent,FW,27,148,0.0,0.0,0.61,0.0,2.5,0.0,0.0,1.875,0.0,3.125,1800000.0,0,0.0,0.0,0.0,0.61,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/289648-1710582152.jpg?lm=1,dante vanzeir,,,,,
Davy Roef,Gent,GK,31,3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0,0.0,0.0,0.0,0.0,0,0,0,71.2,25.0,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,7.25,67.1,38.06,0.0,0.0,100.0,90.0,100.0,92.59,0.0725806451612903,0.0,0.943548387096774,0.0,0.0,0.0241935483870967,9.14516129032258,0.4354838709677419,0.0241935483870967,0.1693548387096774,0.1209677419354838,0.0,0.0,0.5806451612903225,3.556451612903225,10.0,0.7741935483870968,0.3387096774193548,0.5080645161290323,0.0,41.0,3720.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/140808-1660750049.jpg?lm=1,davy roef,2029-06-30,140808,2026-07-07T15:50:52,2020-07-01,
Franck Surdez,Gent,"MF,FW",23,369,0.24,0.0,2.68,0.98,6.098,0.732,2.683,1.707,1.951,0.0,900000.0,0,0.24,0.0,0.0,2.68,0,1,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.65,78.23,36.36,17.39,25.0,58.33,42.86,46.0,45.61,1.2362637362637363,0.0,2.2252747252747254,0.4945054945054945,0.0,0.989010989010989,4.945054945054945,0.7417582417582418,1.7307692307692308,5.686813186813187,0.0,0.7417582417582418,0.7417582417582418,8.406593406593407,0.0,0.0,0.0,0.0,0.0,0.0,14.0,364.0,Switzerland,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/627196-1772117130.jpg?lm=1,franck surdez,,,,,
Gilles De Meyer,Gent,DF,18,8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,500000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.8,80.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,8.181818181818182,0.0,8.181818181818182,8.181818181818182,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/1005835-1732779540.jpg?lm=1,gilles de meyer,2028-06-30,1005835,2026-07-07T15:50:52,2024-11-26,
Hannes Vernemmen,Gent,DF,20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,200000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1047841-1759919929.jpg?lm=1,hannes vernemmen,,,,,
Hatim Es-Saoubi,Gent,DF,24,198,0.0,0.0,0.0,0.0,0.455,0.909,0.909,0.909,1.364,0.0,800000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.5,84.87,35.71,0.0,0.0,66.67,77.78,69.23,72.73,0.0,0.0,15.223880597014926,0.0,2.686567164179104,0.4477611940298507,3.134328358208955,3.134328358208955,1.791044776119403,4.029850746268656,0.4477611940298507,0.0,0.0,4.477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,10.0,201.0,Morocco,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/800364-1726835634.jpg?lm=1,hatim es-saoubi,,,,,
Hong Hyunseok,Gent,MF,26,843,0.11,0.0,0.64,0.43,0.851,1.17,0.957,0.532,1.277,0.106,2500000.0,0,0.11,0.0,0.0,0.64,0,1,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korea, South",Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/562948-1752587798.jpg?lm=1,hong hyunseok,,,,,
Hyllarion Goore,Gent,FW,19,1416,0.32,0.25,3.5,0.95,0.955,0.382,0.382,1.465,0.955,0.51,4000000.0,0,0.32,0.25,0.75,3.5,0,5,4,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.71,72.52,22.22,14.29,55.56,66.67,32.73,39.68,37.57,1.2578616352201255,0.3773584905660377,0.5660377358490566,1.1949685534591197,0.0628930817610062,0.3773584905660377,3.081761006289308,1.1320754716981132,0.3773584905660377,3.144654088050314,0.0,0.5031446540880503,1.572327044025157,8.364779874213836,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1431.0,Cote d'Ivoire,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1285174-1781862509.jpg?lm=1,hyllarion goore,2029-06-30,1285174,2026-07-07T15:50:52,2025-01-30,
Hélio Varela,Gent,MF,23,161,0.0,0.0,1.12,0.0,8.333,1.111,0.0,0.0,3.333,0.556,2500000.0,0,0.0,0.0,0.0,1.12,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.67,81.36,66.67,13.33,40.0,0.0,50.0,52.63,52.38,0.5521472392638037,0.0,2.7607361963190185,0.0,0.0,0.5521472392638037,6.07361963190184,0.5521472392638037,0.0,5.521472392638037,0.0,0.5521472392638037,2.208588957055215,8.83435582822086,0.0,0.0,0.0,0.0,0.0,0.0,3.0,163.0,Cape Verde,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/840836-1724925918.jpg?lm=1,helio varela,,,,,
Ibrahima Cissé,Gent,FW,17,276,0.33,0.0,2.61,0.65,0.323,0.323,0.968,2.581,2.258,0.968,900000.0,0,0.33,0.0,0.0,2.61,0,1,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.53,64.81,66.67,0.0,41.67,22.22,40.0,43.75,42.17,0.5521472392638037,0.2760736196319018,0.5521472392638037,1.1042944785276074,0.0,0.5521472392638037,2.7607361963190185,3.8650306748466257,0.5521472392638037,5.7975460122699385,0.0,0.5521472392638037,1.3803680981595092,4.969325153374233,0.0,0.0,0.0,0.0,0.0,0.0,12.0,326.0,Senegal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1473866-1773039351.jpg?lm=1,ibrahima cisse,2028-06-30,1473866,2026-07-07T15:50:52,2028-06-30,NEW
Jean-Kevin Duverne,Gent,"DF,MF",28,1157,0.08,0.08,0.31,0.23,2.093,0.93,0.93,0.853,0.31,0.078,2000000.0,0,0.08,0.08,0.24,0.31,0,1,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.63,78.72,41.56,15.38,37.5,60.0,50.0,51.61,50.96,0.3066439522998296,0.0766609880749574,5.826235093696763,0.0,0.3833049403747871,0.7666098807495741,2.9897785349233392,1.6098807495741057,1.1499148211243613,2.4531516183986373,0.1533219761499148,0.0,0.2299829642248722,7.359454855195912,0.0,2.0,0.0,0.0,0.0,0.0,22.0,1174.0,Haiti,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/344864-1704213124.jpg?lm=1,jean-kevin duverne,,,,,
Leonardo da Silva Lopes,Gent,"MF,DF",26,2337,0.04,0.04,0.65,0.08,0.346,1.385,1.077,0.846,1.346,0.038,2500000.0,0,0.04,0.04,0.12,0.65,0,1,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portugal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/348756-1706020926.jpg?lm=1,leonardo da silva lopes,,,,,
Maksim Paskotši,Gent,DF,22,1808,0.2,0.05,0.8,0.3,0.149,1.244,0.796,1.194,0.398,0.0,3500000.0,0,0.2,0.05,0.15,0.8,0,4,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.96,90.5,43.02,25.0,100.0,73.68,48.24,52.94,50.0,0.0496414782129067,0.0496414782129067,6.999448428019856,0.1985659128516271,1.2906784335355763,1.0921125206839493,2.9288472145615,2.035300606729178,0.6949806949806949,1.3403199117484832,0.0,0.0496414782129067,0.0496414782129067,2.5317153888582458,0.0,4.0,0.0,0.0,0.0,0.0,22.0,1813.0,Estonia,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/488298-1754374359.jpg?lm=1,maksim paskotsi,2029-06-30,488298,2026-07-07T15:50:52,2025-08-04,
Mathias Delorge,Gent,MF,21,1269,0.0,0.21,0.64,0.35,3.404,0.922,1.206,0.922,0.78,0.0,7000000.0,0,0.0,0.21,0.63,0.64,0,0,3,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,7.01,87.33,71.68,26.92,33.33,66.67,35.0,55.0,51.0,1.106290672451193,0.1301518438177874,1.822125813449024,0.0650759219088937,0.3904555314533622,0.8459869848156182,5.466377440347071,0.455531453362256,1.3015184381778742,2.863340563991323,0.1301518438177874,0.3253796095444685,0.1301518438177874,10.216919739696312,0.0,2.0,0.0,0.0,0.0,0.0,20.0,1383.0,Belgium,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/723487-1713347909.png?lm=1,mathias delorge,2028-06-30,723487,2026-07-07T15:50:52,2024-07-24,
Matisse Samoise,Gent,"MF,DF",23,1368,0.13,0.13,0.53,0.26,4.737,1.184,1.184,1.25,0.855,0.066,2500000.0,0,0.13,0.13,0.39,0.53,0,2,2,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.76,79.06,52.7,20.55,33.33,66.67,39.39,46.67,44.93,1.4358230601885424,0.1305293691080493,2.5453226976069616,0.2610587382160986,0.3915881073241479,1.2400290065264683,3.654822335025381,0.8484408992023205,1.1747643219724435,3.197969543147208,0.0,0.3263234227701233,0.5873821609862219,8.158085569253082,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1379.0,Belgium,Right Midfield,https://img.a.transfermarkt.technology/portrait/medium/705991-1706020225.jpg?lm=1,matisse samoise,2028-06-30,705991,2026-07-07T15:50:52,2020-11-30,
Matties Volckaert,Gent,DF,22,2229,0.0,0.0,0.52,0.04,1.25,1.089,0.766,0.363,0.444,0.0,2000000.0,0,0.0,0.0,0.0,0.52,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.82,81.62,40.3,30.0,87.5,71.43,53.41,63.93,57.72,0.4425569959767546,0.0402324541797049,5.27045149754135,0.1609298167188198,0.6437192668752795,1.0058113544926242,2.6553419758605274,1.8909253464461333,0.6034868126955745,1.5690657130084935,0.0804649083594099,0.0402324541797049,0.2816271792579347,5.029056772463121,0.0,6.0,0.0,0.0,0.0,0.0,26.0,2237.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/781812-1759920096.jpg?lm=1,matties volckaert,2029-06-30,781812,2026-07-07T15:50:52,2025-11-09,
Max Dean,Gent,"FW,MF",21,1180,0.38,0.08,3.74,1.6,1.145,0.458,0.382,0.916,1.45,0.229,2500000.0,0,0.38,0.08,0.24,3.74,0,5,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.69,73.54,38.46,20.0,31.25,50.0,34.29,41.56,39.29,1.2131423757371524,0.2274641954507161,1.0614995787700086,0.9098567818028644,0.2274641954507161,0.3791069924178601,3.4877843302443137,0.9098567818028644,0.3032855939342881,2.426284751474305,0.0,1.2131423757371524,0.3791069924178601,4.1701769165964615,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1187.0,England,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/805889-1781862709.jpg?lm=1,max dean,2028-06-30,805889,2026-07-07T15:50:52,2024-07-12,
Michał Skóraś,Gent,MF,25,2503,0.07,0.25,1.4,0.36,4.748,1.547,1.079,1.259,1.691,0.324,4000000.0,0,0.07,0.25,0.75,1.4,0,2,7,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,7.06,79.64,54.17,27.74,46.84,63.27,39.53,48.32,47.21,2.169076751946608,0.4338153503893215,1.935483870967742,0.5339265850945495,0.200222469410456,1.5016685205784206,4.705228031145718,0.5672969966629589,1.0344827586206895,4.805339265850946,0.0,0.5339265850945495,1.2347052280311457,10.77864293659622,0.0,3.0,0.0,0.0,0.0,0.0,34.0,2697.0,Poland,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/393565-1716985498.jpg?lm=1,michal skoras,2029-06-30,393565,2026-07-07T15:50:52,2025-09-06,
Moctar Diop,Gent,FW,20,33,0.0,0.0,2.73,0.0,0.0,0.0,0.0,2.5,0.0,0.0,600000.0,0,0.0,0.0,0.0,2.73,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.4,55.56,0.0,0.0,0.0,0.0,25.0,0.0,23.08,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,Senegal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1125610-1712103213.jpg?lm=1,moctar diop,2029-06-30,1125610,2026-07-07T15:50:52,2026-01-23,
Mohammed El Âdfaoui,Gent,MF,17,68,0.0,1.32,2.65,0.0,8.75,0.0,0.0,1.25,1.25,0.0,2000000.0,0,0.0,1.32,3.96,2.65,0,0,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.7,80.0,0.0,14.29,100.0,0.0,50.0,80.0,66.67,3.4177215189873418,1.139240506329114,0.0,2.278481012658228,0.0,0.0,4.556962025316456,2.278481012658228,0.0,4.556962025316456,0.0,0.0,1.139240506329114,19.367088607594937,0.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,Belgium,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/1105542-1754545603.jpg?lm=1,mohammed el adfaoui,2028-06-30,1105542,2026-07-07T15:50:52,2025-07-05,
Momodou Sonko,Gent,MF,20,799,0.0,0.23,2.03,0.23,6.517,0.562,1.011,0.787,0.562,0.112,1700000.0,0,0.0,0.23,0.6900000000000001,2.03,0,0,2,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.67,82.4,60.0,25.42,39.53,90.0,75.0,38.37,40.0,2.0737327188940093,0.5184331797235023,0.7258064516129032,0.8294930875576038,0.0,0.5184331797235023,5.184331797235023,0.3110599078341014,0.9331797235023042,3.421658986175115,0.1036866359447004,0.5184331797235023,1.762672811059908,11.198156682027651,0.0,0.0,0.0,0.0,0.0,0.0,28.0,868.0,Sweden,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/929876-1706694287.jpg?lm=1,momodou sonko,2028-06-30,929876,2026-07-07T15:50:52,2024-01-29,
Omri Gandelman,Gent,MF,25,1425,0.44,0.06,1.77,0.69,0.063,0.506,0.506,0.823,0.506,0.38,3000000.0,0,0.44,0.06,0.18,1.77,0,7,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.81,75.0,23.53,0.0,44.44,80.0,47.78,38.89,44.44,0.6937631394533987,0.0630693763139453,1.513665031534688,0.3153468815697267,0.189208128941836,0.378416257883672,3.4057463209530483,2.7119831814996496,0.5045550105115627,1.324456902592852,0.0630693763139453,0.2522775052557813,0.2522775052557813,4.477925718290119,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1427.0,Israel,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/780548-1706693476.jpg?lm=1,omri gandelman,,,,,
Rachid Ayindé,Gent,DF,20,9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,600000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.7,72.73,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,6.923076923076923,6.923076923076923,0.0,6.923076923076923,0.0,0.0,0.0,20.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,Burkina Faso,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/1160184-1746717025.jpg?lm=1,rachid ayinde,,,,,
Samuel Kotto,Gent,DF,21,489,0.0,0.0,0.37,0.0,0.37,0.926,1.296,0.926,0.741,0.0,4000000.0,0,0.0,0.0,0.0,0.37,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.37,90.53,38.24,100.0,50.0,55.56,51.52,68.18,58.18,0.1840490797546012,0.0,5.705521472392638,0.0,0.3680981595092024,0.5521472392638036,5.889570552147239,3.128834355828221,0.920245398773006,2.7607361963190185,0.1840490797546012,0.0,0.3680981595092024,3.8650306748466257,0.0,1.0,0.0,0.0,0.0,0.0,8.0,489.0,Cameroon,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/863900-1724964290.jpg?lm=1,samuel kotto,,,,,
Siebe Van Der Heyden,Gent,DF,27,2953,0.06,0.03,0.73,0.24,0.915,2.165,0.915,1.494,0.762,0.091,3000000.0,0,0.06,0.03,0.09,0.73,0,2,1,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.74,84.78,39.39,21.88,37.5,55.56,47.27,52.56,49.84,0.2634146341463415,0.0292682926829268,4.770731707317074,0.0878048780487805,0.7317073170731708,2.1365853658536587,3.102439024390244,2.282926829268293,0.878048780487805,2.4000000000000004,0.0292682926829268,0.0,0.0878048780487805,5.853658536585367,0.0,8.0,0.0,0.0,0.0,0.0,36.0,3075.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/400131-1642262598.jpg?lm=1,siebe van der heyden,2028-06-30,400131,2026-07-07T15:50:52,2025-07-25,
Tiago Araújo,Gent,"DF,MF",24,2688,0.03,0.13,0.64,0.1,7.592,1.204,0.769,0.602,0.903,0.033,2500000.0,0,0.03,0.13,0.39,0.64,0,1,4,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.94,77.05,48.32,28.21,47.62,58.97,42.86,48.07,47.09,1.819148936170213,0.2553191489361702,2.8085106382978724,0.2234042553191489,0.0638297872340425,1.0851063829787235,4.468085106382979,0.574468085106383,0.7340425531914894,2.776595744680851,0.0957446808510638,0.2872340425531915,0.6382978723404256,9.638297872340424,0.0,6.0,0.0,0.0,0.0,0.0,35.0,2820.0,Portugal,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/481628-1781861651.jpg?lm=1,tiago araujo,2028-06-30,481628,2026-07-07T15:50:52,2024-08-24,
Tibe De Vlieger,Gent,MF,19,1565,0.0,0.0,0.86,0.0,1.667,1.782,1.897,1.149,2.529,0.0,3000000.0,0,0.0,0.0,0.0,0.86,0,0,0,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,7.21,86.67,68.42,14.81,50.0,54.24,61.54,62.64,62.31,0.6898584905660378,0.0,2.6533018867924527,0.4245283018867924,0.7959905660377359,1.4858490566037736,4.192216981132075,2.547169811320755,1.6981132075471697,6.0495283018867925,0.0,0.3714622641509434,0.4775943396226415,9.60495283018868,0.0,5.0,0.0,0.0,0.0,0.0,25.0,1696.0,Belgium,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/1019173-1772694106.jpg?lm=1,tibe de vlieger,2030-06-30,1019173,2026-07-07T15:50:52,2024-01-01,
Wilfried Kanga,Gent,FW,27,2742,0.26,0.13,2.86,1.12,0.361,0.033,0.131,1.082,1.541,0.59,3000000.0,0,0.26,0.13,0.39,2.86,0,8,4,,,57,1.425,0.2838196286472149,53,1.325,0.3280943025540275,6.71,72.3,85.71,50.0,47.06,25.0,49.41,51.61,50.34,0.8568406205923836,0.1269393511988716,1.1107193229901269,0.6346967559943583,0.0317348377997179,0.0317348377997179,1.3645980253878702,2.6657263751763045,0.0634696755994358,2.0310296191819464,0.0,0.4125528913963328,0.2538787023977433,4.474612129760225,0.0,4.0,0.0,0.0,0.0,0.0,36.0,2836.0,Cote d'Ivoire,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/395523-1781862619.jpg?lm=1,wilfried kanga,2028-06-30,395523,2026-07-07T15:50:52,2025-07-01,
Alexis Beka Beka,La Louvière,MF,24,171,0.53,0.0,4.21,1.05,2.105,1.579,2.105,1.579,0.526,0.0,300000.0,0,0.53,0.0,0.0,4.21,0,1,0,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.79,83.58,40.0,0.0,77.78,75.0,0.0,48.0,44.44,1.6265060240963851,0.0,0.0,0.5421686746987951,0.0,1.6265060240963851,8.132530120481928,0.0,1.6265060240963851,6.506024096385541,0.0,0.0,3.795180722891566,8.674698795180722,0.0,0.0,0.0,0.0,0.0,0.0,7.0,166.0,France,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/539065-1772796437.png?lm=1,alexis beka beka,2027-06-30,539065,2026-07-07T15:51:28,2025-07-01,
Bryan Soumaré,La Louvière,MF,26,314,0.0,0.0,1.15,0.86,1.429,0.286,1.429,0.857,2.286,0.286,200000.0,0,0.0,0.0,0.0,1.15,0,0,0,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.53,79.8,33.33,20.0,0.0,66.67,14.29,48.48,42.5,0.8598726114649682,0.0,0.286624203821656,0.286624203821656,0.0,0.5732484076433121,2.579617834394905,0.286624203821656,1.7197452229299364,4.585987261146497,0.286624203821656,0.286624203821656,0.0,9.171974522292992,0.0,0.0,0.0,0.0,0.0,0.0,7.0,314.0,France,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/644563-1772796656.png?lm=1,bryan soumare,2027-06-30,644563,2026-07-07T15:51:28,2026-01-23,
Celestin De Schrevel,La Louvière,GK,23,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0,0.0,0.0,0.0,0.0,0,0,0,14.3,0.0,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.35,71.43,41.38,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,2.0,180.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/707804-1772795094.png?lm=1,celestin de schrevel,2028-06-30,707804,2026-07-07T15:51:28,2025-07-01,
Cristian Makate,La Louvière,FW,22,131,0.0,0.0,2.06,1.37,0.667,0.0,0.0,3.333,4.0,0.0,200000.0,0,0.0,0.0,0.0,2.06,0,0,0,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.48,74.19,50.0,100.0,33.33,0.0,8.33,31.82,23.53,1.005586592178771,0.5027932960893855,1.005586592178771,0.0,0.0,0.0,3.519553072625698,0.5027932960893855,0.0,3.519553072625698,0.0,0.5027932960893855,0.5027932960893855,5.027932960893855,0.0,0.0,0.0,0.0,0.0,0.0,8.0,179.0,Equatorial Guinea,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/707546-1772797266.jpg?lm=1,cristian makate,,,,,
Darío Fuentes,La Louvière,MF,22,968,0.0,0.09,0.65,0.09,2.778,2.037,1.111,1.111,1.204,0.0,,0,0.0,0.09,0.27,0.65,0,0,1,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.73,76.39,47.62,28.13,66.67,54.55,50.0,55.41,53.7,0.924024640657084,0.1848049281314168,2.402464065708419,0.0,0.1848049281314168,1.7556468172484598,4.804928131416838,1.570841889117043,1.108829568788501,3.788501026694045,0.0,0.6468172484599589,0.5544147843942505,7.392197125256673,0.0,1.0,0.0,0.0,0.0,0.0,20.0,974.0,,,,dario fuentes,,,,,
Djibril Lamego,La Louvière,DF,22,2554,0.0,0.0,0.14,0.0,0.563,1.62,0.775,0.246,0.599,0.0,1500000.0,0,0.0,0.0,0.0,0.14,0,0,0,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.67,78.87,41.78,14.29,47.06,66.67,48.53,65.17,57.96,0.1410105757931845,0.0,4.406580493537016,0.0352526439482961,0.599294947121034,1.6216216216216215,3.137485311398355,1.163337250293772,0.7755581668625147,2.044653349001175,0.0352526439482961,0.0352526439482961,0.282021151586369,5.99294947121034,0.0,8.0,0.0,0.0,0.0,0.0,30.0,2553.0,France,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/947363-1772795276.png?lm=1,djibril lamego,2027-06-30,947363,2026-07-07T15:51:28,2024-07-01,
Jerry Afriyie,La Louvière,FW,18,2486,0.18,0.04,1.85,0.76,0.543,0.217,0.507,1.341,0.507,0.906,1200000.0,0,0.18,0.04,0.12,1.85,0,5,1,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.52,71.88,47.62,23.53,45.57,56.52,30.34,34.42,33.22,0.6127352823388066,0.1802162595114137,0.2883460152182619,0.2523027633159792,0.0,0.2162595114136964,3.2799359231077294,0.973167801361634,0.4685622747296756,2.6672006407689226,0.0,0.8650380456547858,1.2975570684821789,4.217060472567081,0.0,3.0,0.0,0.0,0.0,0.0,31.0,2497.0,Ghana,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1332184-1772796874.png?lm=1,jerry afriyie,,,,,
Jordi Liongola,La Louvière,"MF,DF",25,2613,0.03,0.21,1.03,0.24,5.586,1.31,1.207,1.586,1.828,0.034,1500000.0,0,0.03,0.21,0.63,1.03,0,1,6,,,50,1.3888888888888888,0.3183023872679046,35,0.9722222222222222,0.0785854616895874,6.93,66.57,38.55,25.93,32.53,64.91,48.31,48.25,48.27,1.3750954927425516,0.2750190985485103,2.372039724980901,0.2062643239113827,0.3437738731856379,1.2375859434682963,3.884644766997708,1.959511077158136,1.2719633307868603,4.744079449961803,0.0,0.3437738731856379,0.9281894576012224,5.466004583651642,0.0,7.0,0.0,0.0,0.0,0.0,31.0,2618.0,Burundi,Right Midfield,https://img.a.transfermarkt.technology/portrait/medium/627329-1772795883.png?lm=1,jordi liongola,,,,,
