squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Famalicão,2026,summer,in,Vojin Serafimovic,vojin serafimovic,Centre-Back,20,Serbia,Cukaricki,,?,https://img.a.transfermarkt.technology/portrait/medium/673435-1735146326.png?lm=1
Famalicão,2026,summer,in,Rudi Almeida,rudi almeida,Centre-Forward,21,Portugal,Famalicão U23,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Famalicão,2026,summer,in,Otso Liimatta,otso liimatta,Attacking Midfield,22,Finland,Halmstads BK,,End of loan 31/07/2026,https://img.a.transfermarkt.technology/portrait/medium/718152-1708530647.jpg?lm=1
Famalicão,2026,summer,out,Justin de Haas,justin de haas,Centre-Back,26,Netherlands,Valencia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/420196-1605471356.jpg?lm=1
Famalicão,2026,summer,out,Simon Elisor,simon elisor,Centre-Forward,26,France,Univ. Craiova,,?,https://img.a.transfermarkt.technology/portrait/medium/804661-1697466072.png?lm=1
Famalicão,2026,summer,out,Otar Mamageishvili,otar mamageishvili,Central Midfield,23,Georgia,Wolfsberger AC,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/724966-1685095697.png?lm=1
Famalicão,2026,summer,out,Rafa Soares,rafa soares,Left-Back,31,Portugal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/198006-1694780939.png?lm=1
Famalicão,2026,summer,out,Antoine Joujou,antoine joujou,Left Winger,23,France,Parma,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1028162-1683803729.jpg?lm=1
Famalicão,2026,winter,in,Riccieli,riccieli,Centre-Back,28,Brazil,EC Vitória,,End of loan 31/12/2026,https://img.a.transfermarkt.technology/portrait/medium/646677-1634205500.jpg?lm=1
Vit. Guimarães,2026,summer,in,Vando Félix,vando felix,Left Winger,23,Guinea-Bissau,Vojvodina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/830452-1737741759.jpg?lm=1
Vit. Guimarães,2026,summer,in,Dieu-Merci Michel,dieu-merci michel,Centre-Forward,22,Canada,Leiria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Vit. Guimarães,2026,summer,in,Marco Cruz,marco cruz,Central Midfield,22,Portugal,Marítimo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/670682-1763278027.jpg?lm=1
Vit. Guimarães,2026,summer,in,Jota,jota,Goalkeeper,23,Portugal,1º Dezembro,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Vit. Guimarães,2026,summer,out,Diogo Sousa,diogo sousa,Defensive Midfield,20,Portugal,R. Strasbourg,10000000.0,€10.00m,https://img.a.transfermarkt.technology/portrait/medium/937729-1772447527.jpg?lm=1
Vit. Guimarães,2026,summer,out,Noah Saviolo,noah saviolo,Left Winger,22,Portugal,Trabzonspor,8500000.0,€8.50m,https://img.a.transfermarkt.technology/portrait/medium/671669-1772459028.jpg?lm=1
Vit. Guimarães,2026,summer,out,Nélson Oliveira,nelson oliveira,Centre-Forward,34,Portugal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/72768-1696346309.png?lm=1
Gil Vicente FC,2026,summer,in,Andreas Lausen,andreas lausen,Central Midfield,23,Denmark,Esbjerg fB,670000.0,€670k,https://img.a.transfermarkt.technology/portrait/medium/515025-1755786827.png?lm=1
