squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Sparta R.,2026,summer,out,Jonathan de Guzmán,jonathan de guzman,Central Midfield,38,Netherlands,Retired,,-,https://img.a.transfermarkt.technology/portrait/medium/31067-1755698320.jpg?lm=1
Sparta R.,2026,summer,out,Joël Drommel,joel drommel,Goalkeeper,29,Netherlands,PSV,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/333640-1755697928.jpg?lm=1
Sparta R.,2026,summer,out,Shurandy Sambo,shurandy sambo,Right-Back,24,Curacao,Burnley,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/412937-1674213037.jpg?lm=1
Sparta R.,2026,summer,out,Casper Terho,casper terho,Right Winger,23,Finland,OH Leuven,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/679597-1714468998.png?lm=1
Sparta R.,2026,summer,out,Vito van Crooij,vito van crooij,Attacking Midfield,30,Netherlands,NEC Nijmegen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/312493-1764337154.png?lm=1
Go Ahead Eagles,2026,summer,in,Erik Flataker,erik flataker,Centre-Forward,21,Norway,AIK,1000000.0,€1.00m,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Tomas Galvez,tomas galvez,Left-Back,21,Finland,Man City U21,500000.0,€500k,https://img.a.transfermarkt.technology/portrait/medium/741582-1764662043.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Kjetil Haug,kjetil haug,Goalkeeper,28,Norway,Toulouse,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/328770-1663671597.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Nick Marsman,nick marsman,Goalkeeper,35,Netherlands,Fortuna Sittard,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/158104-1678565853.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Milan Smit,milan smit,Centre-Forward,23,Netherlands,Stoke City,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/703772-1753438631.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Calvin Twigt,calvin twigt,Defensive Midfield,23,Netherlands,Willem II,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/612758-1753438824.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Xander Blomme,xander blomme,Defensive Midfield,24,Belgium,FC Eindhoven,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/496873-1763726442.jpg?lm=1
Go Ahead Eagles,2026,summer,in,Luca Everink,luca everink,Right-Back,25,Netherlands,FC Emmen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/588744-1763725921.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Milan Smit,milan smit,Centre-Forward,23,Netherlands,Stoke City,5500000.0,€5.50m,https://img.a.transfermarkt.technology/portrait/medium/703772-1753438631.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Jakob Breum,jakob breum,Attacking Midfield,22,Denmark,Saint-Étienne,2200000.0,€2.20m,https://img.a.transfermarkt.technology/portrait/medium/657957-1753438876.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Aske Adelgaard,aske adelgaard,Left-Back,22,Denmark,FC Twente,2000000.0,€2.00m,https://img.a.transfermarkt.technology/portrait/medium/656132-1763722949.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Xander Blomme,xander blomme,Defensive Midfield,24,Belgium,FC Eindhoven,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/496873-1763726442.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Luca Everink,luca everink,Right-Back,25,Netherlands,FC Emmen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/588744-1763725921.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Sven Jansen,sven jansen,Goalkeeper,21,Netherlands,TOP Oss,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/690624-1763726388.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Jari De Busser,jari de busser,Goalkeeper,26,Belgium,AZ Alkmaar,,?,https://img.a.transfermarkt.technology/portrait/medium/426849-1753438391.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Finn Stokkers,finn stokkers,Centre-Forward,30,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/241486-1763723238.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Luca Plogmann,luca plogmann,Goalkeeper,26,Germany,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/335997-1763725960.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Kenzo Goudmijn,kenzo goudmijn,Central Midfield,24,Netherlands,Derby,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/412943-1763722865.jpg?lm=1
Go Ahead Eagles,2026,summer,out,Jaden Slory,jaden slory,Right Winger,21,Netherlands,Feyenoord,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/727480-1747044431.jpg?lm=1
Fortuna Sittard,2026,summer,in,Sven Simons,sven simons,Central Midfield,22,Netherlands,FC Eindhoven,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/746987-1724496674.jpg?lm=1
Fortuna Sittard,2026,summer,in,Siebe Wylin,siebe wylin,Right-Back,23,Belgium,Club NXT,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/583920-1713872074.jpg?lm=1
Fortuna Sittard,2026,summer,in,Lequincio Zeefuik,lequincio zeefuik,Centre-Forward,21,Netherlands,AZ Alkmaar,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/728864-1753350531.jpg?lm=1
Fortuna Sittard,2026,summer,in,Moussa Gbemou,moussa gbemou,Central Midfield,18,Belgium,Sittard U21,,-,https://img.a.transfermarkt.technology/portrait/medium/1161423-1764160067.png?lm=1
Fortuna Sittard,2026,summer,in,Onur Demir,onur demir,Centre-Forward,23,Türkiye,FC Petrzalka,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/614630-1780410279.png?lm=1
Fortuna Sittard,2026,summer,out,Kaj Sierhuis,kaj sierhuis,Centre-Forward,28,Netherlands,NEC Nijmegen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/315283-1764159474.png?lm=1
Fortuna Sittard,2026,summer,out,Paul Gladon,paul gladon,Centre-Forward,34,Netherlands,NAC Breda,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/180843-1764160124.png?lm=1
Fortuna Sittard,2026,summer,out,Nick Marsman,nick marsman,Goalkeeper,35,Netherlands,Go Ahead Eagles,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/158104-1678565853.jpg?lm=1
Fortuna Sittard,2026,summer,out,Tristan Schenkhuizen,tristan schenkhuizen,Defensive Midfield,21,Netherlands,VVV-Venlo,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1135967-1764160640.png?lm=1
Fortuna Sittard,2026,summer,out,Shawn Adewoye,shawn adewoye,Centre-Back,26,Belgium,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/358021-1764160415.png?lm=1
Fortuna Sittard,2026,summer,out,Alen Halilovic,alen halilovic,Attacking Midfield,30,Croatia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/226074-1764153180.png?lm=1
Fortuna Sittard,2026,summer,out,Daley Sinkgraven,daley sinkgraven,Left-Back,30,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/215099-1764153276.png?lm=1
Fortuna Sittard,2026,summer,out,Samuel Bastien,samuel bastien,Central Midfield,29,DR Congo,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/289510-1764160353.png?lm=1
Fortuna Sittard,2026,summer,out,Luka Tunjic,luka tunjic,Attacking Midfield,20,Croatia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/915445-1764159589.png?lm=1
Fortuna Sittard,2026,summer,out,Hasip Korkmazyürek,hasip korkmazyurek,Central Midfield,23,Türkiye,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/835546-1755780411.jpg?lm=1
Fortuna Sittard,2026,summer,out,Onur Demir,onur demir,Centre-Forward,23,Türkiye,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/614630-1780410279.png?lm=1
Fortuna Sittard,2026,summer,out,Niels Martens,niels martens,Goalkeeper,22,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/1148221-1764160702.png?lm=1
Fortuna Sittard,2026,summer,out,Neraysho Kasanwirjo,neraysho kasanwirjo,Centre-Back,24,Netherlands,Feyenoord,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/503640-1745076272.jpg?lm=1
Fortuna Sittard,2026,summer,out,Dimitrios Limnios,dimitrios limnios,Right Winger,28,Greece,Panathinaikos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/324344-1764153546.png?lm=1
Fortuna Sittard,2026,summer,out,Lance Duijvestijn,lance duijvestijn,Attacking Midfield,27,Netherlands,Sparta R.,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/378316-1755698375.jpg?lm=1
Fortuna Sittard,2026,summer,out,Justin Lonwijk,justin lonwijk,Central Midfield,26,Suriname,Dynamo Kyiv,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/357917-1764159420.png?lm=1
Zwolle,2026,summer,in,Thijs Oosting,thijs oosting,Attacking Midfield,26,Netherlands,FC Groningen,750000.0,€750k,https://img.a.transfermarkt.technology/portrait/medium/441216-1723455783.jpg?lm=1
Zwolle,2026,summer,in,Tobias Sommer,tobias sommer,Defensive Midfield,24,Denmark,Sönderjyske,670000.0,€670k,https://img.a.transfermarkt.technology/portrait/medium/572051-1765444412.jpg?lm=1
Zwolle,2026,summer,in,Elias Sørensen,elias sorensen,Left Winger,26,Denmark,Vålerenga,425000.0,€425k,https://img.a.transfermarkt.technology/portrait/medium/422930-1664283858.png?lm=1
Zwolle,2026,summer,in,Tijs Velthuis,tijs velthuis,Centre-Back,24,Netherlands,Sparta R.,150000.0,€150k,https://img.a.transfermarkt.technology/portrait/medium/568377-1753438955.jpg?lm=1
Zwolle,2026,summer,in,Nick Viergever,nick viergever,Centre-Back,36,Netherlands,Utrecht,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/93081-1723460789.jpg?lm=1
Zwolle,2026,summer,in,Tom de Graaff,tom de graaff,Goalkeeper,21,Netherlands,Utrecht,,?,https://img.a.transfermarkt.technology/portrait/medium/729010-1723460433.jpg?lm=1
Zwolle,2026,summer,in,Dylan Mbayo,dylan mbayo,Right Winger,24,Belgium,Stade Lavallois,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/502289-1755607043.jpg?lm=1
Zwolle,2026,summer,out,Anselmo García MacNulty,anselmo garcia macnulty,Centre-Back,23,Ireland,1.FC Magdeburg,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/631904-1724751208.jpg?lm=1
Zwolle,2026,summer,out,Kaj de Rooij,kaj de rooij,Left Winger,25,Netherlands,Real Valladolid,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/540927-1724751305.jpg?lm=1
Zwolle,2026,summer,out,Thomas Buitink,thomas buitink,Centre-Forward,26,Netherlands,Sparta Nijkerk,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/357826-1724750685.jpg?lm=1
Zwolle,2026,summer,out,Jamiro Monteiro,jamiro monteiro,Central Midfield,32,Cape Verde,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/272930-1755786603.jpg?lm=1
Zwolle,2026,summer,out,Samir Lagsir,samir lagsir,Attacking Midfield,23,Netherlands,Retired,,-,https://img.a.transfermarkt.technology/portrait/medium/564620-1724750777.jpg?lm=1
Zwolle,2026,summer,out,Shola Shoretire,shola shoretire,Left Winger,22,England,PAOK,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/640026-1727967599.png?lm=1
Zwolle,2026,summer,out,Tristan Gooijer,tristan gooijer,Right-Back,21,Netherlands,Ajax U21,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/656800-1724750566.jpg?lm=1
Zwolle,2026,summer,out,Zico Buurmeester,zico buurmeester,Central Midfield,24,Netherlands,AZ Alkmaar,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/595940-1723819805.jpg?lm=1
Zwolle,2026,summer,out,Tom de Graaff,tom de graaff,Goalkeeper,21,Netherlands,Utrecht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/729010-1723460433.jpg?lm=1
Zwolle,2026,summer,out,Thijs Oosting,thijs oosting,Attacking Midfield,26,Netherlands,FC Groningen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/441216-1723455783.jpg?lm=1
Zwolle,2026,summer,out,Tijs Velthuis,tijs velthuis,Centre-Back,24,Netherlands,Sparta R.,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/568377-1753438955.jpg?lm=1
