squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Napoli,2026,summer,out,Rasmus Højlund,rasmus hojlund,Centre-Forward,23,Denmark,Man Utd,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/610442-1757931324.jpg?lm=1
Napoli,2026,summer,out,Alisson Santos,alisson santos,Left Winger,23,Brazil,Sporting,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/830365-1765306584.jpg?lm=1
Napoli,2026,summer,out,Vanja Milinković-Savić,vanja milinkovic-savic,Goalkeeper,29,Serbia,Torino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/257474-1730125139.jpg?lm=1
Napoli,2026,summer,out,Eljif Elmas,eljif elmas,Attacking Midfield,26,North Macedonia,Leipzig,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/400489-1709127683.jpg?lm=1
Parma,2026,summer,in,Hans Nicolussi Caviglia,hans nicolussi caviglia,Defensive Midfield,26,Italy,Venezia,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/430280-1743004805.jpg?lm=1
Parma,2026,summer,in,Giovanni Daffara,giovanni daffara,Goalkeeper,21,Italy,Juve Next Gen,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/814473-1770412165.jpg?lm=1
Parma,2026,summer,in,Benja Cremaschi,benja cremaschi,Central Midfield,21,United States,Miami,4000000.0,€4.00m,https://img.a.transfermarkt.technology/portrait/medium/999127-1740775093.jpg?lm=1
Parma,2026,summer,in,Franco Carboni,franco carboni,Left-Back,23,Argentina,Inter,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/731491-1675245800.jpg?lm=1
Parma,2026,summer,in,Adrian Benedyczak,adrian benedyczak,Centre-Forward,25,Poland,Kasimpasa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/454386-1686128177.jpg?lm=1
Parma,2026,summer,in,Botond Balogh,botond balogh,Centre-Back,24,Hungary,Kocaelispor,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/543727-1760087992.png?lm=1
Parma,2026,summer,in,Rachid Kouda,rachid kouda,Central Midfield,23,Italy,Mantova,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/702324-1753435148.jpg?lm=1
Parma,2026,summer,in,Antoine Joujou,antoine joujou,Left Winger,23,France,Famalicão,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1028162-1683803729.jpg?lm=1
Parma,2026,summer,in,Tjas Begic,tjas begic,Left Winger,23,Slovenia,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/708186-1757665021.jpg?lm=1
Parma,2026,summer,in,Nicolas Trabucchi,nicolas trabucchi,Centre-Back,18,Italy,Dolomiti,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1119655-1734334113.jpg?lm=1
Parma,2026,summer,in,Dario Sits,dario sits,Centre-Forward,22,Latvia,Atl. Madrileño,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/806955-1782916735.jpg?lm=1
Parma,2026,summer,in,Peter Amoran,peter amoran,Centre-Back,22,Sweden,Cesena,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/858677-1707905691.jpg?lm=1
Parma,2026,summer,in,Anthony Partipilo,anthony partipilo,Right Winger,31,Italy,Bari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/182517-1712352354.jpg?lm=1
Parma,2026,summer,in,Mateusz Kowalski,mateusz kowalski,Centre-Forward,20,Poland,Miedz Legnica,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/902573-1759240745.jpg?lm=1
Parma,2026,summer,in,Dren Terrnava,dren terrnava,Central Midfield,21,Finland,Perugia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/894517-1756893248.jpeg?lm=1
Parma,2026,summer,out,Tjas Begic,tjas begic,Left Winger,23,Slovenia,Sampdoria,1200000.0,€1.20m,https://img.a.transfermarkt.technology/portrait/medium/708186-1757665021.jpg?lm=1
Parma,2026,summer,out,Nahuel Estévez,nahuel estevez,Defensive Midfield,30,Argentina,Palermo,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/552472-1739284138.jpg?lm=1
Parma,2026,summer,out,Dario Sits,dario sits,Centre-Forward,22,Latvia,FC Dordrecht,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/806955-1782916735.jpg?lm=1
Parma,2026,summer,out,Gabriel Strefezza,gabriel strefezza,Right Winger,29,Brazil,Olympiacos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/457673-1757716704.png?lm=1
Parma,2026,summer,out,Hans Nicolussi Caviglia,hans nicolussi caviglia,Defensive Midfield,26,Italy,Venezia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/430280-1743004805.jpg?lm=1
Parma,2026,summer,out,Gaetano Oristanio,gaetano oristanio,Attacking Midfield,23,Italy,Venezia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/613393-1692963581.jpg?lm=1
Parma,2026,summer,out,Benja Cremaschi,benja cremaschi,Central Midfield,21,United States,Miami,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/999127-1740775093.jpg?lm=1
Parma,2026,summer,out,Franco Carboni,franco carboni,Left-Back,23,Argentina,Inter,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/731491-1675245800.jpg?lm=1
Pisa,2026,summer,in,Emanuele Schimmenti,emanuele schimmenti,Right Winger,24,Italy,Potenza,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/854589-1666175296.jpg?lm=1
Pisa,2026,summer,in,Antonis Siatounis,antonis siatounis,Central Midfield,23,Greece,Potenza,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/554397-1696851075.jpg?lm=1
Pisa,2026,summer,in,Alioune Sylla,alioune sylla,Goalkeeper,22,Senegal,Siracusa,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Logan,logan,Left Winger,19,Brazil,America-RJ U20,,?,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Mario Perlingieri,mario perlingieri,Centre-Forward,20,Italy,Cosenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Ernesto Starita,ernesto starita,Second Striker,30,Italy,Guidonia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/288061-1670667007.png?lm=1
Pisa,2026,summer,in,Antonio Ferrara,antonio ferrara,Left-Back,27,Italy,Cosenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/461774-1695667275.jpg?lm=1
Pisa,2026,summer,in,Angelo Viscardi,angelo viscardi,Centre-Back,22,Italy,Casertana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/818546-1704278637.png?lm=1
Pisa,2026,summer,in,Raffaele Cantisani,raffaele cantisani,Right Winger,22,Italy,Unipomezia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Gerard Mirashi,gerard mirashi,Centre-Back,18,Italy,Igea Virtus,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Vincenzo Avolio,vincenzo avolio,Centre-Back,21,Italy,Termoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Giovanni Castaldi,giovanni castaldi,Centre-Back,19,Italy,Nocerina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1216277-1740417657.jpg?lm=1
Pisa,2026,summer,in,Nicolò Francescotti,nicolo francescotti,Second Striker,21,Italy,Treviso,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Riccardo Iacoponi,riccardo iacoponi,Right-Back,19,Italy,Heraclea,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,in,Marco Ciurleo,marco ciurleo,Left-Back,19,Italy,Scafatese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,out,Filippo Nardi,filippo nardi,Central Midfield,28,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/404969-1697616237.jpg?lm=1
Pisa,2026,summer,out,Vincenzo Avolio,vincenzo avolio,Centre-Back,21,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,out,Marco Ciurleo,marco ciurleo,Left-Back,19,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,out,Riccardo Iacoponi,riccardo iacoponi,Right-Back,19,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Pisa,2026,summer,out,Danilo Russo,danilo russo,Goalkeeper,38,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/62270-1594455306.jpg?lm=1
Pisa,2026,summer,out,Andrea Ceresoli,andrea ceresoli,Centre-Back,23,Italy,Atalanta U23,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/567475-1654773508.jpg?lm=1
Pisa,2026,summer,out,Matteo Della Morte,matteo della morte,Right Winger,26,Italy,LR Vicenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/391797-1580885114.jpg?lm=1
Roma,2026,summer,in,Donyell Malen,donyell malen,Centre-Forward,27,Netherlands,Aston Villa,25000000.0,€25.00m,https://img.a.transfermarkt.technology/portrait/medium/326029-1711746104.jpg?lm=1
Roma,2026,summer,in,Daniele Ghilardi,daniele ghilardi,Centre-Back,23,Italy,Hellas Verona,8000000.0,€8.00m,https://img.a.transfermarkt.technology/portrait/medium/701819-1725530673.jpg?lm=1
Roma,2026,summer,in,Anass Salah-Eddine,anass salah-eddine,Left-Back,24,Morocco,PSV,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/485584-1766406432.jpg?lm=1
Roma,2026,summer,in,Saud Abdulhamid,saud abdulhamid,Right-Back,26,Saudi Arabia,Lens,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/631927-1730124451.jpg?lm=1
Roma,2026,summer,in,Eldor Shomurodov,eldor shomurodov,Centre-Forward,31,Uzbekistan,Basaksehir,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/358166-1759747995.jpg?lm=1
Roma,2026,summer,in,Buba Sangaré,buba sangare,Right-Back,18,Spain,Elche CF,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/962125-1739283835.jpg?lm=1
Roma,2026,summer,in,Marash Kumbulla,marash kumbulla,Centre-Back,26,Albania,RCD Mallorca,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/371371-1716969202.jpg?lm=1
Roma,2026,summer,in,Luigi Cherubini,luigi cherubini,Left Winger,22,Italy,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/721227-1698056763.jpg?lm=1
Roma,2026,summer,in,Alessandro Romano,alessandro romano,Defensive Midfield,21,Switzerland,Cagliari,,End of loan 30/06/2027,https://img.a.transfermarkt.technology/portrait/medium/911224-1736759506.jpg?lm=1
Roma,2026,summer,in,Alessandro Romano,alessandro romano,Defensive Midfield,20,Switzerland,Spezia Calcio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/911224-1736759506.jpg?lm=1
Roma,2026,summer,in,Riccardo Pagano,riccardo pagano,Central Midfield,21,Italy,Bari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/659415-1696837644.jpg?lm=1
Roma,2026,summer,in,Devis Vásquez,devis vasquez,Goalkeeper,28,Colombia,Besiktas,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/495722-1770806559.jpg?lm=1
Roma,2026,summer,in,Mattia Mannini,mattia mannini,Right-Back,19,Italy,Juve Stabia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/803005-1705653269.jpg?lm=1
Roma,2026,summer,in,Filippo Reale,filippo reale,Centre-Back,20,Italy,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1053217-1754287089.jpg?lm=1
Roma,2026,summer,out,Buba Sangaré,buba sangare,Right-Back,18,Spain,Elche CF,4500000.0,€4.50m,https://img.a.transfermarkt.technology/portrait/medium/962125-1739283835.jpg?lm=1
Roma,2026,summer,out,Saud Abdulhamid,saud abdulhamid,Right-Back,26,Saudi Arabia,Lens,3500000.0,€3.50m,https://img.a.transfermarkt.technology/portrait/medium/631927-1730124451.jpg?lm=1
Roma,2026,summer,out,Eldor Shomurodov,eldor shomurodov,Centre-Forward,31,Uzbekistan,Basaksehir,2800000.0,€2.80m,https://img.a.transfermarkt.technology/portrait/medium/358166-1759747995.jpg?lm=1
Roma,2026,summer,out,Alessandro Romano,alessandro romano,Defensive Midfield,20,Switzerland,Cagliari,,Loan fee: €500k,https://img.a.transfermarkt.technology/portrait/medium/911224-1736759506.jpg?lm=1
Roma,2026,summer,out,Zeki Çelik,zeki celik,Right-Back,29,Türkiye,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/251075-1725530746.jpg?lm=1
Roma,2026,summer,out,Lorenzo Pellegrini,lorenzo pellegrini,Attacking Midfield,30,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/286297-1692962972.jpg?lm=1
Roma,2026,summer,out,Paulo Dybala,paulo dybala,Second Striker,32,Argentina,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/206050-1725530843.jpg?lm=1
Roma,2026,summer,out,Stephan El Shaarawy,stephan el shaarawy,Left Winger,33,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/94529-1730124909.jpg?lm=1
Roma,2026,summer,out,Donyell Malen,donyell malen,Centre-Forward,27,Netherlands,Aston Villa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/326029-1711746104.jpg?lm=1
Roma,2026,summer,out,Evan Ferguson,evan ferguson,Centre-Forward,21,Ireland,Brighton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/648046-1681739980.jpg?lm=1
Roma,2026,summer,out,Daniele Ghilardi,daniele ghilardi,Centre-Back,23,Italy,Hellas Verona,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/701819-1725530673.jpg?lm=1
Roma,2026,summer,out,Bryan Zaragoza,bryan zaragoza,Left Winger,24,Spain,Bayern Munich,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/713644-1714503809.jpg?lm=1
Roma,2026,summer,out,Lorenzo Venturino,lorenzo venturino,Right Winger,20,Italy,Genoa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1061820-1737358590.jpg?lm=1
Roma,2026,summer,out,Konstantinos Tsimikas,konstantinos tsimikas,Left-Back,30,Greece,Liverpool,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/338070-1682088468.jpg?lm=1
Sassuolo,2026,summer,in,Arijanet Murić,arijanet muric,Goalkeeper,27,Kosovo,Ipswich,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/371021-1685718424.jpg?lm=1
Sassuolo,2026,summer,in,Sebastian Walukiewicz,sebastian walukiewicz,Right-Back,26,Poland,Torino,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/345458-1716985042.jpg?lm=1
Sassuolo,2026,summer,in,Ruan,ruan,Centre-Back,27,Brazil,Atlético-MG,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/555015-1695028065.jpg?lm=1
Sassuolo,2026,summer,in,Samuele Mulattieri,samuele mulattieri,Centre-Forward,25,Italy,Dep. A Coruña,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/457422-1686814443.jpg?lm=1
Sassuolo,2026,summer,in,Agustín Álvarez,agustin alvarez,Centre-Forward,25,Uruguay,Monza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/812625-1704205457.jpg?lm=1
Sassuolo,2026,summer,in,Riccardo Ciervo,riccardo ciervo,Left Winger,24,Italy,Cesena,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/628558-1634291987.jpg?lm=1
Sassuolo,2026,summer,in,Filippo Missori,filippo missori,Right-Back,22,Italy,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/650993-1770426204.jpg?lm=1
Sassuolo,2026,summer,in,Nicholas Pierini,nicholas pierini,Right Winger,27,Italy,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/372720-1717659913.jpg?lm=1
Sassuolo,2026,summer,in,Patrick Nuamah,patrick nuamah,Left Winger,20,Italy,Catanzaro,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/813961-1675938563.jpg?lm=1
Sassuolo,2026,summer,in,Laurs Skjellerup,laurs skjellerup,Centre-Forward,23,Denmark,Spezia Calcio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/655207-1723796786.png?lm=1
Sassuolo,2026,summer,in,Cas Odenthal,cas odenthal,Centre-Back,25,Netherlands,Bari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/406632-1714813970.jpg?lm=1
Sassuolo,2026,summer,in,Justin Kumi,justin kumi,Central Midfield,21,Italy,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/808559-1770426610.jpg?lm=1
Sassuolo,2026,summer,in,Janis Antiste,janis antiste,Centre-Forward,23,Martinique,Rapid Vienna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/538974-1739822641.jpg?lm=1
Sassuolo,2026,summer,in,Andrea Ghion,andrea ghion,Defensive Midfield,26,Italy,FC Empoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/390163-1753403691.jpg?lm=1
Sassuolo,2026,summer,in,Flavio Russo,flavio russo,Centre-Forward,21,Italy,Pescara,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/908788-1718228666.jpg?lm=1
Sassuolo,2026,summer,in,Kevin Leone,kevin leone,Central Midfield,21,Italy,Casertana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/724068-1718228513.jpg?lm=1
Sassuolo,2026,summer,in,Borna Knezovic,borna knezovic,Attacking Midfield,20,Croatia,Trapani,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1028399-1718228108.jpg?lm=1
Sassuolo,2026,summer,in,Simone Cinquegrano,simone cinquegrano,Right Midfield,22,Italy,Inter U23,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/919669-1718228826.jpg?lm=1
Sassuolo,2026,summer,in,Luca D'Andrea,luca d'andrea,Right Winger,21,Italy,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/725242-1667406284.jpg?lm=1
Sassuolo,2026,summer,in,Kevin Bruno,kevin bruno,Attacking Midfield,21,Italy,Crotone,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/883051-1718228417.jpg?lm=1
Sassuolo,2026,summer,in,Fabrizio Caligara,fabrizio caligara,Central Midfield,26,Italy,Pescara,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/386574-1609841206.jpg?lm=1
Sassuolo,2026,summer,in,Yeferson Paz,yeferson paz,Right-Back,24,Colombia,Reggiana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/655525-1692882887.jpg?lm=1
Sassuolo,2026,summer,in,Alessandro Russo,alessandro russo,Goalkeeper,25,Italy,Cerignola,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/481344-1698789331.png?lm=1
Sassuolo,2026,summer,in,Alessandro Di Bitonto,alessandro di bitonto,Centre-Back,20,Italy,AS Gubbio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/932763-1760165623.png?lm=1
Sassuolo,2026,summer,in,Kevin Miranda,kevin miranda,Centre-Back,23,Italy,Trento,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/734898-1692882875.jpg?lm=1
Sassuolo,2026,summer,in,Amoako Minta,amoako minta,Left Winger,20,Ghana,AS Gubbio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1249656-1751738727.png?lm=1
Sassuolo,2026,summer,in,Francesco Corradini,francesco corradini,Centre-Back,21,Italy,Pontedera,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/823550-1718228971.jpg?lm=1
Sassuolo,2026,summer,out,Ruan,ruan,Centre-Back,27,Brazil,Atlético-MG,3500000.0,€3.50m,https://img.a.transfermarkt.technology/portrait/medium/555015-1695028065.jpg?lm=1
Sassuolo,2026,summer,out,Filippo Romagna,filippo romagna,Centre-Back,29,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/256678-1751529345.jpg?lm=1
Sassuolo,2026,summer,out,Giacomo Satalino,giacomo satalino,Goalkeeper,27,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/323255-1757662685.jpg?lm=1
Sassuolo,2026,summer,out,Arijanet Murić,arijanet muric,Goalkeeper,27,Kosovo,Ipswich,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/371021-1685718424.jpg?lm=1
Sassuolo,2026,summer,out,Sebastian Walukiewicz,sebastian walukiewicz,Right-Back,26,Poland,Torino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/345458-1716985042.jpg?lm=1
Sassuolo,2026,summer,out,Aster Vranckx,aster vranckx,Central Midfield,23,Belgium,Wolfsburg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/503881-1657202999.jpg?lm=1
Sassuolo,2026,summer,out,Alieu Fadera,alieu fadera,Left Winger,24,The Gambia,Como,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/749552-1753767931.jpg?lm=1
Sassuolo,2026,summer,out,M'Bala Nzola,m'bala nzola,Centre-Forward,29,Angola,Fiorentina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/354814-1664974000.jpg?lm=1
Sassuolo,2026,summer,out,Ulisses Garcia,ulisses garcia,Left-Back,30,Switzerland,Marseille,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/192616-1700236348.jpg?lm=1
Sassuolo,2026,summer,out,Woyo Coulibaly,woyo coulibaly,Right-Back,27,Mali,Leicester,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/592975-1725530223.jpg?lm=1
Sassuolo,2026,summer,out,Pedro Felipe,pedro felipe,Centre-Back,22,Brazil,Juve Next Gen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1082581-1670983210.jpeg?lm=1
Torino,2026,summer,in,Giovanni Simeone,giovanni simeone,Centre-Forward,30,Argentina,Napoli,7200000.0,€7.20m,https://img.a.transfermarkt.technology/portrait/medium/282388-1690294694.jpg?lm=1
Torino,2026,summer,in,Tino Anjorin,tino anjorin,Central Midfield,24,England,FC Empoli,4500000.0,€4.50m,https://img.a.transfermarkt.technology/portrait/medium/433181-1751866018.jpg?lm=1
Torino,2026,summer,in,Sandro Kulenović,sandro kulenovic,Centre-Forward,26,Croatia,Dinamo Zagreb,3000000.0,€3.00m,https://img.a.transfermarkt.technology/portrait/medium/357778-1770273801.jpg?lm=1
Torino,2026,summer,in,Gaetano Oristanio,gaetano oristanio,Attacking Midfield,23,Italy,Venezia,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/613393-1692963581.jpg?lm=1
Torino,2026,summer,in,Vanja Milinković-Savić,vanja milinkovic-savic,Goalkeeper,29,Serbia,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/257474-1730125139.jpg?lm=1
Torino,2026,summer,in,Sebastian Walukiewicz,sebastian walukiewicz,Right-Back,26,Poland,Sassuolo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/345458-1716985042.jpg?lm=1
Torino,2026,summer,in,Alessio Cacciamani,alessio cacciamani,Left Winger,19,Italy,Juve Stabia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1188619-1745479120.jpg?lm=1
Torino,2026,summer,in,Demba Seck,demba seck,Right Winger,25,Senegal,Partizan,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/551752-1649681869.jpg?lm=1
Torino,2026,summer,in,Alessandro Dellavalle,alessandro dellavalle,Centre-Back,22,Italy,Modena,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/704825-1758099771.png?lm=1
Torino,2026,summer,in,Ali Dembélé,ali dembele,Right-Back,22,France,Mantova,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1004344-1730184789.jpg?lm=1
Torino,2026,summer,in,Pietro Pellegri,pietro pellegri,Centre-Forward,25,Italy,FC Empoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/364133-1663596740.jpg?lm=1
Torino,2026,summer,in,Aaron Ciammaglichella,aaron ciammaglichella,Central Midfield,21,Italy,Juve Stabia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/724108-1704901754.jpg?lm=1
Torino,2026,summer,in,Marco Dalla Vecchia,marco dalla vecchia,Central Midfield,21,Italy,Virtus Entella,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/879868-1725265936.jpg?lm=1
Torino,2026,summer,in,Nicola Rauti,nicola rauti,Second Striker,26,Italy,LR Vicenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/417896-1625068933.jpg?lm=1
Torino,2026,summer,in,Jonathan Silva,jonathan silva,Attacking Midfield,22,Brazil,Padova,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1074917-1713766885.jpg?lm=1
Torino,2026,summer,in,Tommaso Di Marco,tommaso di marco,Central Midfield,22,Italy,Ravenna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/704744-1751273530.jpg?lm=1
Torino,2026,summer,in,Cristian Padula,cristian padula,Centre-Forward,21,Italy,Campobasso,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/813134-1655238570.jpg?lm=1
Torino,2026,summer,in,Côme Bianay Balcot,come bianay balcot,Right-Back,21,France,Mantova,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1059298-1726135841.jpg?lm=1
Torino,2026,summer,in,Fabio Desole,fabio desole,Centre-Back,20,Italy,Chievo Verona,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Torino,2026,summer,in,Emanuele Ribero,emanuele ribero,Goalkeeper,19,Italy,Piacenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1056751-1716068680.jpg?lm=1
Torino,2026,summer,in,Francesco Dell'Aquila,francesco dell'aquila,Right Winger,22,Italy,Pontedera,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/817333-1752579751.jpeg?lm=1
Torino,2026,summer,in,Jacopo Antolini,jacopo antolini,Left-Back,22,Italy,Pergolettese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/815483-1696833953.jpg?lm=1
