player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Jacob Trenskow,Heerenveen,MF,24.0,2661,0.41,0.17,2.84,1.25,3.885,0.709,0.608,0.507,0.439,0.169,7500000.0,0,0.41,0.17,0.51,2.84,0,12,5,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,7.16,83.51,58.33,17.95,40.35,73.91,28.21,38.31,36.27,2.2852875280059743,0.3360716952949962,1.243465272591486,1.0082150858849888,0.0672143390589992,0.6721433905899925,3.764002987303958,0.3696788648244958,0.5713218820014936,1.9828230022404776,0.0,0.6385362210604929,0.7729648991784914,11.79611650485437,0.0,3.0,0.0,0.0,0.0,0.0,33.0,2678.0,Denmark,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/542684-1764064854.png?lm=1,jacob trenskow,2028-06-30,542684.0,2026-07-09T08:49:49,2024-08-09,
Jermaine Rijssel,Heerenveen,FW,20.0,6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,8.181818181818182,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Suriname,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/891852-1764067019.png?lm=1,jermaine rijssel,,891852.0,2026-07-09T08:49:49,,
Joris van Overeem,Heerenveen,"MF,DF",31.0,2930,0.06,0.28,0.46,0.12,3.037,1.135,0.89,1.319,1.012,0.092,1000000.0,0,0.06,0.28,0.8400000000000001,0.46,0,2,9,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,7.22,79.43,50.18,30.21,61.11,51.85,55.26,47.81,49.67,1.779747698602114,0.2761677463348108,2.424139106716672,0.1227412205932492,0.2454824411864984,1.0739856801909309,8.377088305489261,1.288782816229117,0.8591885441527446,3.3446982611660414,0.2147971360381861,0.7671326287078077,0.6750767132628708,14.851687691783155,0.0,4.0,0.0,0.0,0.0,0.0,33.0,2933.0,Netherlands,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/182582-1764067070.png?lm=1,joris van overeem,2027-06-30,182582.0,2026-07-09T08:49:49,2025-07-01,
Lasse Nordås,Heerenveen,FW,23.0,857,0.53,0.11,4.2,1.68,0.211,0.211,0.526,2.632,0.842,0.316,3500000.0,0,0.53,0.11,0.33,4.2,0,5,1,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.73,62.86,100.0,0.0,45.0,83.33,46.74,29.11,38.6,0.8333333333333334,0.1041666666666666,1.6666666666666667,1.25,0.3125,0.3125,2.395833333333333,4.479166666666667,0.5208333333333334,2.395833333333333,0.0,0.2083333333333333,0.9375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,864.0,Norway,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/781270-1707922041.jpg?lm=1,lasse nordas,,,,,
Levi Smans,Heerenveen,MF,21.0,52,0.0,1.73,5.19,0.0,5.0,0.0,0.0,3.333,3.333,0.0,1500000.0,0,0.0,1.73,5.19,5.19,0,0,1,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,7.4,75.0,0.0,33.33,100.0,0.0,25.0,71.43,54.55,3.39622641509434,1.6981132075471697,0.0,3.39622641509434,0.0,0.0,0.0,1.6981132075471697,0.0,8.49056603773585,0.0,0.0,3.39622641509434,16.9811320754717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/918365-1764067204.png?lm=1,levi smans,2028-06-30,918365.0,2026-07-09T08:49:49,2024-07-01,
Luca Oyen,Heerenveen,MF,22.0,471,0.19,0.0,3.06,0.76,3.077,0.385,0.769,0.962,0.769,0.0,900000.0,0,0.19,0.0,0.0,3.06,0,1,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.51,80.0,12.5,23.53,39.29,80.0,44.44,34.48,35.82,1.5384615384615383,0.0,0.5769230769230769,1.5384615384615383,0.1923076923076923,0.3846153846153846,4.807692307692308,0.7692307692307692,0.7692307692307692,3.846153846153846,0.0,1.1538461538461535,2.1153846153846154,11.346153846153843,0.0,0.0,0.0,0.0,0.0,0.0,14.0,468.0,Belgium,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/551085-1714038539.png?lm=1,luca oyen,2029-06-30,551085.0,2026-07-09T08:49:49,2026-01-05,
Luuk Brouwers,Heerenveen,MF,27.0,1945,0.23,0.19,1.67,0.51,0.602,0.602,1.157,1.111,0.88,0.417,1500000.0,0,0.23,0.19,0.5700000000000001,1.67,0,5,4,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.95,83.33,71.43,18.18,56.25,52.38,59.32,51.47,53.85,1.19815668202765,0.2304147465437788,2.0737327188940093,0.5069124423963134,0.0460829493087557,0.6451612903225806,3.870967741935484,1.6129032258064515,1.0138248847926268,3.2258064516129035,0.1382488479262673,0.4147465437788019,0.4147465437788019,9.67741935483871,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1953.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/369552-1764067324.png?lm=1,luuk brouwers,2027-06-30,369552.0,2026-07-09T08:49:49,2024-07-01,
Maas Willemsen,Heerenveen,DF,22.0,2555,0.04,0.0,0.63,0.28,0.07,0.81,0.81,0.845,0.423,0.035,4500000.0,0,0.04,0.0,0.0,0.63,0,1,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.84,89.24,48.28,0.0,78.26,64.29,53.45,57.43,55.3,0.2448503692188107,0.0,4.617178390983288,0.1748931208705791,0.9444228527011272,0.8045083560046639,5.001943256898562,2.1686746987951806,0.6296152351340847,2.028760202098717,0.1049358725223474,0.1748931208705791,0.6296152351340847,4.897007384376215,0.0,4.0,0.0,0.0,0.0,0.0,30.0,2573.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/805451-1764067386.png?lm=1,maas willemsen,2029-06-30,805451.0,2026-07-09T08:49:49,2025-07-01,
Marcus Linday,Heerenveen,MF,22.0,2304,0.04,0.08,0.66,0.08,0.195,1.016,1.719,1.211,1.406,0.0,5000000.0,0,0.04,0.08,0.24,0.66,0,1,2,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.96,85.62,47.17,25.0,51.72,59.49,50.98,61.14,59.16,0.9694097371822492,0.1163291684618698,1.5898319689788885,0.3102111158983197,0.1938819474364498,0.9694097371822492,4.963377854373115,1.008186126669539,1.8224903059026285,5.002154243860406,0.0387763894872899,0.6591986212839294,0.5816458423093495,11.32270573028867,0.0,3.0,0.0,0.0,0.0,0.0,32.0,2321.0,Sweden,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/899163-1764067445.png?lm=1,marcus linday,2029-06-30,899163.0,2026-07-09T08:49:49,2025-01-01,
Mats Egbring,Heerenveen,DF,18.0,169,0.0,0.53,0.53,0.0,1.579,1.579,2.632,2.632,1.053,0.0,300000.0,0,0.0,0.53,1.59,0.53,0,0,1,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.7,69.39,50.0,66.67,100.0,83.33,70.0,39.13,48.48,1.5789473684210529,1.0526315789473684,7.36842105263158,0.0,0.0,2.1052631578947367,4.2105263157894735,3.68421052631579,2.631578947368421,4.736842105263158,0.0,0.0,0.5263157894736842,3.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,8.0,171.0,Netherlands,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/1030525-1764067519.png?lm=1,mats egbring,2028-06-30,1030525.0,2026-07-09T08:49:49,2025-08-21,
Maxence Rivera,Heerenveen,MF,23.0,2052,0.13,0.18,3.11,1.23,3.728,0.526,0.658,1.14,0.789,0.175,3000000.0,0,0.13,0.18,0.54,3.11,0,3,4,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.71,76.05,43.59,12.79,44.76,32.35,11.43,42.49,38.43,1.3987372510927636,0.305973773676542,0.5682370082564352,0.961631860126275,0.0874210781932977,0.4808159300631375,3.671685284118504,0.1748421563865954,0.4808159300631375,4.327343370568237,0.0,0.6556580864497329,2.0543953375424966,10.534239922292375,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2059.0,France,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/735700-1764067617.png?lm=1,maxence rivera,2028-06-30,735700.0,2026-07-09T08:49:49,2025-07-01,
Nikolai Hopland,Heerenveen,DF,21.0,535,0.17,0.0,0.34,0.17,0.0,1.186,0.847,0.847,0.678,0.0,1500000.0,0,0.17,0.0,0.0,0.34,0,1,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norway,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/894050-1764067740.png?lm=1,nikolai hopland,2028-06-30,894050.0,2026-07-09T08:49:49,2025-07-01,
Nolhan Courtens,Heerenveen,FW,18.0,56,0.0,0.0,0.0,0.0,1.667,0.0,1.667,1.667,0.0,0.0,150000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.58,77.27,0.0,0.0,0.0,50.0,33.33,33.33,33.33,3.4615384615384617,0.0,0.0,0.0,1.7307692307692308,0.0,1.7307692307692308,1.7307692307692308,1.7307692307692308,3.4615384615384617,0.0,0.0,0.0,12.115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,DR Congo,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/952414-1764080326.JPG?lm=1,nolhan courtens,2027-06-30,952414.0,2026-07-09T08:49:49,2026-07-01,NEW
Nordin Bakker,Heerenveen,GK,27.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0,0.0,0.0,0.0,0.0,0,0,0,33.3,0.0,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,5.6,70.97,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,90.0,Netherlands,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/534015-1764067833.png?lm=1,nordin bakker,,,,,
Oliver Braude,Heerenveen,DF,21.0,2815,0.0,0.13,0.67,0.13,1.853,0.831,1.374,1.47,1.629,0.096,5000000.0,0,0.0,0.13,0.39,0.67,0,0,4,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.81,77.55,44.64,24.59,54.55,61.19,47.52,56.67,53.96,0.7981553742461865,0.1277048598793898,2.649875842497339,0.1596310748492373,0.4788932245477119,0.7023767293366442,5.331677899964526,1.5324583185526783,1.308974813763746,4.341965235899255,0.0319262149698474,0.2554097197587797,0.5746718694572543,8.907413976587442,0.0,5.0,0.0,0.0,0.0,0.0,32.0,2819.0,Norway,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/869067-1764067891.png?lm=1,oliver braude,2027-06-30,869067.0,2026-07-09T08:49:49,2023-07-01,
Paweł Bochniewicz,Heerenveen,DF,29.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Poland,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/248395-1764067940.png?lm=1,pawel bochniewicz,,,,,
Ringo Meerveld,Heerenveen,MF,24.0,2422,0.22,0.11,2.01,0.71,1.004,0.297,0.632,0.52,0.818,0.037,5000000.0,0,0.22,0.11,0.33,2.01,0,6,3,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.94,81.32,52.94,46.15,58.02,73.91,41.18,50.0,48.62,1.5116755428103237,0.2949610815239655,0.5161818926669397,0.6267922982384269,0.0,0.3318312167144612,4.571896763621466,0.5161818926669397,0.6267922982384269,3.3920524375256043,0.0,0.8848832445718967,1.7328963539532978,9.881196231052847,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2441.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/577455-1764067994.png?lm=1,ringo meerveld,2029-06-30,577455.0,2026-07-09T08:49:49,2025-08-18,
Sam Kersten,Heerenveen,DF,27.0,2350,0.04,0.0,0.34,0.11,0.0,1.111,1.226,0.958,0.421,0.0,2000000.0,0,0.04,0.0,0.0,0.34,0,1,0,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.81,88.05,46.27,0.0,60.0,75.61,56.79,57.29,57.06,0.3422053231939163,0.0380228136882129,6.197718631178707,0.1901140684410646,0.532319391634981,0.988593155893536,3.8403041825095054,1.7490494296577943,1.1787072243346006,2.091254752851711,0.1901140684410646,0.0760456273764258,0.1140684410646387,4.562737642585551,0.0,3.0,0.0,0.0,0.0,0.0,31.0,2367.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/430797-1764068103.png?lm=1,sam kersten,2027-06-30,430797.0,2026-07-09T08:49:49,2024-07-01,
Vasilios Zagaritis,Heerenveen,DF,24.0,2802,0.06,0.1,0.64,0.19,3.119,1.415,1.222,0.9,1.029,0.096,3000000.0,0,0.06,0.1,0.3,0.64,0,2,3,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.88,84.01,50.72,19.39,57.14,66.1,69.0,57.84,61.51,1.0546875,0.2876420454545454,3.4197443181818183,0.1598011363636363,0.3835227272727273,1.502130681818182,4.442471590909091,2.205255681818182,1.2464488636363638,3.7713068181818175,0.0319602272727272,0.2556818181818182,0.8948863636363636,9.300426136363637,0.0,1.0,0.0,0.0,0.0,0.0,34.0,2816.0,Greece,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/613781-1764068267.png?lm=1,vasilios zagaritis,2028-06-30,613781.0,2026-07-09T08:49:49,2025-07-01,
Václav Sejk,Heerenveen,FW,23.0,472,0.57,0.19,2.67,1.14,0.385,0.192,0.769,3.077,1.346,0.385,1500000.0,0,0.57,0.19,0.5700000000000001,2.67,0,3,1,,,53,1.5588235294117647,0.7111111111111111,57,1.6764705882352942,0.3333333333333333,6.52,56.88,50.0,0.0,33.33,57.14,42.55,36.17,39.36,1.910828025477707,0.3821656050955413,0.5732484076433121,0.7643312101910827,0.0,0.1910828025477706,3.821656050955414,3.821656050955414,0.7643312101910827,3.248407643312102,0.0,0.7643312101910827,0.5732484076433121,5.54140127388535,0.0,0.0,0.0,0.0,0.0,0.0,17.0,471.0,Czech Republic,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/629777-1764068215.png?lm=1,vaclav sejk,,,,,
Ajdin Hrustic,Heracles Almelo,MF,29.0,2220,0.04,0.24,1.46,0.49,7.166,0.364,0.769,1.012,1.296,0.04,600000.0,0,0.04,0.24,0.72,1.46,0,1,6,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.82,80.1,47.57,28.57,37.04,54.55,29.17,49.13,46.7,2.2277227722772275,0.6885688568856886,0.6075607560756076,0.405040504050405,0.2835283528352835,0.324032403240324,4.171917191719172,0.2835283528352835,0.729072907290729,3.4428442844284426,0.162016201620162,0.405040504050405,0.8100810081008101,10.652565256525651,0.0,2.0,0.0,0.0,0.0,0.0,27.0,2222.0,Australia,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/265625-1764162948.png?lm=1,ajdin hrustic,,,,,
Alec Van Hoorenbeeck,Heracles Almelo,DF,26.0,2155,0.08,0.0,0.71,0.17,0.251,1.339,0.669,0.795,0.628,0.042,700000.0,0,0.08,0.0,0.0,0.71,0,2,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.7,85.95,41.55,50.0,55.56,70.83,59.57,56.58,58.24,0.2922077922077922,0.0,6.428571428571429,0.1669758812615955,1.0018552875695732,1.1688311688311688,3.7152133580705007,2.3376623376623376,0.7096474953617811,1.794990723562152,0.0417439703153988,0.0834879406307977,0.2087198515769944,3.631725417439703,0.0,2.0,0.0,0.0,0.0,0.0,24.0,2156.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/405892-1764162246.png?lm=1,alec van hoorenbeeck,,,,,
Antonio Satriano,Heracles Almelo,FW,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Italy,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/679414-1655238489.jpg?lm=1,antonio satriano,,,,,
Bryan Limbombe,Heracles Almelo,"MF,FW",24.0,1304,0.07,0.21,1.31,0.48,3.862,0.276,0.414,1.379,0.897,0.069,400000.0,0,0.07,0.21,0.63,1.31,0,1,3,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.62,80.84,58.33,18.97,57.14,55.56,7.14,40.71,37.01,1.2934947049924357,0.340393343419062,0.9531013615733738,0.340393343419062,0.1361573373676248,0.2723146747352496,3.40393343419062,0.0680786686838124,0.340393343419062,3.1316187594553706,0.0680786686838124,0.340393343419062,1.6338880484114977,7.012102874432678,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1322.0,Belgium,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/502288-1764163074.png?lm=1,bryan limbombe,2027-06-30,502288.0,2026-07-09T08:50:19,2023-07-01,
Damon Mirani,Heracles Almelo,DF,29.0,2929,0.09,0.0,0.46,0.15,0.031,0.862,0.677,0.615,0.431,0.062,450000.0,0,0.09,0.0,0.0,0.46,0,3,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.65,86.34,45.55,100.0,88.89,60.0,56.21,60.87,57.96,0.1534265257415615,0.0306853051483123,5.891578588475963,0.0613706102966246,1.1046709853392431,0.8591885441527446,2.853733378793045,2.6389362427548586,0.6443914081145585,1.7183770883054892,0.0920559154449369,0.0306853051483123,0.2454824411864984,4.173201500170474,0.0,2.0,0.0,0.0,0.0,0.0,33.0,2933.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/257986-1764162013.png?lm=1,damon mirani,2027-06-30,257986.0,2026-07-09T08:50:19,2024-07-01,
Djevencio van der Kust,Heracles Almelo,"DF,MF",24.0,1211,0.0,0.15,0.22,0.0,2.37,1.185,1.704,0.963,0.519,0.074,350000.0,0,0.0,0.15,0.4499999999999999,0.22,0,0,2,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.45,78.68,45.45,9.68,28.57,61.76,42.42,49.41,47.46,0.4433497536945813,0.0738916256157635,2.8078817733990147,0.0738916256157635,0.5911330049261084,1.1083743842364533,4.137931034482759,1.0344827586206895,1.5517241379310345,3.103448275862069,0.0738916256157635,0.1477832512315271,0.1477832512315271,3.916256157635468,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1218.0,Suriname,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/596148-1764162130.png?lm=1,djevencio van der kust,2028-06-30,596148.0,2026-07-09T08:50:19,2025-07-18,
Erik Ahlstrand,Heracles Almelo,MF,23.0,751,0.0,0.12,0.96,0.24,5.181,0.843,1.928,1.446,0.361,0.12,400000.0,0,0.0,0.12,0.36,0.96,0,0,1,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.43,74.06,40.0,21.43,36.36,78.95,25.0,41.27,38.67,1.443850267379679,0.0,1.8048128342245988,0.1203208556149732,0.0,0.8422459893048128,3.970588235294117,0.3609625668449197,1.8048128342245988,3.1283422459893044,0.2406417112299465,0.2406417112299465,0.481283422459893,10.106951871657753,0.0,0.0,0.0,0.0,0.0,0.0,14.0,748.0,Sweden,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/501049-1755033056.jpg?lm=1,erik ahlstrand,,,,,
Fabian de Keijzer,Heracles Almelo,GK,25.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0.0,0.0,0.0,0.0,0,0,0,64.3,12.5,85,2.5,0.0,35,1.0294117647058822,0.0,7.18,53.46,35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.25,0.0,0.0,4.875,4.625,1.0,0.75,0.375,0.375,0.0,8.0,720.0,Netherlands,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/462285-1764161680.png?lm=1,fabian de keijzer,2027-06-30,462285.0,2026-07-09T08:50:19,2023-08-11,
Ivan Mesík,Heracles Almelo,DF,24.0,2629,0.07,0.0,0.82,0.24,1.507,0.925,0.925,1.918,0.616,0.171,600000.0,0,0.07,0.0,0.0,0.82,0,2,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.35,78.81,43.51,18.6,47.37,61.36,50.91,46.1,47.37,0.5127231295100646,0.0683630839346752,4.819597417394607,0.2050892518040258,0.5469046714774022,0.9229016331181162,3.691606532472465,0.9570831750854538,0.9229016331181162,2.4268894796809724,0.0341815419673376,0.1367261678693505,0.3076338777060387,4.20432966198253,0.0,2.0,0.0,0.0,0.0,0.0,30.0,2633.0,Slovakia,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/482838-1764162470.png?lm=1,ivan mesik,,,,,
Jan Žambůrek,Heracles Almelo,MF,24.0,1724,0.0,0.05,0.42,0.05,1.146,1.615,1.146,1.771,1.25,0.0,400000.0,0,0.0,0.05,0.15,0.42,0,0,1,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.61,82.43,52.83,23.81,39.13,64.71,60.0,46.85,49.73,0.6728004600345026,0.0,2.22541690626797,0.0517538815411155,0.2070155261644623,1.604370327774583,4.088556641748131,1.242093156986774,1.1385853939045427,3.467510063254744,0.0,0.1552616446233467,0.4657849338700402,4.709603220241518,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1739.0,Czech Republic,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/487924-1764162773.png?lm=1,jan zamburek,2028-06-30,487924.0,2026-07-09T08:50:19,2024-07-03,
Jannes Wieckhoff,Heracles Almelo,DF,24.0,849,0.0,0.0,0.42,0.0,2.553,1.064,1.489,2.128,1.064,0.106,350000.0,0,0.0,0.0,0.0,0.42,0,0,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.41,77.08,42.42,25.0,53.85,50.0,44.44,52.44,51.65,1.1511627906976745,0.0,2.7209302325581395,0.0,0.0,1.1511627906976745,4.186046511627907,0.4186046511627907,1.3604651162790695,4.5,0.2093023255813953,0.4186046511627907,0.7325581395348837,6.279069767441861,0.0,0.0,0.0,0.0,0.0,0.0,19.0,860.0,Germany,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/447801-1764161954.png?lm=1,jannes wieckhoff,,,,,
Jeff Reine-Adélaïde,Heracles Almelo,"FW,MF",27.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,500000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.7,85.71,66.67,0.0,0.0,0.0,0.0,50.0,33.33,5.625,2.8125,0.0,0.0,0.0,0.0,2.8125,0.0,0.0,2.8125,0.0,2.8125,0.0,16.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,France,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/326300-1764162721.png?lm=1,jeff reine-adelaide,2027-06-30,326300.0,2026-07-09T08:50:19,2025-07-14,
Jeppe Wijnreder,Heracles Almelo,DF,19.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.8,60.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Netherlands,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,jeppe wijnreder,,,,,
Jizz Hornkamp,Heracles Almelo,FW,27.0,1109,0.73,0.08,3.17,1.87,0.244,0.325,0.813,2.033,1.626,0.325,2500000.0,0,0.73,0.08,0.24,3.17,0,9,1,,,85,2.5,0.0,35,1.0294117647058822,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/185817-1764163127.png?lm=1,jizz hornkamp,,,,,
Jop Tijink,Heracles Almelo,DF,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,85,2.5,0.0,35,1.0294117647058822,0.0,6.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/936604-1764162520.png?lm=1,jop tijink,,,,,
