squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Girona,Marc-André ter Stegen,74857,25/26,0,0,0,,[],2026-07-20
Girona,Yangel Herrera,378293,25/26,0,0,0,,[],2026-07-20
Girona,Donny van de Beek,288255,25/26,0,0,0,,[],2026-07-20
Girona,Portu,99353,25/26,0,0,0,,[],2026-07-20
Girona,David López,129444,25/26,0,0,0,,[],2026-07-20
Girona,Azzedine Ounahi,593482,25/26,0,0,0,,[],2026-07-20
Girona,Abel Ruiz,340376,25/26,0,0,0,,[],2026-07-20
Girona,Cristhian Stuani,59323,25/26,0,0,0,,[],2026-07-20
Girona,Vladyslav Vanat,631821,25/26,0,0,0,,[],2026-07-20
Girona,Vladyslav Krapyvtsov,1169436,25/26,0,0,0,,[],2026-07-20
Girona,Yaser Asprilla,857818,25/26,0,0,0,,[],2026-07-20
Girona,Thomas Lemar,205562,25/26,0,0,0,,[],2026-07-20
Girona,Alejandro Francés,632896,25/26,0,0,0,,[],2026-07-20
Girona,Álex Moreno,193098,25/26,0,0,0,,[],2026-07-20
Girona,Axel Witsel,35047,25/26,0,0,0,,[],2026-07-20
Girona,Ladislav Krejčí,345911,25/26,0,0,0,,[],2026-07-20
Girona,Claudio Echeverri,994536,25/26,0,0,0,,[],2026-07-20
Girona,Arnau Martinez,826224,25/26,0,0,0,,[],2026-07-20
Girona,Bojan Miovski,476219,25/26,0,0,0,,[],2026-07-20
Girona,Bryan Gil,537382,25/26,0,0,0,,[],2026-07-20
Girona,Daley Blind,12282,25/26,0,0,0,,[],2026-07-20
Girona,Fran Beltrán,423444,25/26,0,0,0,,[],2026-07-20
Girona,Hugo Rincón,834487,25/26,0,0,0,,[],2026-07-20
Girona,Iván Martín,341278,25/26,0,0,0,,[],2026-07-20
Girona,Jhon Solis,742521,25/26,0,0,0,,[],2026-07-20
Girona,Joel Roca,895326,25/26,0,0,0,,[],2026-07-20
Girona,Lancinet Kourouma,974251,25/26,0,0,0,,[],2026-07-20
Girona,Paulo Gazzaniga,195488,25/26,0,0,0,,[],2026-07-20
Girona,Vitor Reis,1005575,25/26,0,0,0,,[],2026-07-20
Levante,Alan Matturro,861981,25/26,0,0,0,,[],2026-07-20
Levante,Carlos Espí,1063338,25/26,0,0,0,,[],2026-07-20
Levante,Matias Moreno,1144700,25/26,0,0,0,,[],2026-07-20
Levante,Goduine Koyalipou,525140,25/26,0,0,0,,[],2026-07-20
Levante,Iván Romero,628886,25/26,0,0,0,,[],2026-07-20
Levante,Carlos Álvarez,668179,25/26,0,0,0,,[],2026-07-20
Levante,Diego Pampín,505493,25/26,0,0,0,,[],2026-07-20
Levante,Iker Losada,632741,25/26,0,0,0,,[],2026-07-20
Levante,Jeremy Toljan,129674,25/26,0,0,0,,[],2026-07-20
Levante,Jorge Cabello,1063333,25/26,0,0,0,,[],2026-07-20
Levante,José Luis Morales,252677,25/26,0,0,0,,[],2026-07-20
Levante,Karl Etta Eyong,1038950,25/26,0,0,0,,[],2026-07-20
Levante,Kervin Arriaga,526050,25/26,0,0,0,,[],2026-07-20
Levante,Manu Sánchez,618809,25/26,0,0,0,,[],2026-07-20
Levante,Mathew Ryan,128969,25/26,0,0,0,,[],2026-07-20
Levante,Olasagasti,625660,25/26,0,0,0,,[],2026-07-20
Levante,Oriol Rey,293388,25/26,0,0,0,,[],2026-07-20
Levante,Pablo Martínez,568835,25/26,0,0,0,,[],2026-07-20
Levante,Paco Cortés,1232057,25/26,0,0,0,,[],2026-07-20
Levante,Sergio Lozano,341277,25/26,0,0,0,,[],2026-07-20
Levante,Tay Abed,921345,25/26,0,0,0,,[],2026-07-20
Levante,Ugo Raghouber,707230,25/26,0,0,0,,[],2026-07-20
Levante,Unai Elgezabal,255495,25/26,0,0,0,,[],2026-07-20
Levante,Unai Vencedor Paris,610083,25/26,0,0,0,,[],2026-07-20
Levante,Víctor García,590690,25/26,0,0,0,,[],2026-07-20
Mallorca,Marash Kumbulla,371371,25/26,0,0,0,,[],2026-07-20
Mallorca,Antonio Raillo,278296,25/26,0,0,0,,[],2026-07-20
Mallorca,Mateo Joseph,834742,25/26,0,0,0,,[],2026-07-20
Mallorca,Zito Luvumbo,666547,25/26,0,0,0,,[],2026-07-20
Mallorca,Leo Román,562742,25/26,0,0,0,,[],2026-07-20
Mallorca,Abdón Prats,177452,25/26,0,0,0,,[],2026-07-20
Mallorca,Antonio Sánchez,513031,25/26,0,0,0,,[],2026-07-20
Mallorca,Dani Rodríguez,139435,25/26,0,0,0,,[],2026-07-20
Mallorca,David López,947431,25/26,0,0,0,,[],2026-07-20
Mallorca,Jan Virgili,1301775,25/26,0,0,0,,[],2026-07-20
Mallorca,Javier Llabrés,706138,25/26,0,0,0,,[],2026-07-20
Mallorca,Johan Mojica,262939,25/26,0,0,0,,[],2026-07-20
Mallorca,Justin-Noël Kalumba,1101641,25/26,0,0,0,,[],2026-07-20
Mallorca,Lucas Bergström,490606,25/26,0,0,0,,[],2026-07-20
Mallorca,Manu Morlanes,335225,25/26,0,0,0,,[],2026-07-20
Mallorca,Marc Domenech,1296876,25/26,0,0,0,,[],2026-07-20
Mallorca,Martin Valjent,277384,25/26,0,0,0,,[],2026-07-20
Mallorca,Mateu Morey,388513,25/26,0,0,0,,[],2026-07-20
Mallorca,Omar Mascarell,142031,25/26,0,0,0,,[],2026-07-20
Mallorca,Pablo Maffeo,251876,25/26,0,0,0,,[],2026-07-20
Mallorca,Pablo Torre,720038,25/26,0,0,0,,[],2026-07-20
Mallorca,Samu Costa,657430,25/26,0,0,0,,[],2026-07-20
Mallorca,Sergi Darder,142021,25/26,0,0,0,,[],2026-07-20
Mallorca,Takuma Asano,245744,25/26,0,0,0,,[],2026-07-20
Mallorca,Toni Lato,320271,25/26,0,0,0,,[],2026-07-20
Mallorca,Vedat Muriqi,256267,25/26,0,0,0,,[],2026-07-20
Osasuna,Iker Benito,710679,25/26,0,0,0,,[],2026-07-20
Osasuna,Enzo Boyomo,541555,25/26,0,0,0,,[],2026-07-20
Osasuna,Abel Bretones,658115,25/26,0,0,0,,[],2026-07-20
Osasuna,Aimar Oroz,634131,25/26,0,0,0,,[],2026-07-20
Osasuna,Aitor Fernández,118997,25/26,0,0,0,,[],2026-07-20
Osasuna,Ante Budimir,46413,25/26,0,0,0,,[],2026-07-20
Osasuna,Asier Osambela,1038512,25/26,0,0,0,,[],2026-07-20
Osasuna,Catena,449796,25/26,0,0,0,,[],2026-07-20
Osasuna,Iker Muñoz,710677,25/26,0,0,0,,[],2026-07-20
Osasuna,Iñigo Arguibide,1065442,25/26,0,0,0,,[],2026-07-20
Osasuna,Javi Galán,448628,25/26,0,0,0,,[],2026-07-20
Osasuna,Jon Moncayola,552425,25/26,0,0,0,,[],2026-07-20
Osasuna,Jorge Herrando,555500,25/26,0,0,0,,[],2026-07-20
Osasuna,Juan Cruz Armada,169497,25/26,0,0,0,,[],2026-07-20
Osasuna,Kike Barja,298575,25/26,0,0,0,,[],2026-07-20
Osasuna,Lucas Torró,213670,25/26,0,0,0,,[],2026-07-20
Osasuna,Moi Gómez,175449,25/26,0,0,0,,[],2026-07-20
Osasuna,Raúl Moro,624942,25/26,0,0,0,,[],2026-07-20
Osasuna,Rubén García,213260,25/26,0,0,0,,[],2026-07-20
Osasuna,Sergio Herrera,248738,25/26,0,0,0,,[],2026-07-20
Osasuna,Sheraldo Becker,188888,25/26,0,0,0,,[],2026-07-20
Osasuna,Valentin Rosier,441170,25/26,0,0,0,,[],2026-07-20
Osasuna,Víctor Muñoz,935231,25/26,0,0,0,,[],2026-07-20
Oviedo,Ovie Ejaria,337284,25/26,0,0,0,,[],2026-07-20
Oviedo,Nacho Vidal,216870,25/26,0,0,0,,[],2026-07-20
Oviedo,Thiago Fernández,1127730,25/26,0,0,0,,[],2026-07-20
Oviedo,Thiago Borbas,743951,25/26,0,0,0,,[],2026-07-20
Oviedo,Aarón Escandell,284430,25/26,0,0,0,,[],2026-07-20
Oviedo,Alberto Reina,603696,25/26,0,0,0,,[],2026-07-20
Oviedo,Borja Sánchez Laborde,217155,25/26,0,0,0,,[],2026-07-20
Oviedo,Dani Calvo,326416,25/26,0,0,0,,[],2026-07-20
Oviedo,David Carmo,498237,25/26,0,0,0,,[],2026-07-20
Oviedo,David Costas,276111,25/26,0,0,0,,[],2026-07-20
